source,target,seed,method,global_importance_spearman,global_top3_overlap_fraction,global_top3_jaccard,global_importance_l1_drift,global_importance_relative_l1_drift,patient_l1_drift_mean,patient_l1_drift_median,patient_l2_drift_mean,patient_cosine_similarity_mean,patient_cosine_similarity_median,patient_top3_overlap_mean,mean_absolute_probability_shift
hungary,va_long_beach,6,conservative_candidate,1.0,1.0,1.0,0.012039006507664006,0.005143223295008155,0.01814926461605637,0.016973385587334563,0.00858064476963473,0.9999706822161084,0.9999806407337822,0.9966666666666667,0.002077523460611701
hungary,va_long_beach,7,pseudo_label_sfda,1.0,1.0,1.0,0.2757562327556661,0.10536096803135214,0.2861053810242447,0.27833783323876565,0.13703824023800348,0.9995464456552888,0.999726055572755,0.985,0.02049067763611674
hungary,va_long_beach,7,entropy_sfda,1.0,1.0,1.0,0.4969479314505589,0.18987391362138875,0.5066692680952838,0.49354260225663893,0.263743479459838,0.9988221118791973,0.9991385936278094,0.9616666666666667,0.0363889574771747
hungary,va_long_beach,7,reliability_gated_sfda,1.0,1.0,1.0,0.07122172789775504,0.027212404670548074,0.07358566187565885,0.07203251589089621,0.036615383327229425,0.9999779311253084,0.9999863614871898,1.0,0.005924511523917315
hungary,va_long_beach,7,conservative_candidate,1.0,1.0,1.0,0.012678279628016938,0.004844118304167646,0.020914345432684067,0.019004255882464138,0.010293278450456174,0.9999786847413966,0.9999855971840315,0.9983333333333334,0.002699145479127759
hungary,va_long_beach,8,pseudo_label_sfda,1.0,1.0,1.0,0.24007400140731072,0.0926552981807555,0.24587988184922324,0.24832680309191352,0.12167493813551765,0.9996654158867004,0.9997973939322315,0.985,0.018436741223558782
hungary,va_long_beach,8,entropy_sfda,1.0,1.0,1.0,0.49394127764561757,0.1906340382371965,0.5036597002477811,0.4940148800960741,0.2684367507931599,0.999011779189461,0.9991778827595196,0.98,0.03826809118501842
hungary,va_long_beach,8,reliability_gated_sfda,1.0,1.0,1.0,0.06992488641667477,0.026987142144560286,0.07155504624229252,0.07154414488468332,0.036592767889806095,0.9999806079892355,0.999988399611593,0.9916666666666666,0.005435122065246106
hungary,va_long_beach,8,conservative_candidate,1.0,1.0,1.0,0.009229149440816459,0.003561941686233591,0.017309901154676486,0.015934321185341077,0.008798846848348111,0.999975867903016,0.9999861457684093,0.9916666666666666,0.0021290091797709454
hungary,va_long_beach,9,pseudo_label_sfda,0.9285714285714287,1.0,1.0,0.2794935063779076,0.10333930811066953,0.2832511576492061,0.27236533351242526,0.13800747777548555,0.9994700194298024,0.9996678664471856,0.9833333333333334,0.02340136895887554
hungary,va_long_beach,9,entropy_sfda,1.0,1.0,1.0,0.4670605940574114,0.1726899464003659,0.47125591228877056,0.4552916778775401,0.24686973352511962,0.9991613876927298,0.9992843471369651,0.9866666666666666,0.03232901184353978
hungary,va_long_beach,9,reliability_gated_sfda,1.0,1.0,1.0,0.06935605710830697,0.02564355447015514,0.0701073401571921,0.06780954710666265,0.035809762395897754,0.9999811046509518,0.9999863453825771,0.9983333333333334,0.006243165740743276
hungary,va_long_beach,9,conservative_candidate,1.0,1.0,1.0,0.011877825156043464,0.004391680684793398,0.017027653493350954,0.01495867839548741,0.008840625431367417,0.9999823117636976,0.9999897406311855,0.9983333333333333,0.0012646998371928962
switzerland,cleveland,0,pseudo_label_sfda,0.9761904761904763,1.0,1.0,0.2989910545427715,0.24010368724756842,0.32803388460571553,0.3129409737884997,0.166863259332492,0.9955825979717928,0.996594746776274,0.9119911991199121,0.05416207069610999
switzerland,cleveland,0,entropy_sfda,0.9285714285714287,1.0,1.0,0.22426890271040378,0.1800983329018998,0.2470501942044084,0.2370027378201487,0.12021050921635937,0.9957234652132272,0.9966943311423128,0.9229922992299231,0.05300561823073787
switzerland,cleveland,0,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,0,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,1,pseudo_label_sfda,0.9047619047619048,0.6666666666666666,0.5,0.48599740910795675,0.29374204583699615,0.5418456329621387,0.5283715771511198,0.2637024882492087,0.9932852795199284,0.9948236694472297,0.9284928492849285,0.05404058974174777
switzerland,cleveland,1,entropy_sfda,0.9047619047619048,0.6666666666666666,0.5,0.3730092259464332,0.22545077626379012,0.43298616144758506,0.4220123682171105,0.2019857742109714,0.9925772757629818,0.9946788909590573,0.9273927392739274,0.05204314937685977
switzerland,cleveland,1,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,1,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,2,pseudo_label_sfda,1.0,1.0,1.0,0.3656362575641085,0.27117195314078224,0.38285905614875837,0.376858364790678,0.19103806791510222,0.9953323861526931,0.9965024731613281,0.9240924092409241,0.048458676133612204
switzerland,cleveland,2,entropy_sfda,1.0,1.0,1.0,0.27597112089348746,0.20467233846472868,0.3011936554846843,0.29244242806453263,0.1484772519681343,0.994848538850734,0.9957326285498769,0.9097909790979098,0.047810920394293153
switzerland,cleveland,2,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,2,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,3,pseudo_label_sfda,0.9523809523809524,0.6666666666666666,0.5,0.4122383332023283,0.2769967087488331,0.4296853752303853,0.4176461463794113,0.20468668594638587,0.9968071109737077,0.9977325428055851,0.9460946094609459,0.04716044428324934
switzerland,cleveland,3,entropy_sfda,0.9523809523809524,0.6666666666666666,0.5,0.276645888441293,0.18588761504021678,0.29712194301631367,0.29190515726804733,0.13461277482658243,0.9967506793461797,0.9976215441993916,0.9471947194719472,0.03952111780840177
switzerland,cleveland,3,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,3,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,4,pseudo_label_sfda,0.9761904761904763,0.6666666666666666,0.5,0.38803947655667625,0.21331803378501926,0.4052799653800321,0.3998333225026728,0.19461630423591691,0.9966634917044181,0.9971600615729809,0.933993399339934,0.05322980211906307
switzerland,cleveland,4,entropy_sfda,0.9047619047619048,0.6666666666666666,0.5,0.29059884646533707,0.15975172190792877,0.30642671765742396,0.3012481024488808,0.143079158823508,0.9972921510612022,0.9978033703193502,0.933993399339934,0.056184024700630615
switzerland,cleveland,4,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,4,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,5,pseudo_label_sfda,1.0,1.0,1.0,0.24064761827636066,0.2238831579724796,0.25420671120987554,0.2453850135207176,0.12882286601259527,0.9956635138565354,0.996431813602943,0.9031903190319033,0.047192313293419254
switzerland,cleveland,5,entropy_sfda,1.0,1.0,1.0,0.16073313263984923,0.14953582995736553,0.18660428940772658,0.17970961797982463,0.09200418689886931,0.9909593336834417,0.9934665249262422,0.88008800880088,0.04232466378227711
switzerland,cleveland,5,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,5,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,6,pseudo_label_sfda,0.9047619047619048,0.6666666666666666,0.5,0.370447596322283,0.2877151435425541,0.4035210543109558,0.38852376583963655,0.181947507892924,0.9888778677209797,0.991004603163513,0.9141914191419142,0.05331236065024197
switzerland,cleveland,6,entropy_sfda,0.9523809523809524,1.0,1.0,0.20125094868409682,0.1563053618475784,0.22901719720071148,0.21779683884233242,0.10756747335812704,0.9877727444272821,0.9901495518041685,0.9086908690869087,0.044407539831923165
switzerland,cleveland,6,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,6,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,7,pseudo_label_sfda,0.9761904761904763,0.6666666666666666,0.5,0.24586964899025895,0.19840872191122316,0.2962856053736056,0.29047219036146993,0.14412398782110986,0.9927623018807257,0.9937454234972286,0.9306930693069307,0.048431096887431115
switzerland,cleveland,7,entropy_sfda,0.9761904761904763,0.6666666666666666,0.5,0.17267291461661793,0.13934136416783294,0.20317401124665663,0.20207258686423316,0.09810848894269887,0.994912020802443,0.9954759427959827,0.9405940594059405,0.047961169933721966
switzerland,cleveland,7,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,7,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,8,pseudo_label_sfda,0.9761904761904763,0.6666666666666666,0.5,0.270630716148721,0.190619933886171,0.30996989262775937,0.30465233139693737,0.15668719613190815,0.9960624483614092,0.9965521793530087,0.9625962596259625,0.050681753127094935
switzerland,cleveland,8,entropy_sfda,0.9761904761904763,0.6666666666666666,0.5,0.23949791724995706,0.1686914102055382,0.28352024956478,0.27681209892034536,0.13397015525189648,0.9945842582476397,0.9950582252240859,0.9482948294829484,0.05601923241473661
switzerland,cleveland,8,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,8,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,9,pseudo_label_sfda,0.9761904761904763,1.0,1.0,0.4410110558767376,0.27963251466149247,0.44999940209505657,0.42644650256261224,0.21483876462021978,0.9965461330951267,0.9970430872666495,0.9427942794279427,0.05278973807596137
switzerland,cleveland,9,entropy_sfda,0.9761904761904763,1.0,1.0,0.3484978908242615,0.2209725590023578,0.3686144283716029,0.35374288633465767,0.16880530638152944,0.99462105130822,0.9955044678895903,0.9317931793179317,0.05345935022870306
switzerland,cleveland,9,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,cleveland,9,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,0,pseudo_label_sfda,1.0,1.0,1.0,0.24874688815767432,0.18901567696014832,0.27120370068705535,0.26140278368256975,0.14814744181909859,0.9957956439397184,0.9972944743726375,0.9342403628117915,0.049507844407542224
switzerland,hungary,0,entropy_sfda,1.0,1.0,1.0,0.17678340478459,0.13433267518706962,0.25653338828454647,0.2457773864734918,0.13241691923966656,0.9893248393773393,0.9926964931325999,0.909297052154195,0.05336279386565799
switzerland,hungary,0,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,0,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,1,pseudo_label_sfda,1.0,1.0,1.0,0.4578430914267785,0.2734845520824186,0.4788063087082487,0.4682600056985393,0.2398765112990152,0.995175209094871,0.996410070140362,0.9138321995464853,0.04910472157050153
switzerland,hungary,1,entropy_sfda,0.9761904761904763,1.0,1.0,0.4087930904895576,0.24418539307544385,0.46392143075522685,0.44548158301040536,0.21572548158971114,0.9895277234271032,0.9918124941334574,0.883219954648526,0.05256783779786558
switzerland,hungary,1,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,1,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,2,pseudo_label_sfda,1.0,1.0,1.0,0.3191143902107191,0.22845297132228112,0.3318934997307818,0.32678635977208603,0.17620506757195972,0.9979114765827722,0.998462274875322,0.9591836734693877,0.04496559237136322
switzerland,hungary,2,entropy_sfda,0.9761904761904763,1.0,1.0,0.23426939040022962,0.16771270731931479,0.25847263407587245,0.25385325972456485,0.13975195322298525,0.995795833934873,0.997083474708271,0.9421768707482994,0.04835235484603312
switzerland,hungary,2,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,2,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,3,pseudo_label_sfda,0.9761904761904763,1.0,1.0,0.3348333808815147,0.23506375988667852,0.36071980977977874,0.3526540492603091,0.17988877481591375,0.9955429510106597,0.9969592064972677,0.9297052154195012,0.04424748736984876
switzerland,hungary,3,entropy_sfda,0.9285714285714287,1.0,1.0,0.25385880607360867,0.17821701432188367,0.2865232560430419,0.2809003412257879,0.13950394747156367,0.9924887247718164,0.994233382234598,0.9104308390022676,0.04291658194697633
switzerland,hungary,3,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,3,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,4,pseudo_label_sfda,1.0,1.0,1.0,0.37806536712358974,0.20281548822615575,0.3906406354374042,0.3840180568222422,0.18982264208080935,0.9970609975256051,0.9974862680536897,0.9308390022675735,0.05141984260812098
switzerland,hungary,4,entropy_sfda,0.9047619047619048,1.0,1.0,0.2900452674574481,0.1555965651512272,0.3183260635177106,0.3069325147080236,0.14849780247787167,0.9938605579000888,0.9950468717909083,0.9251700680272109,0.05268029777371153
switzerland,hungary,4,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,4,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,5,pseudo_label_sfda,0.9761904761904763,1.0,1.0,0.1725627929310799,0.16355334453182796,0.21457437259762002,0.22170185483992094,0.12466388454624248,0.9938043503593357,0.9962198233478496,0.9229024943310657,0.04613214873132251
switzerland,hungary,5,entropy_sfda,0.9761904761904763,1.0,1.0,0.14978181365982324,0.141961752924868,0.20787860036993527,0.20888250542338926,0.10682443134926776,0.9869555840004115,0.9920595578881015,0.9002267573696145,0.04624278265602735
switzerland,hungary,5,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,5,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,6,pseudo_label_sfda,0.8333333333333335,1.0,1.0,0.33218460336571476,0.2908106055823905,0.3566176033686517,0.3396190330386162,0.16681507276297555,0.9862026933710452,0.990099154738552,0.9285714285714286,0.052642525864296214
switzerland,hungary,6,entropy_sfda,0.8333333333333335,1.0,1.0,0.25519835790150036,0.22341309095310924,0.282278432889242,0.27809677604818717,0.12640520871704558,0.9820157441381715,0.9877368363599612,0.9081632653061225,0.04679277741990122
switzerland,hungary,6,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,6,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,7,pseudo_label_sfda,0.9761904761904763,1.0,1.0,0.22344675686138732,0.1906585028941735,0.25077586874833446,0.2481465353630482,0.1267163369683494,0.9956485751362403,0.9965798656749707,0.9648526077097507,0.046539164116593444
switzerland,hungary,7,entropy_sfda,0.9047619047619048,1.0,1.0,0.18589527785359705,0.15861727361140257,0.2223876203189277,0.21178715780843033,0.10606588516940871,0.9908897056506131,0.9926958321121104,0.9523809523809523,0.049377209880725054
switzerland,hungary,7,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,7,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,8,pseudo_label_sfda,0.9523809523809524,1.0,1.0,0.29053306062590906,0.21395289749496135,0.30631480119836463,0.2927839607000351,0.16237537071903743,0.996478563620257,0.9973086824679245,0.9421768707482994,0.0486264007837594
switzerland,hungary,8,entropy_sfda,0.9523809523809524,1.0,1.0,0.3015410045791824,0.22205931230087395,0.32253780868042936,0.31144624180160463,0.1542858099966776,0.9907258297855637,0.9927614853010993,0.9013605442176871,0.052690863001103296
switzerland,hungary,8,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,8,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,9,pseudo_label_sfda,1.0,1.0,1.0,0.3681010616846524,0.25664700060457457,0.3746820352581028,0.36216907063499104,0.17828084061865657,0.9953886643968409,0.9960235241444896,0.9229024943310657,0.051022778765684895
switzerland,hungary,9,entropy_sfda,0.9523809523809524,0.6666666666666666,0.5,0.2672496916892836,0.18633152393162924,0.27925084689294494,0.27163388172630215,0.1319051827443785,0.990696672285666,0.9917428943435418,0.8809523809523809,0.05148764431071119
switzerland,hungary,9,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,hungary,9,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,0,pseudo_label_sfda,1.0,1.0,1.0,0.2777632571521827,0.21611597142253056,0.3132385378990875,0.31699137360556034,0.15690456104288017,0.9957610022458917,0.9974309390843863,0.9516666666666665,0.034749340713024136
switzerland,va_long_beach,0,entropy_sfda,1.0,1.0,1.0,0.12153094128836528,0.09455814172008892,0.1478811172176211,0.1492290035821497,0.07425082106371785,0.997479180659317,0.9984373043533017,0.9583333333333333,0.02322368949651719
switzerland,va_long_beach,0,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,0,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,1,pseudo_label_sfda,1.0,1.0,1.0,0.33251114792103187,0.22060299196191416,0.4020994335124851,0.38496912666596483,0.20761948634912222,0.9950340121968124,0.9961864040788249,0.9566666666666667,0.03721587508916854
switzerland,va_long_beach,1,entropy_sfda,1.0,1.0,1.0,0.14334304015937976,0.09510028079896403,0.20129400827892824,0.19375282991677525,0.10564723419883042,0.9967928170991612,0.9974882412477573,0.9633333333333334,0.025443286299705502
switzerland,va_long_beach,1,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,1,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,2,pseudo_label_sfda,1.0,1.0,1.0,0.3856254446139976,0.2742105555448212,0.4066117784771086,0.3995194151066245,0.20661547521533946,0.9948506004556108,0.9967270944013182,0.9333333333333332,0.032330532670021055
switzerland,va_long_beach,2,entropy_sfda,1.0,1.0,1.0,0.18133123461726436,0.12894102107758973,0.19866052769573797,0.19536279200110573,0.10029799852259487,0.9969383605356509,0.9980285379016645,0.9533333333333333,0.02027930229902266
switzerland,va_long_beach,2,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,2,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,3,pseudo_label_sfda,1.0,1.0,1.0,0.3369183783180779,0.25301853403206115,0.35534012601478027,0.34793832839932304,0.17664220812987522,0.9952201830766927,0.9964647016535293,0.9433333333333332,0.031384926140308377
switzerland,va_long_beach,3,entropy_sfda,1.0,1.0,1.0,0.13476177516698948,0.1012032260351182,0.15322705796002992,0.1487053553573787,0.07890680293464838,0.9971395158494667,0.9979134630781816,0.95,0.018416703939437867
switzerland,va_long_beach,3,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,3,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,4,pseudo_label_sfda,0.9761904761904763,1.0,1.0,0.3683313985052518,0.2299519361055557,0.39351662880158983,0.3791517566423865,0.18571739244907384,0.9958378456301193,0.9980981161581779,0.965,0.0351852324604988
switzerland,va_long_beach,4,entropy_sfda,1.0,1.0,1.0,0.17202274181283428,0.10739503255648555,0.18787342640323915,0.1802177923091221,0.08805891490385367,0.9977491721054682,0.9988825499605114,0.975,0.023389425277709944
switzerland,va_long_beach,4,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,4,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,5,pseudo_label_sfda,0.9761904761904763,1.0,1.0,0.2232114233585889,0.2193339914207919,0.23405769814009544,0.2226533526554704,0.11936936695975803,0.996395080156077,0.9976702596979289,0.9483333333333335,0.03148952513933183
switzerland,va_long_beach,5,entropy_sfda,1.0,1.0,1.0,0.09188492471119383,0.09028878085656282,0.09696962632588109,0.09124631807208053,0.04962949983352428,0.9981254982843241,0.9987452056197761,0.9666666666666667,0.01774987399578095
switzerland,va_long_beach,5,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,5,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,6,pseudo_label_sfda,1.0,1.0,1.0,0.23566944641159357,0.21996058760900278,0.2791548077457628,0.2656592135317626,0.13087459633643964,0.9941159810898992,0.9955987686226646,0.9483333333333333,0.039323690533638
switzerland,va_long_beach,6,entropy_sfda,1.0,1.0,1.0,0.099399607878222,0.09277399548354262,0.12975954667308542,0.12823522737016904,0.06118296662389842,0.9968164735515895,0.9976627394682602,0.9566666666666667,0.02456516236066819
switzerland,va_long_beach,6,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,6,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,7,pseudo_label_sfda,0.9761904761904763,1.0,1.0,0.2781677605776349,0.2341004759724911,0.2951987575617386,0.2879862857516854,0.14315200438879183,0.9939141927783995,0.996598783165296,0.93,0.03317672729492187
switzerland,va_long_beach,7,entropy_sfda,0.9761904761904763,1.0,1.0,0.1197918687629863,0.10081446331816211,0.13487988478533225,0.13055233145132655,0.06912638111768422,0.9965469169289611,0.9978692891035341,0.9516666666666665,0.020139645636081685
switzerland,va_long_beach,7,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,7,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,8,pseudo_label_sfda,1.0,1.0,1.0,0.30838763409003156,0.2181523021480817,0.3414488945895573,0.3376713069155812,0.16884637958595164,0.9964250077485377,0.997795275723935,0.9566666666666667,0.03711594432592392
switzerland,va_long_beach,8,entropy_sfda,1.0,1.0,1.0,0.13730177397257654,0.09712678061659456,0.16263381098047827,0.15904471231624484,0.08133902095724385,0.9978256274377587,0.9985746911349668,0.9616666666666666,0.024469791948795318
switzerland,va_long_beach,8,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,8,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,9,pseudo_label_sfda,0.9523809523809524,1.0,1.0,0.38935690777521825,0.2817183603662101,0.3982832840303308,0.3973200800828635,0.19086494828365144,0.9955296522242258,0.9970735791932959,0.9333333333333335,0.03288129389286041
switzerland,va_long_beach,9,entropy_sfda,0.9523809523809524,1.0,1.0,0.18110546004871142,0.13103846943366987,0.18914113357983298,0.1844291412271561,0.09301472164084977,0.9973662577579806,0.9982730785051842,0.955,0.021407180726528162
switzerland,va_long_beach,9,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
switzerland,va_long_beach,9,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,cleveland,0,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,cleveland,0,entropy_sfda,0.9761904761904763,1.0,1.0,0.26652942945306535,0.19576262641910178,0.3807838615226027,0.33686143916565925,0.18114547702138686,0.9806726551573673,0.9871740141428414,0.9119911991199119,0.1016777804975856
va_long_beach,cleveland,0,reliability_gated_sfda,1.0,1.0,1.0,0.04282069889953738,0.03145128288038126,0.044157604327600936,0.041846793785225676,0.02056109224353677,0.9999087563723483,0.99993932028544,0.988998899889989,0.004401748920037802
va_long_beach,cleveland,0,conservative_candidate,1.0,1.0,1.0,0.01639032890378015,0.012038497364666974,0.017760470949496787,0.015851563599426403,0.008161100176652064,0.9999727276356563,0.999980776636814,0.9955995599559957,0.002158479820383658
va_long_beach,cleveland,1,pseudo_label_sfda,1.0,1.0,1.0,0.08759822315999735,0.06456312161208051,0.0934333694387965,0.08911578640982042,0.045019293463014795,0.9992313159709442,0.9994355845998808,0.988998899889989,0.013107258396180158
va_long_beach,cleveland,1,entropy_sfda,0.9047619047619048,0.6666666666666666,0.5,0.5016265323533576,0.3697172573126544,0.6192033330927257,0.5982212229282597,0.30871599038399444,0.950500854816149,0.9624414308279636,0.8932893289328934,0.12985038993382217
va_long_beach,cleveland,1,reliability_gated_sfda,1.0,1.0,1.0,0.04221936276228531,0.031117227656858926,0.0442311683785015,0.04153793776640673,0.020970313508165295,0.9999061818754109,0.999919480104878,0.9955995599559955,0.0034106672793725173
va_long_beach,cleveland,1,conservative_candidate,1.0,1.0,1.0,0.01959500529189634,0.014442241680397375,0.02381079907726036,0.02213367028161886,0.012415533663729585,0.9998633035134008,0.9999101510658336,0.9966996699669967,0.003535561337329372
va_long_beach,cleveland,2,pseudo_label_sfda,1.0,1.0,1.0,0.04915358445921404,0.040684664713890505,0.05304462196502878,0.04978823103010665,0.026572823699816544,0.9998362270551504,0.9998798081653172,0.9856985698569858,0.009557458433774438
