source,target,seed,model_state,feature,mean_abs_shap,importance_rank
switzerland,cleveland,3,entropy_sfda,age,0.09126158047001805,8
switzerland,cleveland,3,entropy_sfda,sex,0.28668744567621857,2
switzerland,cleveland,3,entropy_sfda,cp,0.5635441433109663,1
switzerland,cleveland,3,entropy_sfda,trestbps,0.0965695635514739,7
switzerland,cleveland,3,entropy_sfda,restecg,0.1350564034532743,5
switzerland,cleveland,3,entropy_sfda,thalach,0.11799807867293453,6
switzerland,cleveland,3,entropy_sfda,exang,0.2231397914635663,4
switzerland,cleveland,3,entropy_sfda,oldpeak,0.23716368878924168,3
switzerland,cleveland,3,pseudo_label_sfda,age,0.0859310351021698,8
switzerland,cleveland,3,pseudo_label_sfda,sex,0.30672684456329335,2
switzerland,cleveland,3,pseudo_label_sfda,cp,0.6212977382228417,1
switzerland,cleveland,3,pseudo_label_sfda,trestbps,0.10529989212184292,7
switzerland,cleveland,3,pseudo_label_sfda,restecg,0.14436455729045583,5
switzerland,cleveland,3,pseudo_label_sfda,thalach,0.12857162667263183,6
switzerland,cleveland,3,pseudo_label_sfda,exang,0.2423578794344817,4
switzerland,cleveland,3,pseudo_label_sfda,oldpeak,0.265931472368231,3
switzerland,cleveland,3,reliability_gated_sfda,age,0.06486791239362881,8
switzerland,cleveland,3,reliability_gated_sfda,sex,0.25170781029689526,2
switzerland,cleveland,3,reliability_gated_sfda,cp,0.4810333487734494,1
switzerland,cleveland,3,reliability_gated_sfda,trestbps,0.08002318064516971,7
switzerland,cleveland,3,reliability_gated_sfda,restecg,0.10928605429992604,6
switzerland,cleveland,3,reliability_gated_sfda,thalach,0.1247320314865442,5
switzerland,cleveland,3,reliability_gated_sfda,exang,0.19337014091376326,3
switzerland,cleveland,3,reliability_gated_sfda,oldpeak,0.18322223376424326,4
switzerland,cleveland,3,source_only,age,0.06486791239362881,8
switzerland,cleveland,3,source_only,sex,0.25170781029689526,2
switzerland,cleveland,3,source_only,cp,0.4810333487734494,1
switzerland,cleveland,3,source_only,trestbps,0.08002318064516971,7
switzerland,cleveland,3,source_only,restecg,0.10928605429992604,6
switzerland,cleveland,3,source_only,thalach,0.1247320314865442,5
switzerland,cleveland,3,source_only,exang,0.19337014091376326,3
switzerland,cleveland,3,source_only,oldpeak,0.18322223376424326,4
switzerland,cleveland,4,conservative_candidate,age,0.09622605619840657,8
switzerland,cleveland,4,conservative_candidate,sex,0.0998503388990663,7
switzerland,cleveland,4,conservative_candidate,cp,0.5142702715219346,1
switzerland,cleveland,4,conservative_candidate,trestbps,0.13347518400357503,6
switzerland,cleveland,4,conservative_candidate,restecg,0.22422759195062772,5
switzerland,cleveland,4,conservative_candidate,thalach,0.26087506124657567,3
switzerland,cleveland,4,conservative_candidate,exang,0.2615319764911877,2
switzerland,cleveland,4,conservative_candidate,oldpeak,0.22860902330066651,4
switzerland,cleveland,4,entropy_sfda,age,0.12241704051810078,7
switzerland,cleveland,4,entropy_sfda,sex,0.10684121569784556,8
switzerland,cleveland,4,entropy_sfda,cp,0.5992583555421349,1
switzerland,cleveland,4,entropy_sfda,trestbps,0.16107869592323132,6
switzerland,cleveland,4,entropy_sfda,restecg,0.25921018295936754,4
switzerland,cleveland,4,entropy_sfda,thalach,0.2578049943653295,5
switzerland,cleveland,4,entropy_sfda,exang,0.3156290381260081,2
switzerland,cleveland,4,entropy_sfda,oldpeak,0.28128469318286714,3
switzerland,cleveland,4,pseudo_label_sfda,age,0.09310261420552113,8
switzerland,cleveland,4,pseudo_label_sfda,sex,0.10906418845696807,7
switzerland,cleveland,4,pseudo_label_sfda,cp,0.637325421795587,1
switzerland,cleveland,4,pseudo_label_sfda,trestbps,0.17714964392404423,6
switzerland,cleveland,4,pseudo_label_sfda,restecg,0.26861028973375856,5
switzerland,cleveland,4,pseudo_label_sfda,thalach,0.276960069972948,4
switzerland,cleveland,4,pseudo_label_sfda,exang,0.32767421547546305,2
switzerland,cleveland,4,pseudo_label_sfda,oldpeak,0.31097165261865545,3
switzerland,cleveland,4,reliability_gated_sfda,age,0.09622605619840657,8
switzerland,cleveland,4,reliability_gated_sfda,sex,0.0998503388990663,7
switzerland,cleveland,4,reliability_gated_sfda,cp,0.5142702715219346,1
switzerland,cleveland,4,reliability_gated_sfda,trestbps,0.13347518400357503,6
switzerland,cleveland,4,reliability_gated_sfda,restecg,0.22422759195062772,5
switzerland,cleveland,4,reliability_gated_sfda,thalach,0.26087506124657567,3
switzerland,cleveland,4,reliability_gated_sfda,exang,0.2615319764911877,2
switzerland,cleveland,4,reliability_gated_sfda,oldpeak,0.22860902330066651,4
switzerland,cleveland,4,source_only,age,0.09622605619840657,8
switzerland,cleveland,4,source_only,sex,0.0998503388990663,7
switzerland,cleveland,4,source_only,cp,0.5142702715219346,1
switzerland,cleveland,4,source_only,trestbps,0.13347518400357503,6
switzerland,cleveland,4,source_only,restecg,0.22422759195062772,5
switzerland,cleveland,4,source_only,thalach,0.26087506124657567,3
switzerland,cleveland,4,source_only,exang,0.2615319764911877,2
switzerland,cleveland,4,source_only,oldpeak,0.22860902330066651,4
switzerland,cleveland,5,conservative_candidate,age,0.09218457994983364,6
switzerland,cleveland,5,conservative_candidate,sex,0.055108279032823226,8
switzerland,cleveland,5,conservative_candidate,cp,0.33676926962256726,1
switzerland,cleveland,5,conservative_candidate,trestbps,0.0769426690283148,7
switzerland,cleveland,5,conservative_candidate,restecg,0.15563625662215663,2
switzerland,cleveland,5,conservative_candidate,thalach,0.15494746116002273,3
switzerland,cleveland,5,conservative_candidate,exang,0.09412288611674857,5
switzerland,cleveland,5,conservative_candidate,oldpeak,0.1091689979388584,4
switzerland,cleveland,5,entropy_sfda,age,0.07783004770915268,6
switzerland,cleveland,5,entropy_sfda,sex,0.06088139618387312,8
switzerland,cleveland,5,entropy_sfda,cp,0.3996303580123501,1
switzerland,cleveland,5,entropy_sfda,trestbps,0.07697477523643187,7
switzerland,cleveland,5,entropy_sfda,restecg,0.18686649751643533,2
switzerland,cleveland,5,entropy_sfda,thalach,0.14054439984674624,3
switzerland,cleveland,5,entropy_sfda,exang,0.10532108541860828,5
switzerland,cleveland,5,entropy_sfda,oldpeak,0.13004978507966192,4
switzerland,cleveland,5,pseudo_label_sfda,age,0.11179248195582621,6
switzerland,cleveland,5,pseudo_label_sfda,sex,0.06186253808610899,8
switzerland,cleveland,5,pseudo_label_sfda,cp,0.4340123005838382,1
switzerland,cleveland,5,pseudo_label_sfda,trestbps,0.09603859603338911,7
switzerland,cleveland,5,pseudo_label_sfda,restecg,0.19710770280718212,2
switzerland,cleveland,5,pseudo_label_sfda,thalach,0.15467515363505493,3
switzerland,cleveland,5,pseudo_label_sfda,exang,0.11309887990109593,5
switzerland,cleveland,5,pseudo_label_sfda,oldpeak,0.1463957496952548,4
switzerland,cleveland,5,reliability_gated_sfda,age,0.09218457994983364,6
switzerland,cleveland,5,reliability_gated_sfda,sex,0.055108279032823226,8
switzerland,cleveland,5,reliability_gated_sfda,cp,0.33676926962256726,1
switzerland,cleveland,5,reliability_gated_sfda,trestbps,0.0769426690283148,7
switzerland,cleveland,5,reliability_gated_sfda,restecg,0.15563625662215663,2
switzerland,cleveland,5,reliability_gated_sfda,thalach,0.15494746116002273,3
switzerland,cleveland,5,reliability_gated_sfda,exang,0.09412288611674857,5
switzerland,cleveland,5,reliability_gated_sfda,oldpeak,0.1091689979388584,4
switzerland,cleveland,5,source_only,age,0.09218457994983364,6
switzerland,cleveland,5,source_only,sex,0.055108279032823226,8
switzerland,cleveland,5,source_only,cp,0.33676926962256726,1
switzerland,cleveland,5,source_only,trestbps,0.0769426690283148,7
switzerland,cleveland,5,source_only,restecg,0.15563625662215663,2
switzerland,cleveland,5,source_only,thalach,0.15494746116002273,3
switzerland,cleveland,5,source_only,exang,0.09412288611674857,5
switzerland,cleveland,5,source_only,oldpeak,0.1091689979388584,4
switzerland,cleveland,6,conservative_candidate,age,0.15208253428349944,4
switzerland,cleveland,6,conservative_candidate,sex,0.08599043729724265,6
switzerland,cleveland,6,conservative_candidate,cp,0.36373489565544886,1
switzerland,cleveland,6,conservative_candidate,trestbps,0.15088431836296448,5
switzerland,cleveland,6,conservative_candidate,restecg,0.24572427856517653,2
switzerland,cleveland,6,conservative_candidate,thalach,0.05851872444298634,7
switzerland,cleveland,6,conservative_candidate,exang,0.17810709113039985,3
switzerland,cleveland,6,conservative_candidate,oldpeak,0.052507592545915964,8
switzerland,cleveland,6,entropy_sfda,age,0.1193618180876499,5
switzerland,cleveland,6,entropy_sfda,sex,0.09593796860365186,7
switzerland,cleveland,6,entropy_sfda,cp,0.4013667990153474,1
switzerland,cleveland,6,entropy_sfda,trestbps,0.1842566037853325,4
switzerland,cleveland,6,entropy_sfda,restecg,0.25910982814165623,2
switzerland,cleveland,6,entropy_sfda,thalach,0.10995654732821868,6
switzerland,cleveland,6,entropy_sfda,exang,0.1886338917507787,3
switzerland,cleveland,6,entropy_sfda,oldpeak,0.0647359318633966,8
switzerland,cleveland,6,pseudo_label_sfda,age,0.19461327139365026,5
switzerland,cleveland,6,pseudo_label_sfda,sex,0.09943399135724149,7
switzerland,cleveland,6,pseudo_label_sfda,cp,0.45138058378576323,1
switzerland,cleveland,6,pseudo_label_sfda,trestbps,0.23162087354280375,3
switzerland,cleveland,6,pseudo_label_sfda,restecg,0.28035892854773564,2
switzerland,cleveland,6,pseudo_label_sfda,thalach,0.11816959493799689,6
switzerland,cleveland,6,pseudo_label_sfda,exang,0.20879513573626873,4
switzerland,cleveland,6,pseudo_label_sfda,oldpeak,0.07362508930445709,8
switzerland,cleveland,6,reliability_gated_sfda,age,0.15208253428349944,4
switzerland,cleveland,6,reliability_gated_sfda,sex,0.08599043729724265,6
switzerland,cleveland,6,reliability_gated_sfda,cp,0.36373489565544886,1
switzerland,cleveland,6,reliability_gated_sfda,trestbps,0.15088431836296448,5
switzerland,cleveland,6,reliability_gated_sfda,restecg,0.24572427856517653,2
switzerland,cleveland,6,reliability_gated_sfda,thalach,0.05851872444298634,7
switzerland,cleveland,6,reliability_gated_sfda,exang,0.17810709113039985,3
switzerland,cleveland,6,reliability_gated_sfda,oldpeak,0.052507592545915964,8
switzerland,cleveland,6,source_only,age,0.15208253428349944,4
switzerland,cleveland,6,source_only,sex,0.08599043729724265,6
switzerland,cleveland,6,source_only,cp,0.36373489565544886,1
switzerland,cleveland,6,source_only,trestbps,0.15088431836296448,5
switzerland,cleveland,6,source_only,restecg,0.24572427856517653,2
switzerland,cleveland,6,source_only,thalach,0.05851872444298634,7
switzerland,cleveland,6,source_only,exang,0.17810709113039985,3
switzerland,cleveland,6,source_only,oldpeak,0.052507592545915964,8
switzerland,cleveland,7,conservative_candidate,age,0.0649328360510006,6
switzerland,cleveland,7,conservative_candidate,sex,0.015626773164413892,8
switzerland,cleveland,7,conservative_candidate,cp,0.3622003158295766,1
switzerland,cleveland,7,conservative_candidate,trestbps,0.04648735467113992,7
switzerland,cleveland,7,conservative_candidate,restecg,0.12055606815484486,5
switzerland,cleveland,7,conservative_candidate,thalach,0.2202368248446165,3
switzerland,cleveland,7,conservative_candidate,exang,0.2291089599527935,2
switzerland,cleveland,7,conservative_candidate,oldpeak,0.1800587339105435,4
switzerland,cleveland,7,entropy_sfda,age,0.06600479737702958,6
switzerland,cleveland,7,entropy_sfda,sex,0.01452910799299525,8
switzerland,cleveland,7,entropy_sfda,cp,0.4240534130791041,1
switzerland,cleveland,7,entropy_sfda,trestbps,0.045630738604813766,7
switzerland,cleveland,7,entropy_sfda,restecg,0.13762849741446298,5
switzerland,cleveland,7,entropy_sfda,thalach,0.20205343086076533,4
switzerland,cleveland,7,entropy_sfda,exang,0.2654752188635738,2
switzerland,cleveland,7,entropy_sfda,oldpeak,0.21623022655961058,3
switzerland,cleveland,7,pseudo_label_sfda,age,0.08277163564046171,6
switzerland,cleveland,7,pseudo_label_sfda,sex,0.015041809000394478,8
switzerland,cleveland,7,pseudo_label_sfda,cp,0.4536130719201231,1
switzerland,cleveland,7,pseudo_label_sfda,trestbps,0.04849103092878327,7
switzerland,cleveland,7,pseudo_label_sfda,restecg,0.1435207338579515,5
switzerland,cleveland,7,pseudo_label_sfda,thalach,0.21890818594844255,4
switzerland,cleveland,7,pseudo_label_sfda,exang,0.2797277372072239,2
switzerland,cleveland,7,pseudo_label_sfda,oldpeak,0.2391761049454211,3
switzerland,cleveland,7,reliability_gated_sfda,age,0.0649328360510006,6
switzerland,cleveland,7,reliability_gated_sfda,sex,0.015626773164413892,8
switzerland,cleveland,7,reliability_gated_sfda,cp,0.3622003158295766,1
switzerland,cleveland,7,reliability_gated_sfda,trestbps,0.04648735467113992,7
switzerland,cleveland,7,reliability_gated_sfda,restecg,0.12055606815484486,5
switzerland,cleveland,7,reliability_gated_sfda,thalach,0.2202368248446165,3
switzerland,cleveland,7,reliability_gated_sfda,exang,0.2291089599527935,2
switzerland,cleveland,7,reliability_gated_sfda,oldpeak,0.1800587339105435,4
switzerland,cleveland,7,source_only,age,0.0649328360510006,6
switzerland,cleveland,7,source_only,sex,0.015626773164413892,8
switzerland,cleveland,7,source_only,cp,0.3622003158295766,1
switzerland,cleveland,7,source_only,trestbps,0.04648735467113992,7
switzerland,cleveland,7,source_only,restecg,0.12055606815484486,5
switzerland,cleveland,7,source_only,thalach,0.2202368248446165,3
switzerland,cleveland,7,source_only,exang,0.2291089599527935,2
switzerland,cleveland,7,source_only,oldpeak,0.1800587339105435,4
switzerland,cleveland,8,conservative_candidate,age,0.07179870888154347,6
switzerland,cleveland,8,conservative_candidate,sex,0.045772179420238236,8
switzerland,cleveland,8,conservative_candidate,cp,0.4724964071034451,1
switzerland,cleveland,8,conservative_candidate,trestbps,0.10364141041953143,5
switzerland,cleveland,8,conservative_candidate,restecg,0.2416932551784244,2
switzerland,cleveland,8,conservative_candidate,thalach,0.21813503158718298,3
switzerland,cleveland,8,conservative_candidate,exang,0.20720436907812903,4
switzerland,cleveland,8,conservative_candidate,oldpeak,0.0589984873146058,7
switzerland,cleveland,8,entropy_sfda,age,0.09129522965295794,6
switzerland,cleveland,8,entropy_sfda,sex,0.048602331122352696,8
switzerland,cleveland,8,entropy_sfda,cp,0.5692606646223332,1
switzerland,cleveland,8,entropy_sfda,trestbps,0.13225134020239393,5
switzerland,cleveland,8,entropy_sfda,restecg,0.2844262539651921,2
switzerland,cleveland,8,entropy_sfda,thalach,0.20456620357491123,4
switzerland,cleveland,8,entropy_sfda,exang,0.23932035813237182,3
switzerland,cleveland,8,entropy_sfda,oldpeak,0.06237772893600112,7
switzerland,cleveland,8,pseudo_label_sfda,age,0.07998195323818774,6
switzerland,cleveland,8,pseudo_label_sfda,sex,0.048758955580173104,8
switzerland,cleveland,8,pseudo_label_sfda,cp,0.5950102744679345,1
switzerland,cleveland,8,pseudo_label_sfda,trestbps,0.14352069173212598,5
switzerland,cleveland,8,pseudo_label_sfda,restecg,0.2903772937717906,2
switzerland,cleveland,8,pseudo_label_sfda,thalach,0.22379266186356053,4
switzerland,cleveland,8,pseudo_label_sfda,exang,0.24800459209448433,3
switzerland,cleveland,8,pseudo_label_sfda,oldpeak,0.06092414238356455,7
switzerland,cleveland,8,reliability_gated_sfda,age,0.07179870888154347,6
switzerland,cleveland,8,reliability_gated_sfda,sex,0.045772179420238236,8
switzerland,cleveland,8,reliability_gated_sfda,cp,0.4724964071034451,1
switzerland,cleveland,8,reliability_gated_sfda,trestbps,0.10364141041953143,5
switzerland,cleveland,8,reliability_gated_sfda,restecg,0.2416932551784244,2
switzerland,cleveland,8,reliability_gated_sfda,thalach,0.21813503158718298,3
switzerland,cleveland,8,reliability_gated_sfda,exang,0.20720436907812903,4
switzerland,cleveland,8,reliability_gated_sfda,oldpeak,0.0589984873146058,7
switzerland,cleveland,8,source_only,age,0.07179870888154347,6
switzerland,cleveland,8,source_only,sex,0.045772179420238236,8
switzerland,cleveland,8,source_only,cp,0.4724964071034451,1
switzerland,cleveland,8,source_only,trestbps,0.10364141041953143,5
switzerland,cleveland,8,source_only,restecg,0.2416932551784244,2
switzerland,cleveland,8,source_only,thalach,0.21813503158718298,3
switzerland,cleveland,8,source_only,exang,0.20720436907812903,4
switzerland,cleveland,8,source_only,oldpeak,0.0589984873146058,7
switzerland,cleveland,9,conservative_candidate,age,0.06373294805277982,8
switzerland,cleveland,9,conservative_candidate,sex,0.07358528594962829,7
switzerland,cleveland,9,conservative_candidate,cp,0.38896979332867726,1
switzerland,cleveland,9,conservative_candidate,trestbps,0.11004520471210869,6
switzerland,cleveland,9,conservative_candidate,restecg,0.29553723944775245,2
switzerland,cleveland,9,conservative_candidate,thalach,0.1884533708489411,4
switzerland,cleveland,9,conservative_candidate,exang,0.16626039342401494,5
switzerland,cleveland,9,conservative_candidate,oldpeak,0.29052512296214206,3
switzerland,cleveland,9,entropy_sfda,age,0.08653999913695937,8
switzerland,cleveland,9,entropy_sfda,sex,0.11245546780108615,7
switzerland,cleveland,9,entropy_sfda,cp,0.47066378662756125,1
switzerland,cleveland,9,entropy_sfda,trestbps,0.1316030458608648,6
switzerland,cleveland,9,entropy_sfda,restecg,0.3728122593183378,2
switzerland,cleveland,9,entropy_sfda,thalach,0.1797463337186933,5
switzerland,cleveland,9,entropy_sfda,exang,0.1815871672194586,4
switzerland,cleveland,9,entropy_sfda,oldpeak,0.37278511560684924,3
switzerland,cleveland,9,pseudo_label_sfda,age,0.07772956543645076,8
switzerland,cleveland,9,pseudo_label_sfda,sex,0.10768211792797927,7
switzerland,cleveland,9,pseudo_label_sfda,cp,0.5044572399437378,1
switzerland,cleveland,9,pseudo_label_sfda,trestbps,0.14649496789677402,6
switzerland,cleveland,9,pseudo_label_sfda,restecg,0.3827998472359216,3
switzerland,cleveland,9,pseudo_label_sfda,thalach,0.19725328918066942,4
switzerland,cleveland,9,pseudo_label_sfda,exang,0.1956875744911999,5
switzerland,cleveland,9,pseudo_label_sfda,oldpeak,0.40601581249004937,2
switzerland,cleveland,9,reliability_gated_sfda,age,0.06373294805277982,8
switzerland,cleveland,9,reliability_gated_sfda,sex,0.07358528594962829,7
switzerland,cleveland,9,reliability_gated_sfda,cp,0.38896979332867726,1
switzerland,cleveland,9,reliability_gated_sfda,trestbps,0.11004520471210869,6
switzerland,cleveland,9,reliability_gated_sfda,restecg,0.29553723944775245,2
switzerland,cleveland,9,reliability_gated_sfda,thalach,0.1884533708489411,4
switzerland,cleveland,9,reliability_gated_sfda,exang,0.16626039342401494,5
switzerland,cleveland,9,reliability_gated_sfda,oldpeak,0.29052512296214206,3
switzerland,cleveland,9,source_only,age,0.06373294805277982,8
switzerland,cleveland,9,source_only,sex,0.07358528594962829,7
switzerland,cleveland,9,source_only,cp,0.38896979332867726,1
switzerland,cleveland,9,source_only,trestbps,0.11004520471210869,6
switzerland,cleveland,9,source_only,restecg,0.29553723944775245,2
switzerland,cleveland,9,source_only,thalach,0.1884533708489411,4
switzerland,cleveland,9,source_only,exang,0.16626039342401494,5
switzerland,cleveland,9,source_only,oldpeak,0.29052512296214206,3
switzerland,hungary,0,conservative_candidate,age,0.08243609843284622,5
switzerland,hungary,0,conservative_candidate,sex,0.0728701341479104,6
switzerland,hungary,0,conservative_candidate,cp,0.5595305739978382,1
switzerland,hungary,0,conservative_candidate,trestbps,0.14211374825756792,3
switzerland,hungary,0,conservative_candidate,restecg,0.02373712598912685,8
switzerland,hungary,0,conservative_candidate,thalach,0.23826344161085328,2
switzerland,hungary,0,conservative_candidate,exang,0.13750537664437074,4
switzerland,hungary,0,conservative_candidate,oldpeak,0.05955544319938306,7
switzerland,hungary,0,entropy_sfda,age,0.14227801452354813,5
switzerland,hungary,0,entropy_sfda,sex,0.0800183747901397,6
switzerland,hungary,0,entropy_sfda,cp,0.6369737852715213,1
switzerland,hungary,0,entropy_sfda,trestbps,0.15676764146580047,3
switzerland,hungary,0,entropy_sfda,restecg,0.028170047922172054,8
switzerland,hungary,0,entropy_sfda,thalach,0.2391319583854353,2
switzerland,hungary,0,entropy_sfda,exang,0.14549394096976434,4
switzerland,hungary,0,entropy_sfda,oldpeak,0.06396158373610548,7
switzerland,hungary,0,pseudo_label_sfda,age,0.1345783354600473,5
switzerland,hungary,0,pseudo_label_sfda,sex,0.0779972525288154,6
switzerland,hungary,0,pseudo_label_sfda,cp,0.6743710801515373,1
switzerland,hungary,0,pseudo_label_sfda,trestbps,0.17347323024157607,3
switzerland,hungary,0,pseudo_label_sfda,restecg,0.02909110574043337,8
switzerland,hungary,0,pseudo_label_sfda,thalach,0.2607783199490688,2
switzerland,hungary,0,pseudo_label_sfda,exang,0.1545406625111948,4
switzerland,hungary,0,pseudo_label_sfda,oldpeak,0.05992884385489797,7
switzerland,hungary,0,reliability_gated_sfda,age,0.08243609843284622,5
switzerland,hungary,0,reliability_gated_sfda,sex,0.0728701341479104,6
switzerland,hungary,0,reliability_gated_sfda,cp,0.5595305739978382,1
switzerland,hungary,0,reliability_gated_sfda,trestbps,0.14211374825756792,3
switzerland,hungary,0,reliability_gated_sfda,restecg,0.02373712598912685,8
switzerland,hungary,0,reliability_gated_sfda,thalach,0.23826344161085328,2
switzerland,hungary,0,reliability_gated_sfda,exang,0.13750537664437074,4
switzerland,hungary,0,reliability_gated_sfda,oldpeak,0.05955544319938306,7
switzerland,hungary,0,source_only,age,0.08243609843284622,5
switzerland,hungary,0,source_only,sex,0.0728701341479104,6
switzerland,hungary,0,source_only,cp,0.5595305739978382,1
switzerland,hungary,0,source_only,trestbps,0.14211374825756792,3
switzerland,hungary,0,source_only,restecg,0.02373712598912685,8
switzerland,hungary,0,source_only,thalach,0.23826344161085328,2
switzerland,hungary,0,source_only,exang,0.13750537664437074,4
switzerland,hungary,0,source_only,oldpeak,0.05955544319938306,7
switzerland,hungary,1,conservative_candidate,age,0.15240692794417995,3
switzerland,hungary,1,conservative_candidate,sex,0.1302944151098605,5
switzerland,hungary,1,conservative_candidate,cp,0.6941230640901873,1
switzerland,hungary,1,conservative_candidate,trestbps,0.14769026448436995,4
switzerland,hungary,1,conservative_candidate,restecg,0.04111513374436667,8
switzerland,hungary,1,conservative_candidate,thalach,0.1269832287008674,6
switzerland,hungary,1,conservative_candidate,exang,0.31689039729301954,2
switzerland,hungary,1,conservative_candidate,oldpeak,0.06460608575424985,7
switzerland,hungary,1,entropy_sfda,age,0.24358236130808486,3
switzerland,hungary,1,entropy_sfda,sex,0.14931540606784166,5
switzerland,hungary,1,entropy_sfda,cp,0.8343415648270981,1
switzerland,hungary,1,entropy_sfda,trestbps,0.1876864830866697,4
switzerland,hungary,1,entropy_sfda,restecg,0.06870021092939839,7
switzerland,hungary,1,entropy_sfda,thalach,0.08553165646402959,6
switzerland,hungary,1,entropy_sfda,exang,0.361355234419002,2
switzerland,hungary,1,entropy_sfda,oldpeak,0.059725625473640805,8
switzerland,hungary,1,pseudo_label_sfda,age,0.23602467758238924,3
switzerland,hungary,1,pseudo_label_sfda,sex,0.14959879104225404,5
switzerland,hungary,1,pseudo_label_sfda,cp,0.8733270787760666,1
switzerland,hungary,1,pseudo_label_sfda,trestbps,0.20554633301264624,4
switzerland,hungary,1,pseudo_label_sfda,restecg,0.06690800149741317,8
switzerland,hungary,1,pseudo_label_sfda,thalach,0.1097334573872159,6
switzerland,hungary,1,pseudo_label_sfda,exang,0.3806534631044737,2
switzerland,hungary,1,pseudo_label_sfda,oldpeak,0.07566126351811772,7
switzerland,hungary,1,reliability_gated_sfda,age,0.15240692794417995,3
switzerland,hungary,1,reliability_gated_sfda,sex,0.1302944151098605,5
switzerland,hungary,1,reliability_gated_sfda,cp,0.6941230640901873,1
switzerland,hungary,1,reliability_gated_sfda,trestbps,0.14769026448436995,4
switzerland,hungary,1,reliability_gated_sfda,restecg,0.04111513374436667,8
switzerland,hungary,1,reliability_gated_sfda,thalach,0.1269832287008674,6
switzerland,hungary,1,reliability_gated_sfda,exang,0.31689039729301954,2
switzerland,hungary,1,reliability_gated_sfda,oldpeak,0.06460608575424985,7
switzerland,hungary,1,source_only,age,0.15240692794417995,3
switzerland,hungary,1,source_only,sex,0.1302944151098605,5
switzerland,hungary,1,source_only,cp,0.6941230640901873,1
switzerland,hungary,1,source_only,trestbps,0.14769026448436995,4
switzerland,hungary,1,source_only,restecg,0.04111513374436667,8
switzerland,hungary,1,source_only,thalach,0.1269832287008674,6
switzerland,hungary,1,source_only,exang,0.31689039729301954,2
switzerland,hungary,1,source_only,oldpeak,0.06460608575424985,7
switzerland,hungary,2,conservative_candidate,age,0.08968205965436091,6
switzerland,hungary,2,conservative_candidate,sex,0.12841283246165225,3
switzerland,hungary,2,conservative_candidate,cp,0.5870180002478753,1
switzerland,hungary,2,conservative_candidate,trestbps,0.04802901156624413,7
switzerland,hungary,2,conservative_candidate,restecg,0.023538348710434233,8
switzerland,hungary,2,conservative_candidate,thalach,0.3122886293567717,2
switzerland,hungary,2,conservative_candidate,exang,0.11676292350122916,4
switzerland,hungary,2,conservative_candidate,oldpeak,0.09111756951149017,5
switzerland,hungary,2,entropy_sfda,age,0.11530864311597577,5
switzerland,hungary,2,entropy_sfda,sex,0.1678796389146524,3
switzerland,hungary,2,entropy_sfda,cp,0.7002199063416916,1
switzerland,hungary,2,entropy_sfda,trestbps,0.05604560288076354,7
switzerland,hungary,2,entropy_sfda,restecg,0.027843006582436464,8
switzerland,hungary,2,entropy_sfda,thalach,0.3226513555843611,2
switzerland,hungary,2,entropy_sfda,exang,0.1389337642511137,4
switzerland,hungary,2,entropy_sfda,oldpeak,0.07999829128368746,6
switzerland,hungary,2,pseudo_label_sfda,age,0.11627527613899204,6
switzerland,hungary,2,pseudo_label_sfda,sex,0.16378106672291448,3
switzerland,hungary,2,pseudo_label_sfda,cp,0.7332048617477301,1
switzerland,hungary,2,pseudo_label_sfda,trestbps,0.06085553491582335,7
switzerland,hungary,2,pseudo_label_sfda,restecg,0.02860649006138709,8
switzerland,hungary,2,pseudo_label_sfda,thalach,0.34851607339152574,2
switzerland,hungary,2,pseudo_label_sfda,exang,0.14571566474275519,4
switzerland,hungary,2,pseudo_label_sfda,oldpeak,0.11900879749964895,5
switzerland,hungary,2,reliability_gated_sfda,age,0.08968205965436091,6
switzerland,hungary,2,reliability_gated_sfda,sex,0.12841283246165225,3
switzerland,hungary,2,reliability_gated_sfda,cp,0.5870180002478753,1
switzerland,hungary,2,reliability_gated_sfda,trestbps,0.04802901156624413,7
switzerland,hungary,2,reliability_gated_sfda,restecg,0.023538348710434233,8
switzerland,hungary,2,reliability_gated_sfda,thalach,0.3122886293567717,2
switzerland,hungary,2,reliability_gated_sfda,exang,0.11676292350122916,4
switzerland,hungary,2,reliability_gated_sfda,oldpeak,0.09111756951149017,5
switzerland,hungary,2,source_only,age,0.08968205965436091,6
switzerland,hungary,2,source_only,sex,0.12841283246165225,3
switzerland,hungary,2,source_only,cp,0.5870180002478753,1
switzerland,hungary,2,source_only,trestbps,0.04802901156624413,7
switzerland,hungary,2,source_only,restecg,0.023538348710434233,8
switzerland,hungary,2,source_only,thalach,0.3122886293567717,2
switzerland,hungary,2,source_only,exang,0.11676292350122916,4
switzerland,hungary,2,source_only,oldpeak,0.09111756951149017,5
switzerland,hungary,3,conservative_candidate,age,0.057995570200886595,7
switzerland,hungary,3,conservative_candidate,sex,0.23303739404698617,2
switzerland,hungary,3,conservative_candidate,cp,0.5412106951952081,1
switzerland,hungary,3,conservative_candidate,trestbps,0.09512467531774023,6
switzerland,hungary,3,conservative_candidate,restecg,0.017750215918604928,8
switzerland,hungary,3,conservative_candidate,thalach,0.18030473374172437,4
switzerland,hungary,3,conservative_candidate,exang,0.2023837320747323,3
switzerland,hungary,3,conservative_candidate,oldpeak,0.09662940468164757,5
switzerland,hungary,3,entropy_sfda,age,0.10154275683651287,6
