source,target,seed,model_state,feature,mean_abs_shap,importance_rank,importance_fraction,top3
switzerland,hungary,1,source_only,restecg,0.0411151337443666,8,0.024559405059156852,False
switzerland,hungary,1,source_only,thalach,0.1269832287008674,6,0.07585120770308705,False
switzerland,hungary,1,source_only,exang,0.3168903972930195,2,0.18928892886169313,True
switzerland,hungary,1,source_only,oldpeak,0.0646060857542498,7,0.038591313825961815,False
switzerland,hungary,2,conservative_candidate,age,0.0896820596543609,6,0.0642030996747342,False
switzerland,hungary,2,conservative_candidate,sex,0.1284128324616522,3,0.09193033605411291,True
switzerland,hungary,2,conservative_candidate,cp,0.5870180002478753,1,0.42024430890671277,True
switzerland,hungary,2,conservative_candidate,trestbps,0.0480290115662441,7,0.03438381576818064,False
switzerland,hungary,2,conservative_candidate,restecg,0.0235383487104342,8,0.016851028558655237,False
switzerland,hungary,2,conservative_candidate,thalach,0.3122886293567717,2,0.2235664309578999,True
switzerland,hungary,2,conservative_candidate,exang,0.1167629235012291,4,0.08359020348946956,False
switzerland,hungary,2,conservative_candidate,oldpeak,0.0911175695114901,5,0.06523077659023474,False
switzerland,hungary,2,entropy_sfda,age,0.1153086431159757,5,0.07167012340271982,False
switzerland,hungary,2,entropy_sfda,sex,0.1678796389146524,3,0.10434564237925881,True
switzerland,hungary,2,entropy_sfda,cp,0.7002199063416916,1,0.43522190306302355,True
switzerland,hungary,2,entropy_sfda,trestbps,0.0560456028807635,7,0.03483516210145771,False
switzerland,hungary,2,entropy_sfda,restecg,0.0278430065824364,8,0.01730582950021276,False
switzerland,hungary,2,entropy_sfda,thalach,0.3226513555843611,2,0.2005440515636608,True
switzerland,hungary,2,entropy_sfda,exang,0.1389337642511137,4,0.08635432487629482,False
switzerland,hungary,2,entropy_sfda,oldpeak,0.0799982912836874,6,0.0497229631133717,False
switzerland,hungary,2,pseudo_label_sfda,age,0.116275276138992,6,0.06776091575805039,False
switzerland,hungary,2,pseudo_label_sfda,sex,0.1637810667229144,3,0.09544552748865433,True
switzerland,hungary,2,pseudo_label_sfda,cp,0.7332048617477301,1,0.42728458293138594,True
switzerland,hungary,2,pseudo_label_sfda,trestbps,0.0608555349158233,7,0.035464347295231846,False
switzerland,hungary,2,pseudo_label_sfda,restecg,0.028606490061387,8,0.01667080077166226,False
switzerland,hungary,2,pseudo_label_sfda,thalach,0.3485160733915257,2,0.2031022335408612,True
switzerland,hungary,2,pseudo_label_sfda,exang,0.1457156647427551,4,0.08491768165279835,False
switzerland,hungary,2,pseudo_label_sfda,oldpeak,0.1190087974996489,5,0.0693539105613557,False
switzerland,hungary,2,reliability_gated_sfda,age,0.0896820596543609,6,0.0642030996747342,False
switzerland,hungary,2,reliability_gated_sfda,sex,0.1284128324616522,3,0.09193033605411291,True
switzerland,hungary,2,reliability_gated_sfda,cp,0.5870180002478753,1,0.42024430890671277,True
switzerland,hungary,2,reliability_gated_sfda,trestbps,0.0480290115662441,7,0.03438381576818064,False
switzerland,hungary,2,reliability_gated_sfda,restecg,0.0235383487104342,8,0.016851028558655237,False
switzerland,hungary,2,reliability_gated_sfda,thalach,0.3122886293567717,2,0.2235664309578999,True
switzerland,hungary,2,reliability_gated_sfda,exang,0.1167629235012291,4,0.08359020348946956,False
switzerland,hungary,2,reliability_gated_sfda,oldpeak,0.0911175695114901,5,0.06523077659023474,False
switzerland,hungary,2,source_only,age,0.0896820596543609,6,0.0642030996747342,False
switzerland,hungary,2,source_only,sex,0.1284128324616522,3,0.09193033605411291,True
switzerland,hungary,2,source_only,cp,0.5870180002478753,1,0.42024430890671277,True
switzerland,hungary,2,source_only,trestbps,0.0480290115662441,7,0.03438381576818064,False
switzerland,hungary,2,source_only,restecg,0.0235383487104342,8,0.016851028558655237,False
switzerland,hungary,2,source_only,thalach,0.3122886293567717,2,0.2235664309578999,True
switzerland,hungary,2,source_only,exang,0.1167629235012291,4,0.08359020348946956,False
switzerland,hungary,2,source_only,oldpeak,0.0911175695114901,5,0.06523077659023474,False
switzerland,hungary,3,conservative_candidate,age,0.0579955702008865,7,0.04071474818998496,False
switzerland,hungary,3,conservative_candidate,sex,0.2330373940469861,2,0.16359971605776727,True
switzerland,hungary,3,conservative_candidate,cp,0.5412106951952081,1,0.3799472459064258,True
switzerland,hungary,3,conservative_candidate,trestbps,0.0951246753177402,6,0.06678056942626058,False
switzerland,hungary,3,conservative_candidate,restecg,0.0177502159186049,8,0.012461220209415482,False
switzerland,hungary,3,conservative_candidate,thalach,0.1803047337417243,4,0.12657969921372333,False
switzerland,hungary,3,conservative_candidate,exang,0.2023837320747323,3,0.14207986335215228,True
switzerland,hungary,3,conservative_candidate,oldpeak,0.0966294046816475,5,0.06783693764427019,False
switzerland,hungary,3,entropy_sfda,age,0.1015427568365128,6,0.0629288265026611,False
switzerland,hungary,3,entropy_sfda,sex,0.2671715452836281,2,0.16557352137553688,True
switzerland,hungary,3,entropy_sfda,cp,0.6367053120162617,1,0.3945837139098303,True
switzerland,hungary,3,entropy_sfda,trestbps,0.116693403209927,5,0.07231809686264137,False
switzerland,hungary,3,entropy_sfda,restecg,0.0193907276968404,8,0.012016964843287,False
switzerland,hungary,3,entropy_sfda,thalach,0.1711979121342776,4,0.10609603329621155,False
switzerland,hungary,3,entropy_sfda,exang,0.2275161055505884,3,0.14099795966545867,True
switzerland,hungary,3,entropy_sfda,oldpeak,0.0733949880550858,7,0.045484883544373085,False
switzerland,hungary,3,pseudo_label_sfda,age,0.1004006623799894,7,0.057069508191683126,False
switzerland,hungary,3,pseudo_label_sfda,sex,0.2763595961122995,2,0.1570876711399519,True
switzerland,hungary,3,pseudo_label_sfda,cp,0.6777150860518775,1,0.38522521403975757,True
switzerland,hungary,3,pseudo_label_sfda,trestbps,0.1302131317111625,5,0.07401544183772232,False
switzerland,hungary,3,pseudo_label_sfda,restecg,0.0203161771146833,8,0.011548073576267437,False
switzerland,hungary,3,pseudo_label_sfda,thalach,0.1898900022671627,4,0.10793682813455671,False
switzerland,hungary,3,pseudo_label_sfda,exang,0.2416625783785062,3,0.1373652739879153,True
switzerland,hungary,3,pseudo_label_sfda,oldpeak,0.1227125680433636,6,0.06975198909214558,False
switzerland,hungary,3,reliability_gated_sfda,age,0.0579955702008865,7,0.04071474818998496,False
switzerland,hungary,3,reliability_gated_sfda,sex,0.2330373940469861,2,0.16359971605776727,True
switzerland,hungary,3,reliability_gated_sfda,cp,0.5412106951952081,1,0.3799472459064258,True
switzerland,hungary,3,reliability_gated_sfda,trestbps,0.0951246753177402,6,0.06678056942626058,False
switzerland,hungary,3,reliability_gated_sfda,restecg,0.0177502159186049,8,0.012461220209415482,False
switzerland,hungary,3,reliability_gated_sfda,thalach,0.1803047337417243,4,0.12657969921372333,False
switzerland,hungary,3,reliability_gated_sfda,exang,0.2023837320747323,3,0.14207986335215228,True
switzerland,hungary,3,reliability_gated_sfda,oldpeak,0.0966294046816475,5,0.06783693764427019,False
switzerland,hungary,3,source_only,age,0.0579955702008865,7,0.04071474818998496,False
switzerland,hungary,3,source_only,sex,0.2330373940469861,2,0.16359971605776727,True
switzerland,hungary,3,source_only,cp,0.5412106951952081,1,0.3799472459064258,True
switzerland,hungary,3,source_only,trestbps,0.0951246753177402,6,0.06678056942626058,False
switzerland,hungary,3,source_only,restecg,0.0177502159186049,8,0.012461220209415482,False
switzerland,hungary,3,source_only,thalach,0.1803047337417243,4,0.12657969921372333,False
switzerland,hungary,3,source_only,exang,0.2023837320747323,3,0.14207986335215228,True
switzerland,hungary,3,source_only,oldpeak,0.0966294046816475,5,0.06783693764427019,False
switzerland,hungary,4,conservative_candidate,age,0.1636319402581536,5,0.08778135935948268,False
switzerland,hungary,4,conservative_candidate,sex,0.0914758157213123,7,0.04907276317732357,False
switzerland,hungary,4,conservative_candidate,cp,0.5820072683391675,1,0.31222137372025444,True
switzerland,hungary,4,conservative_candidate,trestbps,0.188638710904689,4,0.10119639506144006,False
switzerland,hungary,4,conservative_candidate,restecg,0.0576586573294111,8,0.030931340857006696,False
switzerland,hungary,4,conservative_candidate,thalach,0.3715349425637752,2,0.1993122018619491,True
switzerland,hungary,4,conservative_candidate,exang,0.3064594924941716,3,0.16440207698640358,True
switzerland,hungary,4,conservative_candidate,oldpeak,0.1026784571483224,6,0.05508248897613992,False
switzerland,hungary,4,entropy_sfda,age,0.2273192837728238,4,0.10993184781348896,False
switzerland,hungary,4,entropy_sfda,sex,0.0919374516297156,6,0.04446104955626374,False
switzerland,hungary,4,entropy_sfda,cp,0.6698354814040434,1,0.3239331524349439,True
switzerland,hungary,4,entropy_sfda,trestbps,0.2209024755791032,5,0.10682867253467976,False
switzerland,hungary,4,entropy_sfda,restecg,0.0764642710855448,7,0.036978202960317445,False
switzerland,hungary,4,entropy_sfda,thalach,0.3730694113780751,2,0.1804167648023599,True
switzerland,hungary,4,entropy_sfda,exang,0.3487684906263943,3,0.16866481363718205,True
switzerland,hungary,4,entropy_sfda,oldpeak,0.0595232275558942,8,0.02878549626076428,False
switzerland,hungary,4,pseudo_label_sfda,age,0.2317727588486959,5,0.10337073410035624,False
switzerland,hungary,4,pseudo_label_sfda,sex,0.0918399713375941,7,0.040960660364405876,False
switzerland,hungary,4,pseudo_label_sfda,cp,0.7108117116303944,1,0.31702227994072146,True
switzerland,hungary,4,pseudo_label_sfda,trestbps,0.2456713500115893,4,0.10956951077543098,False
switzerland,hungary,4,pseudo_label_sfda,restecg,0.0812804744338147,8,0.03625112093407667,False
switzerland,hungary,4,pseudo_label_sfda,thalach,0.4044516251587188,2,0.18038557079968123,True
switzerland,hungary,4,pseudo_label_sfda,exang,0.3655728082486181,3,0.1630456044252288,True
switzerland,hungary,4,pseudo_label_sfda,oldpeak,0.110749952213167,6,0.04939451866009862,False
switzerland,hungary,4,reliability_gated_sfda,age,0.1636319402581536,5,0.08778135935948268,False
switzerland,hungary,4,reliability_gated_sfda,sex,0.0914758157213123,7,0.04907276317732357,False
switzerland,hungary,4,reliability_gated_sfda,cp,0.5820072683391675,1,0.31222137372025444,True
switzerland,hungary,4,reliability_gated_sfda,trestbps,0.188638710904689,4,0.10119639506144006,False
switzerland,hungary,4,reliability_gated_sfda,restecg,0.0576586573294111,8,0.030931340857006696,False
switzerland,hungary,4,reliability_gated_sfda,thalach,0.3715349425637752,2,0.1993122018619491,True
switzerland,hungary,4,reliability_gated_sfda,exang,0.3064594924941716,3,0.16440207698640358,True
switzerland,hungary,4,reliability_gated_sfda,oldpeak,0.1026784571483224,6,0.05508248897613992,False
switzerland,hungary,4,source_only,age,0.1636319402581536,5,0.08778135935948268,False
switzerland,hungary,4,source_only,sex,0.0914758157213123,7,0.04907276317732357,False
switzerland,hungary,4,source_only,cp,0.5820072683391675,1,0.31222137372025444,True
switzerland,hungary,4,source_only,trestbps,0.188638710904689,4,0.10119639506144006,False
switzerland,hungary,4,source_only,restecg,0.0576586573294111,8,0.030931340857006696,False
switzerland,hungary,4,source_only,thalach,0.3715349425637752,2,0.1993122018619491,True
switzerland,hungary,4,source_only,exang,0.3064594924941716,3,0.16440207698640358,True
switzerland,hungary,4,source_only,oldpeak,0.1026784571483224,6,0.05508248897613992,False
switzerland,hungary,5,conservative_candidate,age,0.0552823476861214,5,0.0523960739395755,False
switzerland,hungary,5,conservative_candidate,sex,0.0504839913982922,6,0.04784823830363265,False
switzerland,hungary,5,conservative_candidate,cp,0.453154640966,1,0.4294955816443578,True
switzerland,hungary,5,conservative_candidate,trestbps,0.0792410207300946,4,0.07510387230287272,False
switzerland,hungary,5,conservative_candidate,restecg,0.0310823589572872,8,0.02945955890638314,False
switzerland,hungary,5,conservative_candidate,thalach,0.2176577450143693,2,0.2062939035448604,True
switzerland,hungary,5,conservative_candidate,exang,0.1252921843001631,3,0.11875071930583658,True
switzerland,hungary,5,conservative_candidate,oldpeak,0.0428913982813151,7,0.040652052052481145,False
switzerland,hungary,5,entropy_sfda,age,0.050323013524322,5,0.04546664028968648,False
switzerland,hungary,5,entropy_sfda,sex,0.0499078235177158,6,0.04509151778886262,False
switzerland,hungary,5,entropy_sfda,cp,0.5234806595534898,1,0.4729626701513603,True
switzerland,hungary,5,entropy_sfda,trestbps,0.091026476527751,4,0.08224205537938528,False
switzerland,hungary,5,entropy_sfda,restecg,0.0378755900381626,7,0.03422044324099275,False
switzerland,hungary,5,entropy_sfda,thalach,0.1968764503807982,2,0.17787708096312108,True
switzerland,hungary,5,entropy_sfda,exang,0.1371414369973195,3,0.12390673666143161,True
switzerland,hungary,5,entropy_sfda,oldpeak,0.0201803394606167,8,0.01823285552515979,False
switzerland,hungary,5,pseudo_label_sfda,age,0.0530128842908698,5,0.043411449466414245,False
switzerland,hungary,5,pseudo_label_sfda,sex,0.0495156491441385,7,0.04054761647797523,False
switzerland,hungary,5,pseudo_label_sfda,cp,0.5569563369317373,1,0.4560831239260723,True
switzerland,hungary,5,pseudo_label_sfda,trestbps,0.0982832843473427,4,0.0804826956486258,False
switzerland,hungary,5,pseudo_label_sfda,restecg,0.0427451355534852,8,0.03500334525912104,False
switzerland,hungary,5,pseudo_label_sfda,thalach,0.2227367888502523,2,0.1823957889261539,True
switzerland,hungary,5,pseudo_label_sfda,exang,0.1466204467273893,3,0.1200652671325292,True
switzerland,hungary,5,pseudo_label_sfda,oldpeak,0.051302343120697,6,0.04201071316310833,False
switzerland,hungary,5,reliability_gated_sfda,age,0.0552823476861214,5,0.0523960739395755,False
switzerland,hungary,5,reliability_gated_sfda,sex,0.0504839913982922,6,0.04784823830363265,False
switzerland,hungary,5,reliability_gated_sfda,cp,0.453154640966,1,0.4294955816443578,True
switzerland,hungary,5,reliability_gated_sfda,trestbps,0.0792410207300946,4,0.07510387230287272,False
switzerland,hungary,5,reliability_gated_sfda,restecg,0.0310823589572872,8,0.02945955890638314,False
switzerland,hungary,5,reliability_gated_sfda,thalach,0.2176577450143693,2,0.2062939035448604,True
switzerland,hungary,5,reliability_gated_sfda,exang,0.1252921843001631,3,0.11875071930583658,True
switzerland,hungary,5,reliability_gated_sfda,oldpeak,0.0428913982813151,7,0.040652052052481145,False
switzerland,hungary,5,source_only,age,0.0552823476861214,5,0.0523960739395755,False
switzerland,hungary,5,source_only,sex,0.0504839913982922,6,0.04784823830363265,False
switzerland,hungary,5,source_only,cp,0.453154640966,1,0.4294955816443578,True
switzerland,hungary,5,source_only,trestbps,0.0792410207300946,4,0.07510387230287272,False
switzerland,hungary,5,source_only,restecg,0.0310823589572872,8,0.02945955890638314,False
switzerland,hungary,5,source_only,thalach,0.2176577450143693,2,0.2062939035448604,True
switzerland,hungary,5,source_only,exang,0.1252921843001631,3,0.11875071930583658,True
switzerland,hungary,5,source_only,oldpeak,0.0428913982813151,7,0.040652052052481145,False
switzerland,hungary,6,conservative_candidate,age,0.0763995536519087,5,0.06688389599826058,False
switzerland,hungary,6,conservative_candidate,sex,0.0714761181956245,6,0.06257368043715128,False
switzerland,hungary,6,conservative_candidate,cp,0.3986357481529315,1,0.3489851791821739,True
switzerland,hungary,6,conservative_candidate,trestbps,0.1906125543854472,2,0.16687152809250125,True
switzerland,hungary,6,conservative_candidate,restecg,0.1338482459161278,4,0.11717728352435526,False
switzerland,hungary,6,conservative_candidate,thalach,0.0414476648240736,8,0.036285307583008956,False
switzerland,hungary,6,conservative_candidate,exang,0.1851765350977174,3,0.16211257164176582,True
switzerland,hungary,6,conservative_candidate,oldpeak,0.0446748621472739,7,0.03911055354078296,False
switzerland,hungary,6,entropy_sfda,age,0.0350897093965761,8,0.02668723480542765,False
switzerland,hungary,6,entropy_sfda,sex,0.0819143804461777,6,0.062299413204076934,False
switzerland,hungary,6,entropy_sfda,cp,0.4414530009911142,1,0.33574401428813494,True
switzerland,hungary,6,entropy_sfda,trestbps,0.2306045297545944,2,0.17538467370027824,True
switzerland,hungary,6,entropy_sfda,restecg,0.1600058154633813,4,0.12169131181011837,False
switzerland,hungary,6,entropy_sfda,thalach,0.081323092372939,7,0.06184971316610199,False
switzerland,hungary,6,entropy_sfda,exang,0.1973775847605904,3,0.15011415142549028,True
switzerland,hungary,6,entropy_sfda,oldpeak,0.0870818385765665,5,0.06622948760037153,False
switzerland,hungary,6,pseudo_label_sfda,age,0.0412079154444085,8,0.029348849319347052,False
switzerland,hungary,6,pseudo_label_sfda,sex,0.0836451605570559,5,0.05957324429073319,False
switzerland,hungary,6,pseudo_label_sfda,cp,0.4811028495389765,1,0.34264812684534457,True
switzerland,hungary,6,pseudo_label_sfda,trestbps,0.2786694380397699,2,0.19847224152771561,True
switzerland,hungary,6,pseudo_label_sfda,restecg,0.1737247903080543,4,0.12372920684776062,False
switzerland,hungary,6,pseudo_label_sfda,thalach,0.0792400490751546,6,0.056435862753158005,False
switzerland,hungary,6,pseudo_label_sfda,exang,0.2135493606582385,3,0.15209281859104495,True
switzerland,hungary,6,pseudo_label_sfda,oldpeak,0.0529330457001607,7,0.03769964982489609,False
switzerland,hungary,6,reliability_gated_sfda,age,0.0763995536519087,5,0.06688389599826058,False
switzerland,hungary,6,reliability_gated_sfda,sex,0.0714761181956245,6,0.06257368043715128,False
switzerland,hungary,6,reliability_gated_sfda,cp,0.3986357481529315,1,0.3489851791821739,True
switzerland,hungary,6,reliability_gated_sfda,trestbps,0.1906125543854472,2,0.16687152809250125,True
switzerland,hungary,6,reliability_gated_sfda,restecg,0.1338482459161278,4,0.11717728352435526,False
switzerland,hungary,6,reliability_gated_sfda,thalach,0.0414476648240736,8,0.036285307583008956,False
switzerland,hungary,6,reliability_gated_sfda,exang,0.1851765350977174,3,0.16211257164176582,True
switzerland,hungary,6,reliability_gated_sfda,oldpeak,0.0446748621472739,7,0.03911055354078296,False
switzerland,hungary,6,source_only,age,0.0763995536519087,5,0.06688389599826058,False
switzerland,hungary,6,source_only,sex,0.0714761181956245,6,0.06257368043715128,False
switzerland,hungary,6,source_only,cp,0.3986357481529315,1,0.3489851791821739,True
switzerland,hungary,6,source_only,trestbps,0.1906125543854472,2,0.16687152809250125,True
switzerland,hungary,6,source_only,restecg,0.1338482459161278,4,0.11717728352435526,False
switzerland,hungary,6,source_only,thalach,0.0414476648240736,8,0.036285307583008956,False
switzerland,hungary,6,source_only,exang,0.1851765350977174,3,0.16211257164176582,True
switzerland,hungary,6,source_only,oldpeak,0.0446748621472739,7,0.03911055354078296,False
switzerland,hungary,7,conservative_candidate,age,0.0743993527002926,5,0.06348209927670956,False
switzerland,hungary,7,conservative_candidate,sex,0.0108515944864068,8,0.009259247204363934,False
switzerland,hungary,7,conservative_candidate,cp,0.4381243252998446,1,0.3738345953931497,True
switzerland,hungary,7,conservative_candidate,trestbps,0.0491424476496002,6,0.041931355948210465,False
switzerland,hungary,7,conservative_candidate,restecg,0.0269637052286542,7,0.0230070901166137,False
switzerland,hungary,7,conservative_candidate,thalach,0.2547903552676747,2,0.21740278699746013,True
switzerland,hungary,7,conservative_candidate,exang,0.2383867987513947,3,0.20340626464258882,True
switzerland,hungary,7,conservative_candidate,oldpeak,0.0793151509742961,4,0.06767656042090364,False
switzerland,hungary,7,entropy_sfda,age,0.0963083935131755,4,0.07594636497658086,False
switzerland,hungary,7,entropy_sfda,sex,0.0094901137560808,8,0.007483663850025513,False
switzerland,hungary,7,entropy_sfda,cp,0.5027256961011579,1,0.3964367777973678,True
switzerland,hungary,7,entropy_sfda,trestbps,0.0637005838018296,5,0.05023267038477996,False
switzerland,hungary,7,entropy_sfda,restecg,0.0333869169548558,7,0.026328078872475316,False
switzerland,hungary,7,entropy_sfda,thalach,0.236634826867328,3,0.18660424363716038,True
switzerland,hungary,7,entropy_sfda,exang,0.271911133118734,2,0.21442224715549757,True
switzerland,hungary,7,entropy_sfda,oldpeak,0.0539529761113384,6,0.04254595332611264,False
switzerland,hungary,7,pseudo_label_sfda,age,0.0976173654076885,5,0.06995551971735503,False
switzerland,hungary,7,pseudo_label_sfda,sex,0.0114548290211732,8,0.008208872613012546,False
switzerland,hungary,7,pseudo_label_sfda,cp,0.5311206701935466,1,0.3806169359400996,True
switzerland,hungary,7,pseudo_label_sfda,trestbps,0.0719310242491045,6,0.0515479204353885,False
switzerland,hungary,7,pseudo_label_sfda,restecg,0.0362084515228056,7,0.02594805784667304,False
switzerland,hungary,7,pseudo_label_sfda,thalach,0.2636013002210886,3,0.18890456506506365,True
switzerland,hungary,7,pseudo_label_sfda,exang,0.2814085533601694,2,0.20166577453717244,True
switzerland,hungary,7,pseudo_label_sfda,oldpeak,0.102078293243975,4,0.0731523538452351,False
switzerland,hungary,7,reliability_gated_sfda,age,0.0743993527002926,5,0.06348209927670956,False
switzerland,hungary,7,reliability_gated_sfda,sex,0.0108515944864068,8,0.009259247204363934,False
switzerland,hungary,7,reliability_gated_sfda,cp,0.4381243252998446,1,0.3738345953931497,True
switzerland,hungary,7,reliability_gated_sfda,trestbps,0.0491424476496002,6,0.041931355948210465,False
switzerland,hungary,7,reliability_gated_sfda,restecg,0.0269637052286542,7,0.0230070901166137,False
switzerland,hungary,7,reliability_gated_sfda,thalach,0.2547903552676747,2,0.21740278699746013,True
switzerland,hungary,7,reliability_gated_sfda,exang,0.2383867987513947,3,0.20340626464258882,True
switzerland,hungary,7,reliability_gated_sfda,oldpeak,0.0793151509742961,4,0.06767656042090364,False
switzerland,hungary,7,source_only,age,0.0743993527002926,5,0.06348209927670956,False
switzerland,hungary,7,source_only,sex,0.0108515944864068,8,0.009259247204363934,False
switzerland,hungary,7,source_only,cp,0.4381243252998446,1,0.3738345953931497,True
switzerland,hungary,7,source_only,trestbps,0.0491424476496002,6,0.041931355948210465,False
switzerland,hungary,7,source_only,restecg,0.0269637052286542,7,0.0230070901166137,False
switzerland,hungary,7,source_only,thalach,0.2547903552676747,2,0.21740278699746013,True
switzerland,hungary,7,source_only,exang,0.2383867987513947,3,0.20340626464258882,True
switzerland,hungary,7,source_only,oldpeak,0.0793151509742961,4,0.06767656042090364,False
switzerland,hungary,8,conservative_candidate,age,0.0987223609553358,4,0.07270062528661476,False
switzerland,hungary,8,conservative_candidate,sex,0.0393767539715888,8,0.028997631415914504,False
switzerland,hungary,8,conservative_candidate,cp,0.5715576953485887,1,0.42090364773608063,True
switzerland,hungary,8,conservative_candidate,trestbps,0.0970301610523783,5,0.0714544639320396,False
switzerland,hungary,8,conservative_candidate,restecg,0.0457290635979979,6,0.03367556737069845,False
switzerland,hungary,8,conservative_candidate,thalach,0.2341370248951676,2,0.17242201207411825,True
switzerland,hungary,8,conservative_candidate,exang,0.2261054884586134,3,0.16650746834461924,True
switzerland,hungary,8,conservative_candidate,oldpeak,0.0452714635480549,7,0.033338583839914636,False
switzerland,hungary,8,entropy_sfda,age,0.1562176713011968,4,0.0957493355858214,False
switzerland,hungary,8,entropy_sfda,sex,0.0442981808161248,8,0.02715135455211484,False
switzerland,hungary,8,entropy_sfda,cp,0.666155525993201,1,0.40830175280038067,True
switzerland,hungary,8,entropy_sfda,trestbps,0.1297878157676095,5,0.07954988077452156,False
switzerland,hungary,8,entropy_sfda,restecg,0.05123357207999,7,0.03140221234567686,False
switzerland,hungary,8,entropy_sfda,thalach,0.2201652519981421,3,0.1349442506876336,True
switzerland,hungary,8,entropy_sfda,exang,0.2629203799427772,2,0.16114983331786345,True
switzerland,hungary,8,entropy_sfda,oldpeak,0.1007490727138153,6,0.06175137993598755,False
switzerland,hungary,8,pseudo_label_sfda,age,0.1475615558368121,4,0.08951462626164622,False
switzerland,hungary,8,pseudo_label_sfda,sex,0.0406361186281352,8,0.02465091229957058,False
switzerland,hungary,8,pseudo_label_sfda,cp,0.6983804460234788,1,0.4236554992912175,True
switzerland,hungary,8,pseudo_label_sfda,trestbps,0.1346502129454165,5,0.08168227435328476,False
switzerland,hungary,8,pseudo_label_sfda,restecg,0.0550977483508176,7,0.033423707980796954,False
switzerland,hungary,8,pseudo_label_sfda,thalach,0.2464352295445721,3,0.14949393387245774,True
switzerland,hungary,8,pseudo_label_sfda,exang,0.2697736503062199,2,0.163651618780079,True
switzerland,hungary,8,pseudo_label_sfda,oldpeak,0.0559281108181821,6,0.03392742716094732,False
switzerland,hungary,8,reliability_gated_sfda,age,0.0987223609553358,4,0.07270062528661476,False
switzerland,hungary,8,reliability_gated_sfda,sex,0.0393767539715888,8,0.028997631415914504,False
switzerland,hungary,8,reliability_gated_sfda,cp,0.5715576953485887,1,0.42090364773608063,True
switzerland,hungary,8,reliability_gated_sfda,trestbps,0.0970301610523783,5,0.0714544639320396,False
switzerland,hungary,8,reliability_gated_sfda,restecg,0.0457290635979979,6,0.03367556737069845,False
switzerland,hungary,8,reliability_gated_sfda,thalach,0.2341370248951676,2,0.17242201207411825,True
switzerland,hungary,8,reliability_gated_sfda,exang,0.2261054884586134,3,0.16650746834461924,True
switzerland,hungary,8,reliability_gated_sfda,oldpeak,0.0452714635480549,7,0.033338583839914636,False
switzerland,hungary,8,source_only,age,0.0987223609553358,4,0.07270062528661476,False
switzerland,hungary,8,source_only,sex,0.0393767539715888,8,0.028997631415914504,False
switzerland,hungary,8,source_only,cp,0.5715576953485887,1,0.42090364773608063,True
switzerland,hungary,8,source_only,trestbps,0.0970301610523783,5,0.0714544639320396,False
switzerland,hungary,8,source_only,restecg,0.0457290635979979,6,0.03367556737069845,False
switzerland,hungary,8,source_only,thalach,0.2341370248951676,2,0.17242201207411825,True
switzerland,hungary,8,source_only,exang,0.2261054884586134,3,0.16650746834461924,True
switzerland,hungary,8,source_only,oldpeak,0.0452714635480549,7,0.033338583839914636,False
switzerland,hungary,9,conservative_candidate,age,0.0908069546781099,6,0.06331232093032604,False
switzerland,hungary,9,conservative_candidate,sex,0.0735762677579914,7,0.05129876113192118,False
switzerland,hungary,9,conservative_candidate,cp,0.4715949188645447,1,0.32880486916560697,True
switzerland,hungary,9,conservative_candidate,trestbps,0.118066908981727,5,0.08231847504632434,False
switzerland,hungary,9,conservative_candidate,restecg,0.0510128310191675,8,0.03556710761305369,False
switzerland,hungary,9,conservative_candidate,thalach,0.2582253380377656,2,0.18003957441521853,True
switzerland,hungary,9,conservative_candidate,exang,0.1765055279754304,4,0.12306298204548151,False
switzerland,hungary,9,conservative_candidate,oldpeak,0.1944811284972899,3,0.1355959096520677,True
switzerland,hungary,9,entropy_sfda,age,0.1465885156874867,5,0.08972596700476598,False
switzerland,hungary,9,entropy_sfda,sex,0.1083133107900213,7,0.0662979395387385,False
switzerland,hungary,9,entropy_sfda,cp,0.5544284720086258,1,0.33936240197700096,True
switzerland,hungary,9,entropy_sfda,trestbps,0.1441628115392625,6,0.08824120778371694,False
switzerland,hungary,9,entropy_sfda,restecg,0.0667349487507666,8,0.04084806904274546,False
switzerland,hungary,9,entropy_sfda,thalach,0.2465810256378193,2,0.1509307933613859,True
switzerland,hungary,9,entropy_sfda,exang,0.1946931094133935,3,0.11917050547482046,True
switzerland,hungary,9,entropy_sfda,oldpeak,0.172233508120538,4,0.10542311581682574,False
switzerland,hungary,9,pseudo_label_sfda,age,0.1474046129076012,6,0.08178372711242898,False
switzerland,hungary,9,pseudo_label_sfda,sex,0.1018470501159729,7,0.05650726384737911,False
switzerland,hungary,9,pseudo_label_sfda,cp,0.5925597475760863,1,0.32876681222961524,True
switzerland,hungary,9,pseudo_label_sfda,trestbps,0.1616883589933645,5,0.0897087029254556,False
switzerland,hungary,9,pseudo_label_sfda,restecg,0.0694528047634299,8,0.03853413485455619,False
switzerland,hungary,9,pseudo_label_sfda,thalach,0.2735906463135414,2,0.15179486121404767,True
switzerland,hungary,9,pseudo_label_sfda,exang,0.2091630276191194,4,0.11604882395053863,False
switzerland,hungary,9,pseudo_label_sfda,oldpeak,0.2466646892075636,3,0.13685567386597858,True
switzerland,hungary,9,reliability_gated_sfda,age,0.0908069546781099,6,0.06331232093032604,False
