source,target,seed,method,fold,adapt_n,test_n,missingness_rate,selected_n,coverage,pseudo_positive_n,pseudo_negative_n,mean_selected_confidence,adaptation_skipped,entropy_before,entropy_after,mean_probability_before,mean_probability_after,positive_rate_before,positive_rate_after,confidence_before,confidence_after,selected_per_class,available_positive,available_negative,teacher_positive_rate,class_support_score,reliability_score,mean_abs_teacher_drift,reliability_mode,missingness_factor,teacher_drift
hungary,va_long_beach,9,conservative_candidate,1,160,40,0.13984375,64.0,,,,0.9185914993286133,False,0.44340261816978455,0.4428485333919525,,,0.51875,0.51875,,,32.0,,,0.51875,0.9624999999999999,0.7605022611189632,,full,0.86015625,0.001237521762959659
hungary,va_long_beach,9,conservative_candidate,2,160,40,0.13828125000000002,64.0,,,,0.912625789642334,False,0.4471077024936676,0.44666165113449097,,,0.53125,0.53125,,,32.0,,,0.53125,0.9375,0.7372750825015828,,full,0.86171875,0.0012142104096710682
hungary,va_long_beach,9,conservative_candidate,3,160,40,0.12578125,64.0,,,,0.9158833026885986,False,0.44146037101745605,0.4412614703178406,,,0.5375,0.5375,,,32.0,,,0.5375,0.925,0.740631179320626,,full,0.87421875,0.001799347228370607
hungary,va_long_beach,9,conservative_candidate,4,160,40,0.1328125,64.0,,,,0.9222664833068848,False,0.4331030249595642,0.4329618811607361,,,0.53125,0.53125,,,32.0,,,0.53125,0.9375,0.7497918431181461,,full,0.8671875,0.0011074969079345465
hungary,va_long_beach,9,conservative_candidate,5,160,40,0.14765625,64.0,,,,0.9235608577728271,False,0.4379768371582031,0.4370352625846863,,,0.48125,0.48125,,,32.0,,,0.48125,0.9625,0.757671650184784,,full,0.85234375,0.001285031670704484
switzerland,cleveland,0,pseudo_label_sfda,1,242,61,0.0,127.0,0.5247933884297521,127.0,0.0,0.9401901960372925,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,0,pseudo_label_sfda,2,242,61,0.0,131.0,0.5413223140495868,131.0,0.0,0.9397804141044617,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,0,pseudo_label_sfda,3,242,61,0.0,128.0,0.5289256198347108,128.0,0.0,0.9401602745056152,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,0,pseudo_label_sfda,4,243,60,0.0,130.0,0.5349794238683128,130.0,0.0,0.9409582018852234,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,0,pseudo_label_sfda,5,243,60,0.0,132.0,0.5432098765432098,132.0,0.0,0.9396911263465881,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,0,entropy_sfda,1,242,61,0.0,,,,,,,0.3285771310329437,0.20578649640083313,0.8891314268112183,0.9427524209022522,1.0,1.0,0.8891314268112183,0.9427524209022522,,,,,,,,,,
switzerland,cleveland,0,entropy_sfda,2,242,61,0.0,,,,,,,0.32430946826934814,0.20223428308963776,0.891261875629425,0.9441155195236206,1.0,1.0,0.891261875629425,0.9441155195236206,,,,,,,,,,
switzerland,cleveland,0,entropy_sfda,3,242,61,0.0,,,,,,,0.32922402024269104,0.20780116319656372,0.8885241150856018,0.9418763518333435,1.0,1.0,0.8885241150856018,0.9418763518333435,,,,,,,,,,
switzerland,cleveland,0,entropy_sfda,4,243,60,0.0,,,,,,,0.3260882794857025,0.2042122483253479,0.8900480270385742,0.9431843161582947,1.0,1.0,0.8900480270385742,0.9431843161582947,,,,,,,,,,
switzerland,cleveland,0,entropy_sfda,5,243,60,0.0,,,,,,,0.32373738288879395,0.20158281922340393,0.8917103409767151,0.9443950057029724,1.0,1.0,0.8917103409767151,0.9443950057029724,,,,,,,,,,
switzerland,cleveland,0,reliability_gated_sfda,1,242,61,0.0,0.0,0.0,,,0.0,True,0.3285771310329437,0.3285771310329437,0.8891314268112183,0.8891314268112183,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,0,reliability_gated_sfda,2,242,61,0.0,0.0,0.0,,,0.0,True,0.32430946826934814,0.32430946826934814,0.891261875629425,0.891261875629425,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,0,reliability_gated_sfda,3,242,61,0.0,0.0,0.0,,,0.0,True,0.32922402024269104,0.32922402024269104,0.8885241150856018,0.8885241150856018,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,0,reliability_gated_sfda,4,243,60,0.0,0.0,0.0,,,0.0,True,0.3260882794857025,0.3260882794857025,0.8900480270385742,0.8900480270385742,1.0,1.0,,,0.0,243.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,0,reliability_gated_sfda,5,243,60,0.0,0.0,0.0,,,0.0,True,0.32373738288879395,0.32373738288879395,0.8917103409767151,0.8917103409767151,1.0,1.0,,,0.0,243.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,0,conservative_candidate,1,242,61,0.0,0.0,,,,0.0,True,0.3285771310329437,0.3285771310329437,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
switzerland,cleveland,0,conservative_candidate,2,242,61,0.0,0.0,,,,0.0,True,0.32430946826934814,0.32430946826934814,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
