source,target,seed,source_epochs,method,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,mcc,roc_auc,pr_auc,brier,tn,fp,fn,tp,source_roc_auc,source_pr_auc,source_balanced_accuracy,source_brier,delta_roc_auc,delta_pr_auc,delta_balanced_accuracy,brier_improvement,negative_adaptation_auc,brier_worsened
hungary,va_long_beach,0,32,reliability_gated_sfda,0.655,0.6846295565205949,0.8773584905660378,0.6241610738255033,0.7450980392156863,0.7294117647058823,0.3224724261010569,0.7477957626003421,0.8910556778921785,0.23258033972111933,38,13,56,93,0.7477957626003421,0.8908737798147408,0.6846295565205949,0.22986628115177155,0.0,0.00018189807743773656,0.0,-0.0027140585693477826,False,True
hungary,va_long_beach,0,32,conservative_candidate,0.655,0.6846295565205949,0.8773584905660378,0.6241610738255033,0.7450980392156863,0.7294117647058823,0.3224724261010569,0.7466113962363469,0.8903364226254897,0.2300648680882456,38,13,56,93,0.7477957626003421,0.8908737798147408,0.6846295565205949,0.22986628115177155,-0.0011843663639952151,-0.0005373571892510753,0.0,-0.00019858693647406556,True,True
hungary,cleveland,1,32,pseudo_label_sfda,0.7887788778877888,0.7807510089489385,0.8260869565217391,0.6834532374100719,0.8780487804878049,0.7480314960629921,0.5765710079036924,0.8658536585365852,0.8514346251179978,0.15347308296444284,144,20,44,95,0.865327250394806,0.850384021617083,0.7807510089489385,0.1492588371038437,0.0005264081417792887,0.001050603500914793,0.0,-0.004214245860599153,False,True
hungary,cleveland,1,32,entropy_sfda,0.7821782178217822,0.7719117389015617,0.8411214953271028,0.6474820143884892,0.8963414634146342,0.7317073170731707,0.5669794946847442,0.8647569749078786,0.8528812464406008,0.15748087908522415,147,17,49,90,0.865327250394806,0.850384021617083,0.7807510089489385,0.1492588371038437,-0.0005702754869273408,0.002497224823517774,-0.008839270047376724,-0.008222041981380462,True,True
hungary,cleveland,1,32,reliability_gated_sfda,0.7887788778877888,0.7807510089489385,0.8260869565217391,0.6834532374100719,0.8780487804878049,0.7480314960629921,0.5765710079036924,0.865634321810844,0.8508081106850467,0.14923400325688316,144,20,44,95,0.865327250394806,0.850384021617083,0.7807510089489385,0.1492588371038437,0.00030707141603802945,0.0004240890679636511,0.0,2.483384696053137e-05,False,False
hungary,cleveland,1,32,conservative_candidate,0.7887788778877888,0.780202667134585,0.831858407079646,0.6762589928057554,0.8841463414634146,0.746031746031746,0.5774515646485637,0.8650201789787682,0.8502017604773446,0.14950971542421504,145,19,45,94,0.865327250394806,0.850384021617083,0.7807510089489385,0.1492588371038437,-0.0003070714160378074,-0.0001822611397384044,-0.0005483418143534813,-0.0002508783203713505,True,True
hungary,switzerland,1,32,pseudo_label_sfda,0.5853658536585366,0.6038043478260869,0.9571428571428572,0.5826086956521739,0.625,0.7243243243243244,0.10338380181136576,0.7445652173913044,0.9697426986212239,0.23733507533726614,5,3,48,67,0.7456521739130435,0.9698783526345134,0.5994565217391304,0.24308563768863678,-0.0010869565217390686,-0.0001356540132895212,0.004347826086956497,0.005750562351370642,True,False
hungary,switzerland,1,32,entropy_sfda,0.5853658536585366,0.6038043478260869,0.9571428571428572,0.5826086956521739,0.625,0.7243243243243244,0.10338380181136576,0.7445652173913044,0.9698047750776932,0.23599567529439872,5,3,48,67,0.7456521739130435,0.9698783526345134,0.5994565217391304,0.24308563768863678,-0.0010869565217390686,-7.357755682013689e-05,0.004347826086956497,0.007089962394238064,True,False
hungary,switzerland,1,32,reliability_gated_sfda,0.5772357723577236,0.5994565217391304,0.9565217391304348,0.5739130434782609,0.625,0.717391304347826,0.09884068596194723,0.7456521739130435,0.9698783526345134,0.24677799859641655,5,3,49,66,0.7456521739130435,0.9698783526345134,0.5994565217391304,0.24308563768863678,0.0,0.0,0.0,-0.0036923609077797737,False,True
hungary,switzerland,1,32,conservative_candidate,0.5772357723577236,0.5994565217391304,0.9565217391304348,0.5739130434782609,0.625,0.717391304347826,0.09884068596194723,0.7456521739130435,0.9698783526345134,0.24210650716132,5,3,49,66,0.7456521739130435,0.9698783526345134,0.5994565217391304,0.24308563768863678,0.0,0.0,0.0,0.0009791305273167683,False,False
hungary,va_long_beach,1,32,pseudo_label_sfda,0.655,0.6846295565205949,0.8773584905660378,0.6241610738255033,0.7450980392156863,0.7294117647058823,0.3224724261010569,0.7471377812870115,0.8868428831479511,0.21933711038220874,38,13,56,93,0.7451638373470193,0.8853309615609933,0.6846295565205949,0.2214777171611786,0.001973943939992173,0.0015119215869577873,0.0,0.00214060677896985,False,False
hungary,va_long_beach,1,32,entropy_sfda,0.65,0.6812738518226082,0.8761904761904762,0.6174496644295302,0.7450980392156863,0.7244094488188977,0.3164367597349208,0.7451638373470193,0.8862028698875531,0.23392932847721737,38,13,57,92,0.7451638373470193,0.8853309615609933,0.6846295565205949,0.2214777171611786,0.0,0.0008719083265598115,-0.003355704697986628,-0.01245161131603878,False,True
hungary,va_long_beach,1,32,reliability_gated_sfda,0.655,0.6846295565205949,0.8773584905660378,0.6241610738255033,0.7450980392156863,0.7294117647058823,0.3224724261010569,0.7452954336096854,0.8855907927004639,0.2240809854768414,38,13,56,93,0.7451638373470193,0.8853309615609933,0.6846295565205949,0.2214777171611786,0.00013159626266612268,0.0002598311394705899,0.0,-0.002603268315662821,False,True
hungary,va_long_beach,1,32,conservative_candidate,0.655,0.6846295565205949,0.8773584905660378,0.6241610738255033,0.7450980392156863,0.7294117647058823,0.3224724261010569,0.7456902223976838,0.8859442333504561,0.22131990659778153,38,13,56,93,0.7451638373470193,0.8853309615609933,0.6846295565205949,0.2214777171611786,0.0005263850506644907,0.0006132717894627993,0.0,0.00015781056339705946,False,False
hungary,cleveland,2,32,pseudo_label_sfda,0.7920792079207921,0.78325144762239,0.8392857142857143,0.6762589928057554,0.8902439024390244,0.749003984063745,0.5847978441882906,0.8667748727846991,0.8601226040876397,0.15169052852082437,146,18,45,94,0.8648447095981752,0.8595326506913701,0.780202667134585,0.1489524245262146,0.0019301631865239477,0.0005899533962696601,0.0030487804878049918,-0.002738103994609775,False,True
hungary,cleveland,2,32,entropy_sfda,0.7821782178217822,0.7713633970872082,0.8476190476190476,0.6402877697841727,0.9024390243902439,0.7295081967213115,0.5683074411305403,0.8670819442007369,0.8615485316855149,0.15791200303897274,148,16,50,89,0.8648447095981752,0.8595326506913701,0.780202667134585,0.1489524245262146,0.002237234602561755,0.0020158809941448474,-0.008839270047376724,-0.008959578512758137,False,True
hungary,cleveland,2,32,reliability_gated_sfda,0.7920792079207921,0.7837997894367432,0.8333333333333334,0.6834532374100719,0.8841463414634146,0.7509881422924901,0.5838322229558687,0.8657659238462889,0.8599293136040204,0.14866363009302908,145,19,44,95,0.8648447095981752,0.8595326506913701,0.780202667134585,0.1489524245262146,0.0009212142481137553,0.00039666291265028075,0.003597122302158251,0.0002887944331855241,False,False
hungary,cleveland,2,32,conservative_candidate,0.7887788778877888,0.780202667134585,0.831858407079646,0.6762589928057554,0.8841463414634146,0.746031746031746,0.5774515646485637,0.8651956483593614,0.8596246020108183,0.14884112947597547,145,19,45,94,0.8648447095981752,0.8595326506913701,0.780202667134585,0.1489524245262146,0.0003509387611861925,9.195131944816914e-05,0.0,0.00011129505023912967,False,False
hungary,switzerland,2,32,pseudo_label_sfda,0.6341463414634146,0.629891304347826,0.9605263157894737,0.6347826086956522,0.625,0.7643979057591623,0.13184032415972405,0.7510869565217392,0.973596535404487,0.2234004538101044,5,3,42,73,0.7521739130434781,0.9742692533035324,0.629891304347826,0.225657120347023,-0.0010869565217389576,-0.0006727178990454385,0.0,0.002256666536918611,True,False
hungary,switzerland,2,32,entropy_sfda,0.6422764227642277,0.6342391304347825,0.961038961038961,0.6434782608695652,0.625,0.7708333333333334,0.13682919161423207,0.75,0.9734842304853708,0.21417048681694756,5,3,41,74,0.7521739130434781,0.9742692533035324,0.629891304347826,0.225657120347023,-0.0021739130434781373,-0.0007850228181616181,0.004347826086956497,0.011486633530075452,True,False
hungary,switzerland,2,32,reliability_gated_sfda,0.6178861788617886,0.621195652173913,0.9594594594594594,0.6173913043478261,0.625,0.7513227513227513,0.12209476674090974,0.7521739130434781,0.9742692533035324,0.23017278606291783,5,3,44,71,0.7521739130434781,0.9742692533035324,0.629891304347826,0.225657120347023,0.0,0.0,-0.008695652173912993,-0.004515665715894818,False,True
hungary,switzerland,2,32,conservative_candidate,0.6341463414634146,0.629891304347826,0.9605263157894737,0.6347826086956522,0.625,0.7643979057591623,0.13184032415972405,0.7521739130434781,0.9742692533035324,0.22306146479170602,5,3,42,73,0.7521739130434781,0.9742692533035324,0.629891304347826,0.225657120347023,0.0,0.0,0.0,0.002595655555316989,False,False
hungary,va_long_beach,2,32,pseudo_label_sfda,0.685,0.6789709172259508,0.8583333333333333,0.6912751677852349,0.6666666666666666,0.7657992565055762,0.3184601279512169,0.7380576391630478,0.8866914653016789,0.2164052376654356,34,17,46,103,0.7380576391630478,0.8868033339698814,0.6750888274772997,0.21937614679336548,0.0,-0.0001118686682025638,0.0038820897486511186,0.0029709091279298827,False,False
hungary,va_long_beach,2,32,entropy_sfda,0.67,0.6818002368732728,0.8672566371681416,0.6577181208053692,0.7058823529411765,0.7480916030534351,0.3196714232371626,0.7418739307803659,0.8880691711595714,0.2307019184932517,36,15,51,98,0.7380576391630478,0.8868033339698814,0.6750888274772997,0.21937614679336548,0.0038162916173181127,0.0012658371896899778,0.006711409395973145,-0.011325771699886217,False,True
hungary,va_long_beach,2,32,reliability_gated_sfda,0.66,0.6750888274772997,0.8648648648648649,0.6442953020134228,0.7058823529411765,0.7384615384615385,0.3071214571067032,0.7385840242137123,0.886935408066658,0.22237206288209024,36,15,53,96,0.7380576391630478,0.8868033339698814,0.6750888274772997,0.21937614679336548,0.0005263850506644907,0.0001320740967766243,0.0,-0.002995916088724765,False,True
hungary,va_long_beach,2,32,conservative_candidate,0.66,0.6750888274772997,0.8648648648648649,0.6442953020134228,0.7058823529411765,0.7384615384615385,0.3071214571067032,0.7375312541123832,0.8870642672905955,0.21870872000898095,36,15,53,96,0.7380576391630478,0.8868033339698814,0.6750888274772997,0.21937614679336548,-0.0005263850506646017,0.00026093332071408515,0.0,0.0006674267843845283,True,False
hungary,cleveland,3,32,pseudo_label_sfda,0.7887788778877888,0.780202667134585,0.831858407079646,0.6762589928057554,0.8841463414634146,0.746031746031746,0.5774515646485637,0.8723021582733812,0.8645136877033376,0.14996433091629519,145,19,45,94,0.8703281277417091,0.862614911742076,0.7812993507632918,0.1445704996585846,0.0019740305316721107,0.001898775961261534,-0.0010966836287068515,-0.005393831257710591,False,True
hungary,cleveland,3,32,entropy_sfda,0.7920792079207921,0.7816064221793297,0.8584905660377359,0.6546762589928058,0.9085365853658537,0.7428571428571429,0.5884584845375035,0.8714686787155642,0.8647965549476047,0.15577623534549762,149,15,48,91,0.8703281277417091,0.862614911742076,0.7812993507632918,0.1445704996585846,0.0011405509738551256,0.002181643205528605,0.00030707141603791843,-0.011205735686913021,False,True
hungary,cleveland,3,32,reliability_gated_sfda,0.7920792079207921,0.7843481312510967,0.8275862068965517,0.6906474820143885,0.8780487804878049,0.7529411764705882,0.5829883823454556,0.8714248113704158,0.8636057161306849,0.14451194299429995,144,20,43,96,0.8703281277417091,0.862614911742076,0.7812993507632918,0.1445704996585846,0.0010966836287067405,0.000990804388608879,0.0030487804878048808,5.855666428464246e-05,False,False
hungary,cleveland,3,32,conservative_candidate,0.7887788778877888,0.7812993507632918,0.8205128205128205,0.6906474820143885,0.8719512195121951,0.75,0.5758092624566984,0.8710738726092296,0.8631311481183287,0.14456429480711736,143,21,43,96,0.8703281277417091,0.862614911742076,0.7812993507632918,0.1445704996585846,0.000745744867520548,0.0005162363762526434,0.0,6.204851467239703e-06,False,False
hungary,switzerland,3,32,pseudo_label_sfda,0.6097560975609756,0.6168478260869565,0.958904109589041,0.6086956521739131,0.625,0.7446808510638298,0.11732703996153063,0.7554347826086958,0.9755476998615327,0.22918846659910685,5,3,45,70,0.7576086956521739,0.9758090318623565,0.6706521739130435,0.2341042160987854,-0.0021739130434781373,-0.0002613320008237885,-0.05380434782608701,0.004915749499678546,True,False
hungary,switzerland,3,32,entropy_sfda,0.6016260162601627,0.6125,0.9583333333333334,0.6,0.625,0.7379679144385026,0.11262248234438701,0.7576086956521739,0.9758738917941894,0.23439334193294958,5,3,46,69,0.7576086956521739,0.9758090318623565,0.6706521739130435,0.2341042160987854,0.0,6.485993183291683e-05,-0.0581521739130435,-0.00028912583416418336,False,True
hungary,switzerland,3,32,reliability_gated_sfda,0.6016260162601627,0.6706521739130435,0.9714285714285714,0.591304347826087,0.75,0.7351351351351352,0.16996080507208822,0.7565217391304349,0.9756932221872854,0.2390663433166886,6,2,47,68,0.7576086956521739,0.9758090318623565,0.6706521739130435,0.2341042160987854,-0.0010869565217390686,-0.00011580967507107687,0.0,-0.004962127217903206,True,True
hungary,switzerland,3,32,conservative_candidate,0.6016260162601627,0.6706521739130435,0.9714285714285714,0.591304347826087,0.75,0.7351351351351352,0.16996080507208822,0.758695652173913,0.9761088819373189,0.23132432355809907,6,2,47,68,0.7576086956521739,0.9758090318623565,0.6706521739130435,0.2341042160987854,0.0010869565217390686,0.00029985007496247107,0.0,0.002779892540686335,False,False
hungary,va_long_beach,3,32,pseudo_label_sfda,0.68,0.7014080800105278,0.8828828828828829,0.6577181208053692,0.7450980392156863,0.7538461538461538,0.35328777910695924,0.7456902223976839,0.8889505033227103,0.21801498855068377,38,13,51,98,0.7433214896696934,0.8888047926404563,0.6946966706145545,0.21882453560829163,0.0023687327279905412,0.00014571068225399664,0.006711409395973256,0.0008095470576078567,False,False
hungary,va_long_beach,3,32,entropy_sfda,0.665,0.6913409659165679,0.8796296296296297,0.6375838926174496,0.7450980392156863,0.7392996108949417,0.3346650718601271,0.7437162784576917,0.8884602863605322,0.23448332811681938,38,13,54,95,0.7433214896696934,0.8888047926404563,0.6946966706145545,0.21882453560829163,0.00039478878799836803,-0.0003445062799241061,-0.003355704697986628,-0.015658792508527752,False,True
hungary,va_long_beach,3,32,reliability_gated_sfda,0.67,0.6946966706145545,0.8807339449541285,0.6442953020134228,0.7450980392156863,0.7441860465116279,0.340826062899274,0.7430582971443611,0.8885560537325985,0.22183765743746733,38,13,53,96,0.7433214896696934,0.8888047926404563,0.6946966706145545,0.21882453560829163,-0.00026319252533224535,-0.00024873890785781505,0.0,-0.003013121829175708,True,True
hungary,va_long_beach,3,32,conservative_candidate,0.67,0.6946966706145545,0.8807339449541285,0.6442953020134228,0.7450980392156863,0.7441860465116279,0.340826062899274,0.7437162784576917,0.888823379898396,0.21792046173331742,38,13,53,96,0.7433214896696934,0.8888047926404563,0.6946966706145545,0.21882453560829163,0.00039478878799836803,1.8587257939683965e-05,0.0,0.0009040738749742094,False,False
hungary,cleveland,4,32,pseudo_label_sfda,0.7953795379537953,0.7868485699245482,0.8407079646017699,0.6834532374100719,0.8902439024390244,0.753968253968254,0.5911476761232028,0.859975434286717,0.8533971059570917,0.1569270151901772,146,18,44,95,0.8576065976487103,0.8509592328128722,0.7807510089489385,0.15368355810642242,0.0023688366380066883,0.0024378731442195045,0.0060975609756097615,-0.003243457083754786,False,True
hungary,cleveland,4,32,entropy_sfda,0.7821782178217822,0.7713633970872082,0.8476190476190476,0.6402877697841727,0.9024390243902439,0.7295081967213115,0.5683074411305403,0.8586594139322687,0.854155759280893,0.16222192344251446,148,16,50,89,0.8576065976487103,0.8509592328128722,0.7807510089489385,0.15368355810642242,0.0010528162835584665,0.0031965264680208216,-0.009387611861730205,-0.008538365336092035,False,True
hungary,cleveland,4,32,reliability_gated_sfda,0.7887788778877888,0.7807510089489385,0.8260869565217391,0.6834532374100719,0.8780487804878049,0.7480314960629921,0.5765710079036924,0.8581330057904896,0.85146797268393,0.1534639164485511,144,20,44,95,0.8576065976487103,0.8509592328128722,0.7807510089489385,0.15368355810642242,0.0005264081417792887,0.0005087398710578173,0.0,0.00021964165787133338,False,False
hungary,cleveland,4,32,conservative_candidate,0.7887788778877888,0.7807510089489385,0.8260869565217391,0.6834532374100719,0.8780487804878049,0.7480314960629921,0.5765710079036924,0.8578698017195998,0.8512889232574897,0.153761647760692,144,20,44,95,0.8576065976487103,0.8509592328128722,0.7807510089489385,0.15368355810642242,0.00026320407088953335,0.0003296904446175031,0.0,-7.808965426958636e-05,False,True
hungary,switzerland,4,32,pseudo_label_sfda,0.5772357723577236,0.5994565217391304,0.9565217391304348,0.5739130434782609,0.625,0.717391304347826,0.09884068596194723,0.75,0.9739765993644409,0.2538032463861334,5,3,49,66,0.7543478260869565,0.9743373764165357,0.5907608695652173,0.2605360150337219,-0.004347826086956497,-0.00036077705209480726,0.008695652173913104,0.0067327686475885384,True,False
hungary,switzerland,4,32,entropy_sfda,0.5691056910569106,0.5951086956521738,0.9558823529411765,0.5652173913043478,0.625,0.7103825136612022,0.09434270710850802,0.7532608695652174,0.9742273741394263,0.25622198736127105,5,3,50,65,0.7543478260869565,0.9743373764165357,0.5907608695652173,0.2605360150337219,-0.0010869565217390686,-0.00011000227710944444,0.004347826086956497,0.004314027672450871,True,False
hungary,switzerland,4,32,reliability_gated_sfda,0.5609756097560976,0.5907608695652173,0.9552238805970149,0.5565217391304348,0.625,0.7032967032967034,0.08988581128912453,0.7543478260869565,0.9743373764165357,0.263587893939534,5,3,51,64,0.7543478260869565,0.9743373764165357,0.5907608695652173,0.2605360150337219,0.0,0.0,0.0,-0.0030518789058121,False,True
hungary,switzerland,4,32,conservative_candidate,0.5609756097560976,0.5907608695652173,0.9552238805970149,0.5565217391304348,0.625,0.7032967032967034,0.08988581128912453,0.7554347826086957,0.9744846711902015,0.25871338787060294,5,3,51,64,0.7543478260869565,0.9743373764165357,0.5907608695652173,0.2605360150337219,0.0010869565217391797,0.0001472947736658181,0.0,0.0018226271631189839,False,False
hungary,va_long_beach,4,32,pseudo_label_sfda,0.655,0.6846295565205949,0.8773584905660378,0.6241610738255033,0.7450980392156863,0.7294117647058823,0.3224724261010569,0.7427951046190289,0.8859304330615339,0.2315327402842465,38,13,56,93,0.7435846821950256,0.8876349198216211,0.6745624424266351,0.23520299792289734,-0.0007895775759967361,-0.001704486760087276,0.010067114093959773,0.0036702576386508368,True,False
hungary,va_long_beach,4,32,entropy_sfda,0.64,0.6745624424266351,0.8737864077669902,0.6040268456375839,0.7450980392156863,0.7142857142857143,0.3044770395159637,0.7427951046190288,0.8861308429414546,0.2499751640506284,38,13,59,90,0.7435846821950256,0.8876349198216211,0.6745624424266351,0.23520299792289734,-0.0007895775759968471,-0.001504076880166516,0.0,-0.014772166127731051,True,True
hungary,va_long_beach,4,32,reliability_gated_sfda,0.64,0.6745624424266351,0.8737864077669902,0.6040268456375839,0.7450980392156863,0.7142857142857143,0.3044770395159637,0.7426635083563626,0.8870508716772272,0.23781999430195447,38,13,59,90,0.7435846821950256,0.8876349198216211,0.6745624424266351,0.23520299792289734,-0.0009211738386629698,-0.0005840481443939449,0.0,-0.0026169963790571293,True,True
hungary,va_long_beach,4,32,conservative_candidate,0.64,0.6745624424266351,0.8737864077669902,0.6040268456375839,0.7450980392156863,0.7142857142857143,0.3044770395159637,0.742005527043032,0.8867627214739306,0.23434058303891953,38,13,59,90,0.7435846821950256,0.8876349198216211,0.6745624424266351,0.23520299792289734,-0.0015791551519935831,-0.0008721983476904782,0.0,0.0008624148839778134,True,False
hungary,cleveland,5,32,pseudo_label_sfda,0.7788778877887789,0.7683146165994035,0.839622641509434,0.6402877697841727,0.8963414634146342,0.726530612244898,0.5606832807342691,0.854492016143183,0.8462494897226559,0.166330512372801,147,17,50,89,0.8526934549921038,0.8436189838004899,0.7663625197403053,0.1603638231754303,0.0017985611510792365,0.00263050592216596,0.0019520968590981402,-0.0059666891973707,False,True
hungary,cleveland,5,32,entropy_sfda,0.7656765676567657,0.753377785576417,0.84,0.60431654676259,0.9024390243902439,0.702928870292887,0.5370068643073188,0.85304439375329,0.8450789663373625,0.1716089285625822,148,16,55,84,0.8526934549921038,0.8436189838004899,0.7663625197403053,0.1603638231754303,0.0003509387611861925,0.0014599825368725172,-0.012984734163888345,-0.011245105387151899,False,True
hungary,cleveland,5,32,reliability_gated_sfda,0.768976897689769,0.7602649587646956,0.8053097345132744,0.6546762589928058,0.8658536585365854,0.7222222222222222,0.5363632302246464,0.8530005264081417,0.8441357975517223,0.16013783708635476,142,22,48,91,0.8526934549921038,0.8436189838004899,0.7663625197403053,0.1603638231754303,0.00030707141603791843,0.000516813751232359,-0.0060975609756097615,0.00022598608907553608,False,False
hungary,cleveland,5,32,conservative_candidate,0.7755775577557755,0.7663625197403053,0.8198198198198198,0.6546762589928058,0.8780487804878049,0.728,0.5509603307048049,0.8528250570275486,0.8437745709920468,0.16036328645000633,144,20,48,91,0.8526934549921038,0.8436189838004899,0.7663625197403053,0.1603638231754303,0.00013160203544482219,0.00015558719155683853,0.0,5.367254239663222e-07,False,False
hungary,switzerland,5,32,pseudo_label_sfda,0.6260162601626016,0.683695652173913,0.9726027397260274,0.6173913043478261,0.75,0.7553191489361702,0.18444902096277838,0.75,0.9723412271551474,0.24385173614039804,6,2,44,71,0.7510869565217392,0.9720705740762077,0.683695652173913,0.2429586946964264,-0.0010869565217391797,0.0002706530789396977,0.0,-0.0008930414439716483,True,True
hungary,switzerland,5,32,entropy_sfda,0.6178861788617886,0.621195652173913,0.9594594594594594,0.6173913043478261,0.625,0.7513227513227513,0.12209476674090974,0.7510869565217392,0.9727414109831354,0.24451757083095216,5,3,44,71,0.7510869565217392,0.9720705740762077,0.683695652173913,0.2429586946964264,0.0,0.0006708369069277076,-0.0625,-0.0015588761345257662,False,True
hungary,switzerland,5,32,reliability_gated_sfda,0.6178861788617886,0.6793478260869565,0.9722222222222222,0.6086956521739131,0.75,0.7486631016042781,0.1795430877953996,0.75,0.9719963697118917,0.24623029030531368,6,2,45,70,0.7510869565217392,0.9720705740762077,0.683695652173913,0.2429586946964264,-0.0010869565217391797,-7.420436431593291e-05,-0.004347826086956497,-0.00327159560888729,True,True
hungary,switzerland,5,32,conservative_candidate,0.6341463414634146,0.6880434782608695,0.972972972972973,0.6260869565217392,0.75,0.7619047619047619,0.1894385170060752,0.7510869565217392,0.9720705740762077,0.2406562406079053,6,2,43,72,0.7510869565217392,0.9720705740762077,0.683695652173913,0.2429586946964264,0.0,0.0,0.004347826086956497,0.0023024540885210887,False,False
hungary,va_long_beach,5,32,pseudo_label_sfda,0.65,0.6748256349519673,0.8691588785046729,0.6241610738255033,0.7254901960784313,0.7265625,0.30554836844635674,0.7408211606790367,0.8856120468474961,0.23208699900332888,37,14,56,93,0.740163179365706,0.88520495669633,0.6944334780892223,0.22814975678920746,0.0006579813133307244,0.000407090151166023,-0.019607843137254943,-0.0039372422141214225,False,True
hungary,va_long_beach,5,32,entropy_sfda,0.655,0.6910777733912357,0.8846153846153846,0.6174496644295302,0.7647058823529411,0.7272727272727273,0.3334003900684373,0.74003158310304,0.8858510480287232,0.24592259833967092,39,12,57,92,0.740163179365706,0.88520495669633,0.6944334780892223,0.22814975678920746,-0.00013159626266601165,0.0006460913323931283,-0.003355704697986628,-0.017772841550463464,True,True
hungary,va_long_beach,5,32,reliability_gated_sfda,0.66,0.6944334780892223,0.8857142857142857,0.6241610738255033,0.7647058823529411,0.7322834645669292,0.3394085753236628,0.7406895644163707,0.885901392971418,0.23047473315287884,39,12,56,93,0.740163179365706,0.88520495669633,0.6944334780892223,0.22814975678920746,0.0005263850506647128,0.0006964362750879749,0.0,-0.002324976363671377,False,True
hungary,va_long_beach,5,32,conservative_candidate,0.66,0.6879852612185814,0.8785046728971962,0.6308724832214765,0.7450980392156863,0.734375,0.32854786927032037,0.7402947756283721,0.885652079992821,0.22713508898862586,38,13,55,94,0.740163179365706,0.88520495669633,0.6944334780892223,0.22814975678920746,0.00013159626266612268,0.00044712329649099214,-0.006448216870640899,0.0010146678005815979,False,False
hungary,cleveland,6,32,pseudo_label_sfda,0.7887788778877888,0.7840410598350588,0.7952755905511811,0.7266187050359713,0.8414634146341463,0.7593984962406015,0.5736965654268248,0.8558957711879277,0.8423522640704593,0.1565871922981685,138,26,38,101,0.8548429549043692,0.8410317917393023,0.7887348657659239,0.1540946066379547,0.0010528162835584665,0.0013204723311569522,-0.0046938059308651026,-0.002492585660213792,False,True
hungary,cleveland,6,32,entropy_sfda,0.7755775577557755,0.7691042288120723,0.7933884297520661,0.6906474820143885,0.8475609756097561,0.7384615384615385,0.5475848993413518,0.855150026320407,0.8428808343545742,0.15987536928721627,139,25,43,96,0.8548429549043692,0.8410317917393023,0.7887348657659239,0.1540946066379547,0.0003070714160378074,0.0018490426152718564,-0.019630636953851588,-0.005780762649261556,False,True
hungary,cleveland,6,32,reliability_gated_sfda,0.7887788778877888,0.7856860852781189,0.7819548872180451,0.7482014388489209,0.823170731707317,0.7647058823529411,0.5737175387833348,0.8551061589752589,0.8413588061926262,0.15406466146378478,135,29,35,104,0.8548429549043692,0.8410317917393023,0.7887348657659239,0.1540946066379547,0.00026320407088964437,0.0003270144533238373,-0.0030487804878049918,2.994517416993192e-05,False,False
hungary,cleveland,6,32,conservative_candidate,0.7887788778877888,0.7856860852781189,0.7819548872180451,0.7482014388489209,0.823170731707317,0.7647058823529411,0.5737175387833348,0.8547990875592208,0.8408630189412373,0.15411588690797925,135,29,35,104,0.8548429549043692,0.8410317917393023,0.7887348657659239,0.1540946066379547,-4.3867345148385084e-05,-0.0001687727980650422,-0.0030487804878049918,-2.1280270024542913e-05,True,True
hungary,switzerland,6,32,pseudo_label_sfda,0.6016260162601627,0.6125,0.9583333333333334,0.6,0.625,0.7379679144385026,0.11262248234438701,0.7380434782608696,0.9714903889707691,0.23324151897412526,5,3,46,69,0.7391304347826086,0.9712493320496857,0.6125,0.23067450523376465,-0.0010869565217390686,0.000241056921083449,0.0,-0.002567013740360613,True,True
hungary,switzerland,6,32,entropy_sfda,0.6016260162601627,0.6125,0.9583333333333334,0.6,0.625,0.7379679144385026,0.11262248234438701,0.7402173913043479,0.9716066339792819,0.23223551538941956,5,3,46,69,0.7391304347826086,0.9712493320496857,0.6125,0.23067450523376465,0.0010869565217392907,0.0003573019295962654,0.0,-0.0015610101556549072,False,True
hungary,switzerland,6,32,reliability_gated_sfda,0.6016260162601627,0.6125,0.9583333333333334,0.6,0.625,0.7379679144385026,0.11262248234438701,0.7391304347826086,0.971334309480526,0.2341622916304731,5,3,46,69,0.7391304347826086,0.9712493320496857,0.6125,0.23067450523376465,0.0,8.497743084034948e-05,0.0,-0.0034877863967084644,False,True
hungary,switzerland,6,32,conservative_candidate,0.6016260162601627,0.6125,0.9583333333333334,0.6,0.625,0.7379679144385026,0.11262248234438701,0.7369565217391305,0.9712614698971005,0.22816542532532733,5,3,46,69,0.7391304347826086,0.9712493320496857,0.6125,0.23067450523376465,-0.0021739130434781373,1.2137847414828151e-05,0.0,0.0025090799084373228,True,False
hungary,va_long_beach,6,32,pseudo_label_sfda,0.68,0.6949598631398868,0.8761061946902655,0.6644295302013423,0.7254901960784313,0.7557251908396947,0.3428108675540039,0.7433214896696934,0.8846753887969929,0.21616314986875376,37,14,50,99,0.7443742597710223,0.8850277980785104,0.6949598631398868,0.21151667833328247,-0.0010527701013289814,-0.00035240928151747397,0.0,-0.0046464715354712915,True,True
hungary,va_long_beach,6,32,entropy_sfda,0.675,0.6916041584419003,0.875,0.6577181208053692,0.7254901960784313,0.7509578544061303,0.33648274707524706,0.7413475457297013,0.8844671595456185,0.2287962062469083,37,14,51,98,0.7443742597710223,0.8850277980785104,0.6949598631398868,0.21151667833328247,-0.0030267140413210436,-0.0005606385328918995,-0.003355704697986517,-0.01727952791362583,True,True
