seed,target,variant,source_roc_auc,source_pr_auc,source_balanced_accuracy,source_brier,roc_auc,pr_auc,balanced_accuracy,brier,delta_roc_auc,delta_pr_auc,delta_balanced_accuracy,brier_improvement,negative_adaptation_auc,brier_worsened
7,hungary,no_entropy,0.8768065034122843,0.8355029876416431,0.8016860698514653,0.13462598621845245,0.876505419510237,0.8354354378840386,0.8016860698514653,0.13482055824490136,-0.0003010839020473055,-6.754975760447923e-05,0.0,-0.0001945720264489026,True,True
7,hungary,no_anchor,0.8768065034122843,0.8355029876416431,0.8016860698514653,0.13462598621845245,0.8764050582095544,0.8352523659331176,0.7969690887193899,0.1346696158733213,-0.0004014452027298887,-0.00025062170852552246,-0.004716981132075415,-4.362965486884307e-05,True,True
7,hungary,no_prior,0.8768065034122843,0.8355029876416431,0.8016860698514653,0.13462598621845245,0.8764050582095545,0.8352776122917849,0.7969690887193899,0.13471971430507892,-0.0004014452027297777,-0.0002253753498582256,-0.004716981132075415,-9.372808662647114e-05,True,True
7,switzerland,no_pseudo,0.7195652173913043,0.9719291696015162,0.6369565217391304,0.16971521079540253,0.7195652173913043,0.9719291696015162,0.6413043478260869,0.1680119719905774,0.0,0.0,0.004347826086956497,0.001703238804825119,False,False
7,switzerland,no_entropy,0.7195652173913043,0.9719291696015162,0.6369565217391304,0.16971521079540253,0.7206521739130435,0.9722769956884727,0.6326086956521739,0.1733360425237468,0.0010869565217391797,0.0003478260869564931,-0.004347826086956497,-0.003620831728344265,False,True
7,switzerland,no_anchor,0.7195652173913043,0.9719291696015162,0.6369565217391304,0.16971521079540253,0.7184782608695652,0.9720074827874732,0.6326086956521739,0.17424132727695182,-0.0010869565217390686,7.831318595696857e-05,-0.004347826086956497,-0.004526116481549297,True,True
7,switzerland,no_prior,0.7195652173913043,0.9719291696015162,0.6369565217391304,0.16971521079540253,0.7206521739130435,0.9722769956884727,0.6326086956521739,0.17358778921484083,0.0010869565217391797,0.0003478260869564931,-0.004347826086956497,-0.003872578419438305,False,True
7,va_long_beach,no_pseudo,0.7312146335044085,0.8873999065832696,0.6516646927227266,0.18247690796852112,0.7306882484537439,0.8872928347761379,0.6550203974207133,0.18198810576910224,-0.0005263850506646017,-0.00010707180713176445,0.003355704697986628,0.0004888021994188807,True,False
7,va_long_beach,no_entropy,0.7312146335044085,0.8873999065832696,0.6516646927227266,0.18247690796852112,0.7313462297670744,0.8874652950889996,0.6516646927227266,0.18352297961549968,0.00013159626266590063,6.538850573001298e-05,0.0,-0.0010460716469785636,False,True
7,va_long_beach,no_anchor,0.7312146335044085,0.8873999065832696,0.6516646927227266,0.18247690796852112,0.7309514409790762,0.8873450730267008,0.6516646927227266,0.1838151560048562,-0.0002631925253323564,-5.483355656876743e-05,0.0,-0.001338248036335088,True,True
