seed,target,variant,source_roc_auc,roc_auc,delta_roc_auc,source_brier,brier,brier_improvement,delta_balanced_accuracy,negative_adaptation_auc,brier_worsened
3,switzerland,candidate_full,0.7576086956521739,0.7576086956521739,0.0,0.16727250814437866,0.16534496541006855,0.001927542734310117,0.004347826086956497,False,False
3,switzerland,candidate_no_entropy,0.7576086956521739,0.7576086956521739,0.0,0.16727250814437866,0.16563606761435729,0.001636440530021377,0.004347826086956497,False,False
3,switzerland,candidate_no_anchor,0.7576086956521739,0.7597826086956521,0.0021739130434781373,0.16727250814437866,0.16415627714355183,0.0031162310008268357,0.004347826086956497,False,False
3,switzerland,candidate_no_prior,0.7576086956521739,0.7576086956521739,0.0,0.16727250814437866,0.16561119768805893,0.0016613104563197312,0.004347826086956497,False,False
3,switzerland,unit_reliability,0.7576086956521739,0.758695652173913,0.0010869565217390686,0.16727250814437866,0.16495301352227815,0.0023194946221005153,0.004347826086956497,False,False
3,switzerland,no_missingness_factor,0.7576086956521739,0.7576086956521739,0.0,0.16727250814437866,0.16534190044717204,0.0019306076972066266,0.004347826086956497,False,False
3,switzerland,no_class_support_factor,0.7576086956521739,0.758695652173913,0.0010869565217390686,0.16727250814437866,0.16506168792682385,0.0022108202175548097,0.004347826086956497,False,False
3,switzerland,no_confidence_factor,0.7576086956521739,0.7576086956521739,0.0,0.16727250814437866,0.16528654674623494,0.0019859613981437207,0.004347826086956497,False,False
3,va_long_beach,candidate_full,0.7260823792604291,0.7262139755230952,0.00013159626266612268,0.17928633093833923,0.17869774598876165,0.0005885849495775863,0.0,False,False
3,va_long_beach,candidate_no_entropy,0.7260823792604291,0.726082379260429,-1.1102230246251565e-16,0.17928633093833923,0.1787274686009964,0.0005588623373428414,0.0,False,False
3,va_long_beach,candidate_no_anchor,0.7260823792604291,0.7275299381497566,0.0014475588893275715,0.17928633093833923,0.17850202444132418,0.0007843064970150526,0.0,False,False
3,va_long_beach,candidate_no_prior,0.7260823792604291,0.726082379260429,-1.1102230246251565e-16,0.17928633093833923,0.1787658977989137,0.0005204331394255413,0.0,False,False
3,va_long_beach,unit_reliability,0.7260823792604291,0.7266087643110936,0.0005263850506644907,0.17928633093833923,0.17863781417595784,0.0006485167623813959,0.0,False,False
3,va_long_beach,no_missingness_factor,0.7260823792604291,0.7262139755230952,0.00013159626266612268,0.17928633093833923,0.17869323524702685,0.0005930956913123842,0.0,False,False
3,va_long_beach,no_class_support_factor,0.7260823792604291,0.7264771680484275,0.00039478878799847905,0.17928633093833923,0.178660590530359,0.0006257404079802464,0.0,False,False
3,va_long_beach,no_confidence_factor,0.7260823792604291,0.7262139755230952,0.00013159626266612268,0.17928633093833923,0.17869163596455898,0.0005946949737802576,0.0,False,False
4,hungary,candidate_full,0.8840325170614212,0.8840325170614212,0.0,0.13515280187129974,0.13487787156299777,0.00027493030830197385,0.0,False,False
4,hungary,candidate_no_entropy,0.8840325170614212,0.8840325170614212,0.0,0.13515280187129974,0.13491695076444327,0.00023585110685647726,0.0,False,False
4,hungary,candidate_no_anchor,0.8840325170614212,0.8838819751103973,-0.0001505419510238193,0.13515280187129974,0.13489027264711792,0.00026252922418182334,0.0,True,False
4,hungary,candidate_no_prior,0.8840325170614212,0.8840826977117624,5.018065034123609e-05,0.13515280187129974,0.13492773722526644,0.00022506464603330723,0.0,False,False
4,hungary,unit_reliability,0.8840325170614212,0.8839823364110799,-5.018065034123609e-05,0.13515280187129974,0.13486432050641292,0.0002884813648868223,0.0,True,False
4,hungary,no_missingness_factor,0.8840325170614212,0.8839823364110799,-5.018065034123609e-05,0.13515280187129974,0.13487778847792667,0.00027501339337307473,0.0,True,False
4,hungary,no_class_support_factor,0.8840325170614212,0.8839823364110799,-5.018065034123609e-05,0.13515280187129974,0.13486685112666189,0.0002859507446378584,0.0,True,False
4,hungary,no_confidence_factor,0.8840325170614212,0.8839823364110799,-5.018065034123609e-05,0.13515280187129974,0.1348755501894284,0.0002772516818713433,0.0,True,False
