source,target,seed,fold,adapt_n,test_n,target_n,mean_classifier_discrepancy,centroid_distance,positive_rate_before,positive_rate_after,entropy_before,entropy_after,probability_drift,mean_dlar_confident_fraction,mean_pseudo_positive_fraction,mean_dlar_loss,mean_lcl_loss,mean_common_neighbors,mean_lcl_pair_count
switzerland,cleveland,1,2,242,61,242,0.02008719928562641,0.037516627460718155,0.9999999403953552,0.9999999403953552,0.6700818538665771,0.6695463061332703,0.0011250339448451996,0.18347106277942657,0.41570246815681455,0.7234987854957581,0.45867104828357697,0.7148760330578512,173.0
switzerland,cleveland,1,3,242,61,242,0.021221518516540527,0.04064145311713219,0.9999999403953552,0.9999999403953552,0.6701287627220154,0.669586181640625,0.0011216881684958935,0.15289255380630493,0.41818180680274963,0.7220721483230591,0.42608065009117124,0.6632231404958678,160.5
switzerland,cleveland,1,4,243,60,243,0.020901760086417198,0.04016224294900894,0.9999999403953552,0.9999999403953552,0.6699512004852295,0.6693710088729858,0.0011858220677822828,0.18765431940555571,0.4230452537536621,0.7204012274742126,0.4219490230083466,0.6551440329218108,159.2
switzerland,cleveland,1,5,243,60,243,0.020404476672410965,0.03622511774301529,0.9999999403953552,0.9999999403953552,0.6703003644943237,0.6697419285774231,0.0011555568780750036,0.19012345373630524,0.4271604776382446,0.7209355115890503,0.44065681993961336,0.6880658436213992,167.2
switzerland,hungary,1,1,235,59,235,0.02413591556251049,0.035113655030727386,0.9999999403953552,0.9999999403953552,0.672307014465332,0.6715868711471558,0.0015430545900017023,0.2485106348991394,0.46808508038520813,0.6969168782234192,0.4083081752061844,0.6289361702127659,147.8
switzerland,hungary,1,2,235,59,235,0.023315316066145897,0.03693288192152977,0.9999999403953552,0.9999999403953552,0.671703040599823,0.6708828806877136,0.0017114420188590884,0.26127658486366273,0.46808508038520813,0.6957063317298889,0.42804238200187683,0.6625531914893616,155.7
switzerland,hungary,1,3,235,59,235,0.022869819775223732,0.03499269858002663,0.9999999403953552,0.9999999403953552,0.6719218492507935,0.6711481213569641,0.0016485347878187895,0.2536170184612274,0.4723404049873352,0.6958574175834655,0.37756831347942355,0.583404255319149,137.1
switzerland,hungary,1,4,235,59,235,0.024033309891819954,0.037190746515989304,0.9999999403953552,0.9999999403953552,0.6718600988388062,0.6712998151779175,0.001234611263498664,0.23319148421287536,0.4570212662220001,0.7002969980239868,0.40136702358722687,0.6212765957446809,146.0
switzerland,hungary,1,5,236,58,236,0.023876221850514412,0.03997625783085823,1.0,1.0,0.6715208888053894,0.670626699924469,0.001851527369581163,0.24661016464233398,0.47457626461982727,0.6919508695602417,0.42793596982955934,0.6601694915254237,155.8
switzerland,va_long_beach,1,1,160,40,160,0.023430898785591125,0.035363856703042984,1.0,1.0,0.6768426299095154,0.6763295531272888,0.0012504201149567962,0.2775000035762787,0.4325000047683716,0.698437774181366,0.7517353951931,1.145,183.2
switzerland,va_long_beach,1,2,160,40,160,0.023633329197764397,0.035714875906705856,1.0,1.0,0.6769995093345642,0.6765236258506775,0.0011470150202512741,0.29500000476837157,0.42500001192092896,0.7011709332466125,0.7851381897926331,1.191875,190.7
switzerland,va_long_beach,1,3,160,40,160,0.023580387234687805,0.039171479642391205,1.0,1.0,0.6762592196464539,0.6757411956787109,0.001220746780745685,0.2762500047683716,0.4200000107288361,0.7017685532569885,0.7520756244659423,1.1425,182.8
switzerland,va_long_beach,1,4,160,40,160,0.023031901568174362,0.03587885946035385,1.0,1.0,0.6767438054084778,0.6762596964836121,0.0011960369301959872,0.2900000035762787,0.42500001192092896,0.7002667307853698,0.7527424991130829,1.145,183.2
switzerland,va_long_beach,1,5,160,40,160,0.023305801674723625,0.038262493908405304,1.0,1.0,0.6769218444824219,0.6763745546340942,0.0012972283875569701,0.293750011920929,0.42750000953674316,0.6974419832229615,0.7665039658546448,1.1625,186.0
switzerland,cleveland,2,1,242,61,242,0.0928005650639534,0.028286440297961235,0.9999999403953552,0.9999999403953552,0.6211239695549011,0.6215725541114807,0.0007748744101263583,0.1570247858762741,0.46280990839004515,0.8206727147102356,0.26881293654441835,0.48016528925619834,116.2
switzerland,cleveland,2,2,242,61,242,0.09577760100364685,0.02740316279232502,0.9999999403953552,0.9999999403953552,0.6201969385147095,0.620506227016449,0.0006361650303006172,0.1429751992225647,0.475206583738327,0.81487957239151,0.2797514408826828,0.5004132231404959,121.1
switzerland,cleveland,2,3,242,61,242,0.09237503260374069,0.028113899752497673,0.9999999403953552,0.9999999403953552,0.6210006475448608,0.6215196847915649,0.0009079752489924431,0.15206611156463623,0.44628097414970397,0.8342261552810669,0.24967619478702546,0.45165289256198343,109.3
switzerland,cleveland,2,4,243,60,243,0.09577403217554092,0.02591823600232601,0.9999999403953552,0.9999999403953552,0.6196542382240295,0.620090901851654,0.0007331204251386225,0.16378600299358367,0.4674897015094757,0.8240026712417603,0.275381463766098,0.4901234567901234,119.1
switzerland,cleveland,2,5,243,60,243,0.09492378681898117,0.0261572003364563,0.9999999403953552,0.9999999403953552,0.6209462881088257,0.6214364767074585,0.0007847279775887728,0.1736625462770462,0.4864197313785553,0.8068630695343018,0.23243205845355988,0.41234567901234565,100.2
switzerland,hungary,2,1,235,59,235,0.10328873991966248,0.019083624705672264,0.9999999403953552,0.9999999403953552,0.629710853099823,0.6298502683639526,0.0004675865056924522,0.12595744282007218,0.5021276473999023,0.8005336403846741,0.2811964124441147,0.48680851063829794,114.4
switzerland,hungary,2,2,235,59,235,0.10320889204740524,0.022172611206769943,0.9999999403953552,0.9999999403953552,0.6283517479896545,0.6283956170082092,0.00045068946201354265,0.10042552947998047,0.5106382846832276,0.7933876872062683,0.30049011707305906,0.5199999999999999,122.2
switzerland,hungary,2,3,235,59,235,0.10463870316743851,0.021049359813332558,0.9999999403953552,0.9999999403953552,0.627874493598938,0.6279714107513428,0.00038495773333124816,0.13531914055347444,0.5029787003993988,0.803094458580017,0.31939042508602145,0.5523404255319149,129.8
switzerland,hungary,2,4,235,59,235,0.101939357817173,0.021432803943753242,0.9999999403953552,0.9999999403953552,0.6288890838623047,0.6290545463562012,0.0005099035333842039,0.11574467569589615,0.47234041094779966,0.8197487592697144,0.3227494388818741,0.5612765957446808,131.9
switzerland,hungary,2,5,236,58,236,0.10455745458602905,0.02117096446454525,1.0,1.0,0.6278085112571716,0.6281534433364868,0.0006411315407603979,0.09830508530139923,0.5008474588394165,0.8028863430023193,0.23897103667259217,0.4203389830508475,99.2
switzerland,va_long_beach,2,1,160,40,160,0.09420004487037659,0.023486444726586342,1.0,1.0,0.616685688495636,0.6169448494911194,0.0004801496979780495,0.18250000178813935,0.45625001192092896,0.8385561108589172,0.3297985017299652,0.5974999999999999,95.6
switzerland,va_long_beach,2,2,160,40,160,0.0935569554567337,0.023546651005744934,1.0,1.0,0.6171959042549133,0.6172318458557129,0.00039451458724215627,0.1662500023841858,0.501250010728836,0.7974583148956299,0.3457102060317993,0.621875,99.5
switzerland,va_long_beach,2,3,160,40,160,0.09356842190027237,0.02579311467707157,1.0,1.0,0.615325391292572,0.6152439713478088,0.00038654805393889546,0.1900000035762787,0.5087500095367432,0.7939213871955871,0.3573975682258606,0.6475,103.6
switzerland,va_long_beach,2,4,160,40,160,0.09198281168937683,0.02435232326388359,1.0,1.0,0.615318775177002,0.6153294444084167,0.0003794696240220219,0.17250000536441804,0.4637500047683716,0.8300170302391052,0.396612611413002,0.7150000000000001,114.4
switzerland,va_long_beach,2,5,160,40,160,0.09254776686429977,0.0243199672549963,1.0,1.0,0.617134690284729,0.6172281503677368,0.00042889194446615875,0.19375000298023223,0.4824999988079071,0.813309621810913,0.33999161422252655,0.610625,97.7
switzerland,cleveland,3,1,242,61,242,0.02977890707552433,0.10370391607284546,0.9999999403953552,0.9999999403953552,0.5723565220832825,0.5735917091369629,0.001889962935820222,0.25537189841270447,0.4669421315193176,0.7720291018486023,0.2781223595142365,0.5979338842975206,144.7
switzerland,cleveland,3,2,242,61,242,0.029317358508706093,0.09445727616548538,0.9999999403953552,0.9999999403953552,0.5733497142791748,0.574124276638031,0.0015510383527725935,0.2933884263038635,0.48925618529319764,0.7548893809318542,0.27829747796058657,0.5826446280991735,141.0
switzerland,cleveland,3,3,242,61,242,0.030079396441578865,0.10297456383705139,0.9999999403953552,0.9999999403953552,0.5728759169578552,0.5735051035881042,0.0015740529634058475,0.25289255380630493,0.4669421374797821,0.774074137210846,0.27467778623104094,0.5962809917355372,144.3
switzerland,cleveland,3,4,243,60,243,0.02994035929441452,0.10136772692203522,0.9999999403953552,0.9999999403953552,0.5730170011520386,0.5739843845367432,0.0016210032626986504,0.25925925374031067,0.47407405972480776,0.7665056109428405,0.3008084148168564,0.6362139917695473,154.6
switzerland,cleveland,3,5,243,60,243,0.029928036034107208,0.09048962593078613,0.9999999403953552,0.9999999403953552,0.5739157199859619,0.5748186111450195,0.0015668863197788596,0.2913580179214478,0.48477364182472227,0.7574536800384521,0.276057168841362,0.5674897119341564,137.9
switzerland,hungary,3,1,235,59,235,0.04167037829756737,0.0792902484536171,0.9999999403953552,0.9999999403953552,0.5966818928718567,0.5953340530395508,0.0013645528815686703,0.3514893472194672,0.4655319035053253,0.7546135544776916,0.32492527067661287,0.5919148936170212,139.1
switzerland,hungary,3,2,235,59,235,0.04206838831305504,0.08740603923797607,0.9999999403953552,0.9999999403953552,0.5929044485092163,0.5917105078697205,0.0012478734133765101,0.3514893472194672,0.4723404049873352,0.7489139199256897,0.27631459534168246,0.5170212765957447,121.5
switzerland,hungary,3,3,235,59,235,0.040983520448207855,0.08624060451984406,0.9999999403953552,0.9999999403953552,0.5935311913490295,0.5920674800872803,0.0014126449823379517,0.3438297748565674,0.46723402142524717,0.7526201844215393,0.3138218462467194,0.5876595744680851,138.1
switzerland,hungary,3,4,235,59,235,0.040885135531425476,0.08952071517705917,0.9999999403953552,0.9999999403953552,0.5933964848518372,0.5919686555862427,0.0013955425238236785,0.35999998450279236,0.4646808445453644,0.7496584415435791,0.32817998230457307,0.6059574468085106,142.4
switzerland,hungary,3,5,236,58,236,0.041334208101034164,0.09048320353031158,1.0,1.0,0.5908014178276062,0.5891838669776917,0.0015445878962054849,0.36610168814659116,0.4906779587268829,0.731905484199524,0.2883763164281845,0.5402542372881356,127.5
switzerland,va_long_beach,3,1,160,40,160,0.04849333316087723,0.09505961835384369,1.0,1.0,0.5922639966011047,0.5903887152671814,0.002001628978177905,0.34250000715255735,0.48125001788139343,0.7397931337356567,0.45407815277576447,0.8675,138.8
switzerland,va_long_beach,3,2,160,40,160,0.04974089562892914,0.08874395489692688,1.0,1.0,0.5939558148384094,0.5918863415718079,0.001989837735891342,0.3350000023841858,0.4937500059604645,0.7324163317680359,0.3714379549026489,0.693125,110.9
switzerland,va_long_beach,3,3,160,40,160,0.04596366733312607,0.08940684795379639,1.0,1.0,0.5869377255439758,0.5860210657119751,0.001890363171696663,0.3137499988079071,0.4975000023841858,0.7345212578773499,0.3744844555854797,0.713125,114.1
switzerland,va_long_beach,3,4,160,40,160,0.046983134001493454,0.097773976624012,1.0,1.0,0.5886601805686951,0.586651623249054,0.0020686083007603884,0.3412500023841858,0.4937500059604645,0.7285048007965088,0.4107458978891373,0.778125,124.5
switzerland,va_long_beach,3,5,160,40,160,0.04758292809128761,0.09726624935865402,1.0,1.0,0.5908013582229614,0.5887420773506165,0.001975222257897258,0.3525000035762787,0.48625001311302185,0.7351467370986938,0.4532508820295334,0.8387500000000001,134.2
switzerland,cleveland,4,1,242,61,242,0.05866663157939911,0.17153839766979218,0.9999999403953552,0.9999999403953552,0.5261292457580566,0.5272616744041443,0.0017777796601876616,0.03966942057013512,0.4380165159702301,0.8571528911590576,0.3368019163608551,0.7946280991735538,192.3
switzerland,cleveland,4,2,242,61,242,0.0589858815073967,0.16758358478546143,0.9999999403953552,0.9999999403953552,0.5272725224494934,0.5283882021903992,0.0017659534933045506,0.04214875921607018,0.45206609964370725,0.839348566532135,0.3341697514057159,0.7793388429752065,188.6
switzerland,cleveland,4,3,242,61,242,0.056949518620967865,0.17019608616828918,0.9999999403953552,0.9999999403953552,0.524662435054779,0.526236891746521,0.0020105731673538685,0.04876032844185829,0.44380163550376894,0.8503538608551026,0.2899981111288071,0.6789256198347108,164.3
switzerland,cleveland,4,4,243,60,243,0.05967224761843681,0.16902902722358704,0.9999999403953552,0.9999999403953552,0.5251342058181763,0.5261023044586182,0.0018401414854452014,0.03292180970311165,0.4427983283996582,0.8509584784507751,0.35125608146190646,0.7979423868312757,193.9
switzerland,cleveland,4,5,243,60,243,0.05954912677407265,0.16009564697742462,0.9999999403953552,0.9999999403953552,0.5245946645736694,0.5261529088020325,0.001965068746358156,0.046090534329414366,0.44032920002937315,0.8623510360717773,0.3288647770881653,0.731687242798354,177.8
switzerland,hungary,4,1,235,59,235,0.06911281496286392,0.13058367371559143,0.9999999403953552,0.9999999403953552,0.5208454132080078,0.5225737690925598,0.0020934385247528553,0.04510638117790222,0.4119148850440979,0.9369300484657288,0.3184230446815491,0.7719148936170213,181.4
switzerland,hungary,4,2,235,59,235,0.07065682858228683,0.14869168400764465,0.9999999403953552,0.9999999403953552,0.5146083831787109,0.515860915184021,0.002121967962011695,0.028936169296503066,0.4229787111282349,0.92309410572052,0.3173202097415924,0.8004255319148935,188.1
switzerland,hungary,4,3,235,59,235,0.06841517984867096,0.14468535780906677,0.9999999403953552,0.9999999403953552,0.5207732915878296,0.5225294828414917,0.0021739450749009848,0.039148935675621034,0.4170212745666504,0.9243991494178772,0.31701624393463135,0.7880851063829788,185.2
switzerland,hungary,4,4,235,59,235,0.06851640343666077,0.15617743134498596,0.9999999403953552,0.9999999403953552,0.5165745615959167,0.517871618270874,0.0021779071539640427,0.03319148756563663,0.426382964849472,0.9125776886940002,0.30907208323478697,0.774468085106383,182.0
switzerland,hungary,4,5,236,58,236,0.07028372585773468,0.1526392102241516,1.0,1.0,0.5140973329544067,0.5153896808624268,0.001967162359505892,0.03135593235492706,0.41610169410705566,0.933473813533783,0.35183864235877993,0.8813559322033898,208.0
switzerland,va_long_beach,4,1,160,40,160,0.0735657587647438,0.146484375,1.0,1.0,0.46830612421035767,0.4679053723812103,0.0013874213909730315,0.05000000074505806,0.5,0.892877733707428,0.38499076962471007,1.06125,169.8
switzerland,va_long_beach,4,2,160,40,160,0.0736747533082962,0.13213090598583221,1.0,1.0,0.46745893359184265,0.46746572852134705,0.0014525860315188766,0.07124999985098839,0.5062500238418579,0.8914131641387939,0.35088353753089907,0.9450000000000001,151.2
switzerland,va_long_beach,4,3,160,40,160,0.07443417608737946,0.14260010421276093,1.0,1.0,0.46284815669059753,0.4631895124912262,0.0014147121692076325,0.06750000268220901,0.5075000047683715,0.8946245789527894,0.3269430935382843,0.9075000000000001,145.2
switzerland,va_long_beach,4,4,160,40,160,0.07459602504968643,0.14302565157413483,1.0,1.0,0.46289950609207153,0.4631851315498352,0.0013253375655040145,0.05625000074505806,0.5,0.9024874091148376,0.35748175382614134,0.991875,158.7
switzerland,va_long_beach,4,5,160,40,160,0.0728796198964119,0.14601027965545654,1.0,1.0,0.4679332673549652,0.46740880608558655,0.0014818229246884584,0.05125000029802322,0.4937500059604645,0.9014120817184448,0.3999870359897614,1.085625,173.7
switzerland,cleveland,5,1,242,61,242,0.04402806609869003,0.012558314017951488,0.9999999403953552,0.9999999403953552,0.6313012838363647,0.6333444118499756,0.0028644208796322346,0.20082643628120422,0.4380165159702301,0.7945151925086975,0.15794935673475266,0.2735537190082645,66.2
switzerland,cleveland,5,2,242,61,242,0.042284999042749405,0.012693984434008598,0.9999999403953552,0.9999999403953552,0.6311590671539307,0.6323375105857849,0.0016587295103818178,0.23966941237449646,0.47933881878852846,0.7620197296142578,0.1879245713353157,0.32520661157024794,78.7
switzerland,cleveland,5,3,242,61,242,0.04312192648649216,0.010539478622376919,0.9999999403953552,0.9999999403953552,0.6322121620178223,0.6326624155044556,0.0008149976492859423,0.2305785059928894,0.5099173367023468,0.7413902759552002,0.17423122823238374,0.29710743801652895,71.9
switzerland,cleveland,5,4,243,60,243,0.04231160879135132,0.011003379710018635,0.9999999403953552,0.9999999403953552,0.6311161518096924,0.6328479051589966,0.0024287572596222162,0.22551440000534057,0.4641975164413452,0.7765233874320984,0.15503476411104203,0.2695473251028807,65.5
switzerland,cleveland,5,5,243,60,243,0.0414310097694397,0.01092542801052332,0.9999999403953552,0.9999999403953552,0.6330698132514954,0.6341459155082703,0.0015532673569396138,0.22469135224819184,0.4855966866016388,0.7570615172386169,0.15592068284749985,0.26584362139917694,64.6
switzerland,hungary,5,1,235,59,235,0.04462118446826935,0.011869240552186966,0.9999999403953552,0.9999999403953552,0.6353189945220947,0.6354544162750244,0.0009364721481688321,0.25106382369995117,0.5046808362007141,0.7404618859291077,0.23545873314142227,0.3978723404255319,93.5
switzerland,hungary,5,2,235,59,235,0.0468817763030529,0.012475247494876385,0.9999999403953552,0.9999999403953552,0.6341407299041748,0.633568525314331,0.001240897923707962,0.25446808338165283,0.5489361643791199,0.7103467464447022,0.24124336689710618,0.4072340425531914,95.7
switzerland,hungary,5,3,235,59,235,0.04451526701450348,0.012332423590123653,0.9999999403953552,0.9999999403953552,0.6338657736778259,0.6334989070892334,0.001069449819624424,0.24510637819766998,0.5319148898124695,0.7210742950439453,0.2679004639387131,0.45404255319148934,106.7
switzerland,hungary,5,4,235,59,235,0.046235907822847366,0.011434145271778107,0.9999999403953552,0.9999999403953552,0.6345922946929932,0.6347790360450745,0.0009863026207312942,0.23914892673492433,0.5199999809265137,0.7302160024642944,0.19020339250564575,0.32170212765957445,75.6
switzerland,hungary,5,5,236,58,236,0.046357251703739166,0.012671589851379395,1.0,1.0,0.6345250010490417,0.6342219710350037,0.0008295365259982646,0.22711864709854127,0.5194915294647217,0.7307127475738525,0.2801803559064865,0.47245762711864403,111.5
switzerland,va_long_beach,5,1,160,40,160,0.05698251724243164,0.02077493816614151,1.0,1.0,0.6279994249343872,0.6275796890258789,0.001188970054499805,0.09125000089406968,0.4950000047683716,0.7631879687309265,0.3917428940534592,0.6793750000000001,108.7
switzerland,va_long_beach,5,2,160,40,160,0.05640015751123428,0.019804883748292923,1.0,1.0,0.6289777755737305,0.6290469765663147,0.0006346050649881363,0.10750000327825546,0.4637500047683716,0.7890001773834229,0.3379610300064087,0.5887499999999999,94.2
switzerland,va_long_beach,5,3,160,40,160,0.05770102143287659,0.022157182916998863,1.0,1.0,0.6277320981025696,0.6280013918876648,0.0008224219200201333,0.10750000327825546,0.4575000047683716,0.7921536326408386,0.32480705976486207,0.5606249999999999,89.7
switzerland,va_long_beach,5,4,160,40,160,0.05664268881082535,0.022633463144302368,1.0,1.0,0.6285080313682556,0.6284422278404236,0.0007956181070767343,0.0925000011920929,0.4850000083446503,0.7763850808143615,0.3637286961078644,0.6256250000000001,100.1
switzerland,va_long_beach,5,5,160,40,160,0.057705581188201904,0.020660171285271645,1.0,1.0,0.6281418204307556,0.6278311014175415,0.0009269751608371735,0.11125000268220901,0.4737500011920929,0.7819145441055297,0.4529808431863785,0.7837500000000001,125.4
switzerland,cleveland,6,1,242,61,242,0.02878853864967823,0.10437019169330597,0.9999999403953552,0.9999999403953552,0.5125561356544495,0.5107936859130859,0.001531399437226355,0.46446279287338255,0.5851239442825318,0.7124557733535767,0.22937749773263932,0.5533057851239669,133.9
switzerland,cleveland,6,2,242,61,242,0.028489725664258003,0.10281172394752502,0.9999999403953552,0.9999999403953552,0.5144825577735901,0.5137971043586731,0.0013292008079588413,0.4495867550373077,0.5595041036605835,0.744117820262909,0.25332209914922715,0.5975206611570247,144.6
switzerland,cleveland,6,3,242,61,242,0.030135629698634148,0.10857810825109482,0.9999999403953552,0.9999999403953552,0.5172990560531616,0.5162628293037415,0.0013252897188067436,0.4578512251377106,0.5545454263687134,0.7448758721351624,0.23858490735292434,0.5756198347107437,139.3
switzerland,cleveland,6,4,243,60,243,0.029512200504541397,0.10738397389650345,0.9999999403953552,0.9999999403953552,0.5135613083839417,0.511568009853363,0.0016594388289377093,0.4576131641864777,0.5843621492385864,0.7095529079437256,0.24469188451766968,0.5831275720164608,141.7
switzerland,cleveland,6,5,243,60,243,0.02962333895266056,0.10872633010149002,0.9999999403953552,0.9999999403953552,0.51661616563797,0.5154815912246704,0.0014429675647988915,0.4781892836093903,0.5604937911033631,0.7376194357872009,0.2561915531754494,0.5983539094650207,145.4
switzerland,hungary,6,1,235,59,235,0.029478952288627625,0.0872030183672905,0.9999999403953552,0.9999999403953552,0.5308153033256531,0.5312169194221497,0.0011982894502580166,0.4127659499645233,0.5182978749275208,0.7847350597381592,0.23485940545797349,0.5463829787234042,128.4
switzerland,hungary,6,2,235,59,235,0.029901806265115738,0.08420253545045853,0.9999999403953552,0.9999999403953552,0.534710705280304,0.5350443124771118,0.0014012805186212063,0.45276594161987305,0.5293616890907288,0.7679227590560913,0.2255237504839897,0.5046808510638299,118.6
switzerland,hungary,6,3,235,59,235,0.029070597141981125,0.09498021751642227,0.9999999403953552,0.9999999403953552,0.5297529697418213,0.5303520560264587,0.0012517079012468457,0.4246808350086212,0.5234042406082153,0.7750926971435547,0.22114193439483643,0.5123404255319148,120.4
switzerland,hungary,6,4,235,59,235,0.029320906847715378,0.08947347849607468,0.9999999403953552,0.9999999403953552,0.5315386056900024,0.5316872596740723,0.001368694007396698,0.4340425431728363,0.5336170077323914,0.7654868960380554,0.2347928062081337,0.5451063829787234,128.1
switzerland,hungary,6,5,236,58,236,0.030164169147610664,0.09005521982908249,1.0,1.0,0.5313677191734314,0.531802773475647,0.0014710029354318976,0.43644067645072937,0.5347457528114319,0.763727355003357,0.20973581373691558,0.47754237288135587,112.7
switzerland,va_long_beach,6,1,160,40,160,0.04626539349555969,0.05759165808558464,1.0,1.0,0.5526091456413269,0.5506849884986877,0.001554541289806366,0.3525000035762787,0.5112499952316284,0.7826505184173584,0.3137445718050003,0.6731250000000001,107.7
switzerland,va_long_beach,6,2,160,40,160,0.045790500938892365,0.05750860646367073,1.0,1.0,0.5543487071990967,0.5523313283920288,0.0016450167167931795,0.36500000953674316,0.5087500095367432,0.7843864440917969,0.31857654452323914,0.6912499999999999,110.6
switzerland,va_long_beach,6,3,160,40,160,0.044811099767684937,0.062366876751184464,1.0,1.0,0.5496577620506287,0.5476377606391907,0.001626611570827663,0.36125001311302185,0.4975000023841858,0.7973236918449402,0.3416319310665131,0.73875,118.2
switzerland,va_long_beach,6,4,160,40,160,0.04707563668489456,0.055829789489507675,1.0,1.0,0.5529066324234009,0.5512325167655945,0.0013630386674776673,0.35875001549720764,0.48875001072883606,0.8103274583816529,0.3344978094100952,0.725,116.0
switzerland,va_long_beach,6,5,160,40,160,0.044705767184495926,0.058694712817668915,1.0,1.0,0.5498239398002625,0.5486950874328613,0.0010284911841154099,0.3525000035762787,0.47875000834465026,0.8229576349258423,0.31510199308395387,0.6900000000000001,110.4
switzerland,cleveland,7,1,242,61,242,0.04016972333192825,0.02877248078584671,0.9999999403953552,0.9999999403953552,0.621446430683136,0.6223378777503967,0.0017839662032201886,0.2603305697441101,0.3917355239391327,0.8356967806816101,0.30411113500595094,0.5433884297520659,131.5
switzerland,cleveland,7,2,242,61,242,0.03943110629916191,0.026200149208307266,0.9999999403953552,0.9999999403953552,0.6215524673461914,0.6225776076316833,0.001960660330951214,0.26446279883384705,0.39173551797866824,0.8374247670173645,0.282781520485878,0.5057851239669422,122.4
switzerland,cleveland,7,3,242,61,242,0.03814375400543213,0.026555046439170837,0.9999999403953552,0.9999999403953552,0.621990442276001,0.6229555010795593,0.0018374461214989424,0.24462808668613434,0.40165287256240845,0.8267507791519165,0.29320705831050875,0.5256198347107438,127.2
switzerland,cleveland,7,4,243,60,243,0.0400131419301033,0.02535063400864601,0.9999999403953552,0.9999999403953552,0.6214659810066223,0.6226324439048767,0.0021050656214356422,0.2633744776248932,0.401646089553833,0.8297487735748291,0.22921060919761657,0.4094650205761317,99.5
switzerland,cleveland,7,5,243,60,243,0.03840012475848198,0.025449123233556747,0.9999999403953552,0.9999999403953552,0.6223750710487366,0.6233050227165222,0.0017936899093911052,0.28724278807640075,0.3925925850868225,0.8354409217834473,0.2801870495080948,0.49711934156378607,120.8
switzerland,hungary,7,1,235,59,235,0.038717932999134064,0.0169981662184,0.9999999403953552,0.9999999403953552,0.6283506751060486,0.6289089322090149,0.0011167231714352965,0.2748936116695404,0.38127657771110535,0.8365678310394287,0.31316923201084135,0.5451063829787234,128.1
switzerland,hungary,7,2,235,59,235,0.03731279447674751,0.02089708298444748,0.9999999403953552,0.9999999403953552,0.6267457008361816,0.6271812915802002,0.001139555242843926,0.2748936116695404,0.4076595604419708,0.8161699652671814,0.32955620288848875,0.5787234042553192,136.0
switzerland,hungary,7,3,235,59,235,0.03852737322449684,0.01956053636968136,0.9999999403953552,0.9999999403953552,0.6269764304161072,0.627208411693573,0.0009789559990167618,0.2655319035053253,0.3974467933177948,0.8268805861473083,0.2981168329715729,0.5242553191489362,123.2
switzerland,hungary,7,4,235,59,235,0.039087336510419846,0.02204185351729393,0.9999999403953552,0.9999999403953552,0.6271250247955322,0.6278095841407776,0.001457390608265996,0.263829779624939,0.37872339487075807,0.8381771326065064,0.347087624669075,0.6140425531914894,144.3
switzerland,hungary,7,5,236,58,236,0.039967626333236694,0.02065102756023407,1.0,1.0,0.6264437437057495,0.6268266439437866,0.0011529846815392375,0.27203389406204226,0.3855932354927063,0.835701870918274,0.3429731816053391,0.6084745762711865,143.6
switzerland,va_long_beach,7,1,160,40,160,0.04519025608897209,0.03136104345321655,1.0,1.0,0.6167580485343933,0.6158791780471802,0.0010378778679296374,0.21125000417232515,0.49750000834465025,0.7600805401802063,0.4758370518684387,0.8612500000000001,137.8
switzerland,va_long_beach,7,2,160,40,160,0.04419872537255287,0.030376624315977097,1.0,1.0,0.6171842813491821,0.6166837811470032,0.0007086932891979814,0.17875000238418579,0.4625000059604645,0.7885361909866333,0.4003622829914093,0.7262500000000001,116.2
switzerland,va_long_beach,7,3,160,40,160,0.04628978669643402,0.033692166209220886,1.0,1.0,0.615143895149231,0.6143980026245117,0.0008834846667014062,0.16750000417232513,0.4712499976158142,0.7833659529685975,0.450826969742775,0.8231249999999999,131.7
switzerland,va_long_beach,7,4,160,40,160,0.045978136360645294,0.03633848950266838,1.0,1.0,0.6149818301200867,0.6141645312309265,0.0009572423878125846,0.17750000357627868,0.4625000059604645,0.7903978228569031,0.49809534251689913,0.91375,146.2
switzerland,va_long_beach,7,5,160,40,160,0.04666968807578087,0.03320249170064926,1.0,1.0,0.6164246797561646,0.6154727935791016,0.0011095419758930802,0.20000000596046447,0.48125001788139343,0.773581075668335,0.4955105036497116,0.9043750000000002,144.7
switzerland,cleveland,8,1,242,61,242,0.09993443638086319,0.039970513433218,0.9999999403953552,0.9999999403953552,0.6309506297111511,0.6313531994819641,0.0007817752193659544,0.10743801295757294,0.4991735339164734,0.7815999507904052,0.26944898068904877,0.456198347107438,110.4
switzerland,cleveland,8,2,242,61,242,0.09996869415044785,0.04246078431606293,0.9999999403953552,0.9999999403953552,0.630728542804718,0.6312648057937622,0.0009146955562755466,0.1206611528992653,0.4966941952705383,0.7842046737670898,0.2789545714855194,0.46900826446280997,113.5
switzerland,cleveland,8,3,242,61,242,0.09788045287132263,0.03979646414518356,0.9999999403953552,0.9999999403953552,0.6331988573074341,0.6336557269096375,0.0008817999623715878,0.12975206077098847,0.5123966634273529,0.7698869705200195,0.27769081592559813,0.465702479338843,112.7
switzerland,cleveland,8,4,243,60,243,0.09907225519418716,0.04242788627743721,0.9999999403953552,0.9999999403953552,0.631122350692749,0.6314283609390259,0.0007988400757312775,0.10041151940822601,0.4971193253993988,0.7827150106430054,0.30403387546539307,0.5164609053497942,125.5
