architecture,source,target,seed,method,n,prevalence,roc_auc_recomputed,average_precision,brier_recomputed,ece10,accuracy,balanced_accuracy,sensitivity,specificity,predicted_positive_rate,mean_probability,roc_auc_frozen,brier_frozen,source_roc_auc,source_brier,adapted_auc_diff,adapted_brier_diff
single_head,cleveland,va_long_beach,7,conservative_candidate,200,0.745,0.7243716278457691,0.8842168799716356,0.18415209394810497,0.09350446026772262,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.6847312952950597,0.7243716278457691,0.1841520939481049,0.7247664166337676,0.1846555769443512,0.0,8.326672684688674e-17
single_head,cleveland,va_long_beach,8,pseudo_label_sfda,200,0.745,0.7234504540071061,0.8793166330116331,0.18184137694575778,0.12081096932291986,0.76,0.6583761021186998,0.8657718120805369,0.45098039215686275,0.785,0.7396654261648655,0.7234504540071061,0.1818413769457577,0.7191077773391236,0.180021196603775,0.0,8.326672684688674e-17
single_head,cleveland,va_long_beach,8,entropy_sfda,200,0.745,0.7231872614817739,0.8795308648484415,0.18305982230446566,0.11987275352701546,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7399435449577868,0.7231872614817739,0.1830598223044656,0.7191077773391236,0.180021196603775,0.0,5.551115123125783e-17
single_head,cleveland,va_long_beach,8,reliability_gated_sfda,200,0.745,0.7197657586524542,0.8773617290400191,0.18098011374728804,0.10278400657698514,0.745,0.6483089880247401,0.8456375838926175,0.45098039215686275,0.77,0.7116945707984269,0.7197657586524542,0.180980113747288,0.7191077773391236,0.180021196603775,0.0,2.7755575615628914e-17
single_head,cleveland,va_long_beach,8,conservative_candidate,200,0.745,0.720423739965785,0.8778880931272692,0.1793104092735131,0.10797733997926122,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7170296221412719,0.720423739965785,0.1793104092735131,0.7191077773391236,0.180021196603775,0.0,0.0
single_head,cleveland,va_long_beach,9,pseudo_label_sfda,200,0.745,0.7335833662323991,0.8872302691292886,0.18010063271275428,0.0981736907362938,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.732271149456501,0.7335833662323991,0.1801006327127542,0.7341097512830637,0.1802748292684555,0.0,8.326672684688674e-17
single_head,cleveland,va_long_beach,9,entropy_sfda,200,0.745,0.7360836952230557,0.8874873687810295,0.18074091589096933,0.11262858116999272,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7361496165953576,0.7360836952230557,0.1807409158909693,0.7341097512830637,0.1802748292684555,0.0,2.7755575615628914e-17
single_head,cleveland,va_long_beach,9,reliability_gated_sfda,200,0.745,0.7343729438083958,0.8872112928678457,0.18142998599255175,0.08192180728539823,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.697293921019882,0.7343729438083958,0.1814299859925517,0.7341097512830637,0.1802748292684555,0.0,5.551115123125783e-17
single_head,cleveland,va_long_beach,9,conservative_candidate,200,0.745,0.733583366232399,0.8869925772717467,0.17969506070559219,0.09222700245678425,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7032817377150059,0.733583366232399,0.1796950607055921,0.7341097512830637,0.1802748292684555,0.0,8.326672684688674e-17
single_head,hungary,cleveland,0,pseudo_label_sfda,303,0.45874587458745875,0.8622126688892788,0.847668155663841,0.1578469933234426,0.10778499978960251,0.7887788778877888,0.7791059835058782,0.6618705035971223,0.8963414634146342,0.35973597359735976,0.39689731468498807,0.8622126688892788,0.1578469933234426,0.8605457097736445,0.1554583311080932,0.0,0.0
single_head,hungary,cleveland,0,entropy_sfda,303,0.45874587458745875,0.8618178627829444,0.8479634475672247,0.16327315771456244,0.11071907545412238,0.768976897689769,0.7575232496929286,0.6187050359712231,0.8963414634146342,0.33993399339933994,0.3757769678298249,0.8618178627829444,0.1632731577145624,0.8605457097736445,0.1554583311080932,0.0,2.7755575615628914e-17
single_head,hungary,cleveland,0,reliability_gated_sfda,303,0.45874587458745875,0.8604579750833481,0.8447009886745013,0.15520176704792224,0.0863041238730202,0.7788778877887789,0.7688629584137567,0.6474820143884892,0.8902439024390244,0.3564356435643564,0.4080442180027171,0.8604579750833481,0.1552017670479222,0.8605457097736445,0.1554583311080932,0.0,2.7755575615628914e-17
single_head,hungary,cleveland,0,conservative_candidate,303,0.45874587458745875,0.8603263730479033,0.8448151173797566,0.15567303970921306,0.08477064461843806,0.7788778877887789,0.7688629584137567,0.6474820143884892,0.8902439024390244,0.3564356435643564,0.4057753733651276,0.8603263730479033,0.155673039709213,0.8605457097736445,0.1554583311080932,0.0,5.551115123125783e-17
single_head,hungary,cleveland,1,pseudo_label_sfda,303,0.45874587458745875,0.8658536585365852,0.8514346251179978,0.15347308296444284,0.09325137679087053,0.7887788778877888,0.7807510089489385,0.6834532374100719,0.8780487804878049,0.3795379537953795,0.40174404530487834,0.8658536585365852,0.1534730829644428,0.865327250394806,0.1492588371038437,0.0,5.551115123125783e-17
single_head,hungary,cleveland,1,entropy_sfda,303,0.45874587458745875,0.8647569749078786,0.8528812464406008,0.15748087908522415,0.10224186569120329,0.7821782178217822,0.7719117389015617,0.6474820143884892,0.8963414634146342,0.35313531353135313,0.38388709166692725,0.8647569749078786,0.1574808790852241,0.865327250394806,0.1492588371038437,0.0,5.551115123125783e-17
single_head,hungary,cleveland,1,reliability_gated_sfda,303,0.45874587458745875,0.865634321810844,0.8508081106850467,0.14923400325688319,0.06043048788833346,0.7887788778877888,0.7807510089489385,0.6834532374100719,0.8780487804878049,0.3795379537953795,0.41548002070498347,0.865634321810844,0.1492340032568831,0.865327250394806,0.1492588371038437,0.0,8.326672684688674e-17
single_head,hungary,cleveland,1,conservative_candidate,303,0.45874587458745875,0.8650201789787682,0.8502017604773446,0.14950971542421504,0.058849814621479625,0.7887788778877888,0.780202667134585,0.6762589928057554,0.8841463414634146,0.37293729372937295,0.41384378722914966,0.8650201789787682,0.149509715424215,0.865327250394806,0.1492588371038437,0.0,2.7755575615628914e-17
single_head,hungary,cleveland,2,pseudo_label_sfda,303,0.45874587458745875,0.8667748727846991,0.8601226040876397,0.15169052852082437,0.08256854388936619,0.7920792079207921,0.78325144762239,0.6762589928057554,0.8902439024390244,0.3696369636963696,0.4090685937707328,0.8667748727846991,0.1516905285208243,0.8648447095981752,0.1489524245262146,0.0,8.326672684688674e-17
single_head,hungary,cleveland,2,entropy_sfda,303,0.45874587458745875,0.8670819442007369,0.8615485316855149,0.15791200303897274,0.09599533929449598,0.7821782178217822,0.7713633970872082,0.6402877697841727,0.9024390243902439,0.3465346534653465,0.3772287658283567,0.8670819442007369,0.1579120030389727,0.8648447095981752,0.1489524245262146,0.0,2.7755575615628914e-17
single_head,hungary,cleveland,2,reliability_gated_sfda,303,0.45874587458745875,0.8657659238462889,0.8599293136040204,0.14866363009302908,0.05237657809168988,0.7920792079207921,0.7837997894367432,0.6834532374100719,0.8841463414634146,0.37623762376237624,0.4202668647782834,0.8657659238462889,0.148663630093029,0.8648447095981752,0.1489524245262146,0.0,8.326672684688674e-17
single_head,hungary,cleveland,2,conservative_candidate,303,0.45874587458745875,0.8651956483593614,0.8596246020108183,0.14884112947597547,0.04543854203382539,0.7887788778877888,0.780202667134585,0.6762589928057554,0.8841463414634146,0.37293729372937295,0.41901972190947223,0.8651956483593614,0.1488411294759754,0.8648447095981752,0.1489524245262146,0.0,8.326672684688674e-17
single_head,hungary,cleveland,3,pseudo_label_sfda,303,0.45874587458745875,0.8723021582733812,0.8645136877033376,0.14996433091629519,0.08133208311221292,0.7887788778877888,0.780202667134585,0.6762589928057554,0.8841463414634146,0.37293729372937295,0.3931912188464315,0.8723021582733812,0.1499643309162951,0.8703281277417091,0.1445704996585846,0.0,8.326672684688674e-17
single_head,hungary,cleveland,3,entropy_sfda,303,0.45874587458745875,0.8714686787155642,0.8647965549476047,0.15577623534549762,0.09570681588207883,0.7920792079207921,0.7816064221793297,0.6546762589928058,0.9085365853658537,0.34983498349834985,0.37102870056221243,0.8714686787155642,0.1557762353454976,0.8703281277417091,0.1445704996585846,0.0,2.7755575615628914e-17
single_head,hungary,cleveland,3,reliability_gated_sfda,303,0.45874587458745875,0.8714248113704158,0.8636057161306849,0.14451194299429995,0.048605695981593824,0.7920792079207921,0.7843481312510967,0.6906474820143885,0.8780487804878049,0.38283828382838286,0.41878307438624573,0.8714248113704158,0.1445119429942999,0.8703281277417091,0.1445704996585846,0.0,5.551115123125783e-17
single_head,hungary,cleveland,3,conservative_candidate,303,0.45874587458745875,0.8710738726092296,0.8631311481183287,0.14456429480711736,0.04878813184785471,0.7887788778877888,0.7812993507632918,0.6906474820143885,0.8719512195121951,0.38613861386138615,0.4189737458919289,0.8710738726092296,0.1445642948071173,0.8703281277417091,0.1445704996585846,0.0,5.551115123125783e-17
single_head,hungary,cleveland,4,pseudo_label_sfda,303,0.45874587458745875,0.859975434286717,0.8533971059570917,0.1569270151901772,0.08665324897250229,0.7953795379537953,0.7868485699245482,0.6834532374100719,0.8902439024390244,0.37293729372937295,0.40087165959216287,0.859975434286717,0.1569270151901772,0.8576065976487103,0.1536835581064224,0.0,0.0
single_head,hungary,cleveland,4,entropy_sfda,303,0.45874587458745875,0.8586594139322687,0.854155759280893,0.16222192344251446,0.10706127924912245,0.7821782178217822,0.7713633970872082,0.6402877697841727,0.9024390243902439,0.3465346534653465,0.37610640250785715,0.8586594139322687,0.1622219234425144,0.8576065976487103,0.1536835581064224,0.0,5.551115123125783e-17
single_head,hungary,cleveland,4,reliability_gated_sfda,303,0.45874587458745875,0.8581330057904896,0.85146797268393,0.1534639164485511,0.06961026135524709,0.7887788778877888,0.7807510089489385,0.6834532374100719,0.8780487804878049,0.3795379537953795,0.4143493454165683,0.8581330057904896,0.1534639164485511,0.8576065976487103,0.1536835581064224,0.0,0.0
single_head,hungary,cleveland,4,conservative_candidate,303,0.45874587458745875,0.8578698017195998,0.8512889232574897,0.153761647760692,0.06825287337030712,0.7887788778877888,0.7807510089489385,0.6834532374100719,0.8780487804878049,0.3795379537953795,0.4130429550083262,0.8578698017195998,0.153761647760692,0.8576065976487103,0.1536835581064224,0.0,0.0
single_head,hungary,cleveland,5,pseudo_label_sfda,303,0.45874587458745875,0.854492016143183,0.8462494897226559,0.166330512372801,0.10440765645834484,0.7788778877887789,0.7683146165994035,0.6402877697841727,0.8963414634146342,0.34983498349834985,0.372706344664687,0.854492016143183,0.166330512372801,0.8526934549921038,0.1603638231754303,0.0,0.0
single_head,hungary,cleveland,5,entropy_sfda,303,0.45874587458745875,0.85304439375329,0.8450789663373625,0.1716089285625822,0.1274124969214988,0.7656765676567657,0.753377785576417,0.60431654676259,0.9024390243902439,0.33003300330033003,0.3526806859822065,0.85304439375329,0.1716089285625822,0.8526934549921038,0.1603638231754303,0.0,0.0
single_head,hungary,cleveland,5,reliability_gated_sfda,303,0.45874587458745875,0.8530005264081417,0.8441357975517223,0.16013783708635476,0.08919738920362479,0.768976897689769,0.7602649587646956,0.6546762589928058,0.8658536585365854,0.37293729372937295,0.3945844476003655,0.8530005264081417,0.1601378370863547,0.8526934549921038,0.1603638231754303,0.0,5.551115123125783e-17
single_head,hungary,cleveland,5,conservative_candidate,303,0.45874587458745875,0.8528250570275486,0.8437745709920468,0.16036328645000633,0.08468527660978707,0.7755775577557755,0.7663625197403053,0.6546762589928058,0.8780487804878049,0.36633663366336633,0.3932324823287159,0.8528250570275486,0.1603632864500063,0.8526934549921038,0.1603638231754303,0.0,2.7755575615628914e-17
single_head,hungary,cleveland,6,pseudo_label_sfda,303,0.45874587458745875,0.8558957711879277,0.8423522640704593,0.1565871922981685,0.08701326360268268,0.7887788778877888,0.7840410598350588,0.7266187050359713,0.8414634146341463,0.41914191419141916,0.4284833350092812,0.8558957711879277,0.1565871922981685,0.8548429549043692,0.1540946066379547,0.0,0.0
single_head,hungary,cleveland,6,entropy_sfda,303,0.45874587458745875,0.855150026320407,0.8428808343545742,0.1598753692872163,0.10229771813337785,0.7755775577557755,0.7691042288120723,0.6906474820143885,0.8475609756097561,0.39933993399339934,0.39960234653644217,0.855150026320407,0.1598753692872162,0.8548429549043692,0.1540946066379547,0.0,8.326672684688674e-17
single_head,hungary,cleveland,6,reliability_gated_sfda,303,0.45874587458745875,0.8551061589752589,0.8413588061926262,0.15406466146378478,0.06583502514306275,0.7887788778877888,0.7856860852781189,0.7482014388489209,0.823170731707317,0.4389438943894389,0.44852417304792225,0.8551061589752589,0.1540646614637847,0.8548429549043692,0.1540946066379547,0.0,8.326672684688674e-17
single_head,hungary,cleveland,6,conservative_candidate,303,0.45874587458745875,0.8547990875592208,0.8408630189412373,0.15411588690797925,0.06284936257444397,0.7887788778877888,0.7856860852781189,0.7482014388489209,0.823170731707317,0.4389438943894389,0.4495844637587814,0.8547990875592208,0.1541158869079792,0.8548429549043692,0.1540946066379547,0.0,5.551115123125783e-17
single_head,hungary,cleveland,7,pseudo_label_sfda,303,0.45874587458745875,0.8614669240217583,0.8523400071773335,0.15827842395383407,0.09963185451894065,0.7755775577557755,0.7663625197403053,0.6546762589928058,0.8780487804878049,0.36633663366336633,0.3910393326285083,0.8614669240217583,0.158278423953834,0.8606773118090894,0.15168297290802,0.0,5.551115123125783e-17
single_head,hungary,cleveland,7,entropy_sfda,303,0.45874587458745875,0.8605895771187928,0.8510698045183048,0.16380893723460704,0.10475144455695018,0.7755775577557755,0.7652658361115985,0.6402877697841727,0.8902439024390244,0.35313531353135313,0.36882083677062794,0.8605895771187928,0.163808937234607,0.8606773118090894,0.15168297290802,0.0,5.551115123125783e-17
single_head,hungary,cleveland,7,reliability_gated_sfda,303,0.45874587458745875,0.861115985260572,0.8513289193453759,0.1515409681473169,0.053067822009325055,0.7755775577557755,0.7680075451833654,0.6762589928057554,0.8597560975609756,0.38613861386138615,0.4146700328947491,0.861115985260572,0.1515409681473168,0.8606773118090894,0.15168297290802,0.0,1.1102230246251565e-16
single_head,hungary,cleveland,7,conservative_candidate,303,0.45874587458745875,0.8607650464993859,0.8507588535902421,0.15172213409082252,0.05506272111456878,0.768976897689769,0.760813300579049,0.6618705035971223,0.8597560975609756,0.3795379537953795,0.41295436610815056,0.8607650464993859,0.1517221340908225,0.8606773118090894,0.15168297290802,0.0,2.7755575615628914e-17
single_head,hungary,cleveland,8,pseudo_label_sfda,303,0.45874587458745875,0.8618617301280928,0.8500960656401518,0.1538013728006791,0.08230804462637446,0.7821782178217822,0.7735567643446218,0.6690647482014388,0.8780487804878049,0.37293729372937295,0.39834083651158675,0.8618617301280928,0.1538013728006791,0.8594928934900858,0.1506525874137878,0.0,0.0
single_head,hungary,cleveland,8,entropy_sfda,303,0.45874587458745875,0.8612037199508685,0.8503499349396119,0.16030665127496252,0.10212737510884459,0.7920792079207921,0.7810580803649763,0.6474820143884892,0.9146341463414634,0.3432343234323432,0.3703677991417424,0.8612037199508685,0.1603066512749625,0.8594928934900858,0.1506525874137878,0.0,2.7755575615628914e-17
single_head,hungary,cleveland,8,reliability_gated_sfda,303,0.45874587458745875,0.8604141077381997,0.8491263647593381,0.15035430684258902,0.04676977629856307,0.7821782178217822,0.7741051061589752,0.6762589928057554,0.8719512195121951,0.3795379537953795,0.41607745376603045,0.8604141077381997,0.150354306842589,0.8594928934900858,0.1506525874137878,0.0,2.7755575615628914e-17
single_head,hungary,cleveland,8,conservative_candidate,303,0.45874587458745875,0.8597560975609757,0.848324488091502,0.15056687520551781,0.04299303964886926,0.7821782178217822,0.7741051061589752,0.6762589928057554,0.8719512195121951,0.3795379537953795,0.4157528349385895,0.8597560975609757,0.1505668752055178,0.8594928934900858,0.1506525874137878,0.0,2.7755575615628914e-17
single_head,hungary,cleveland,9,pseudo_label_sfda,303,0.45874587458745875,0.8629584137567995,0.849225386506207,0.156081436878339,0.10712353764993228,0.7953795379537953,0.787945253553255,0.697841726618705,0.8780487804878049,0.38613861386138615,0.4085643779049956,0.8629584137567995,0.156081436878339,0.8597560975609756,0.1519347876310348,0.0,0.0
single_head,hungary,cleveland,9,entropy_sfda,303,0.45874587458745875,0.86015090366731,0.8462858287868741,0.16059035116787015,0.09578625177319101,0.7821782178217822,0.7724600807159151,0.6546762589928058,0.8902439024390244,0.35973597359735976,0.3847386705882774,0.86015090366731,0.1605903511678701,0.8597560975609756,0.1519347876310348,0.0,5.551115123125783e-17
single_head,hungary,cleveland,9,reliability_gated_sfda,303,0.45874587458745875,0.8602825057027549,0.8463287948112886,0.15193826365042692,0.07437847067199327,0.7887788778877888,0.7823960343919986,0.7050359712230215,0.8597560975609756,0.39933993399339934,0.4291529811906441,0.8602825057027549,0.1519382636504269,0.8597560975609756,0.1519347876310348,0.0,2.7755575615628914e-17
single_head,hungary,cleveland,9,conservative_candidate,303,0.45874587458745875,0.8598438322512721,0.8459730073302234,0.15201435912719455,0.07054868821214534,0.7887788778877888,0.7823960343919986,0.7050359712230215,0.8597560975609756,0.39933993399339934,0.42916435299582606,0.8598438322512721,0.1520143591271945,0.8597560975609756,0.1519347876310348,0.0,5.551115123125783e-17
single_head,hungary,switzerland,0,pseudo_label_sfda,123,0.9349593495934959,0.7467391304347827,0.9721626167795927,0.25903360536269304,0.3713614499665857,0.5853658536585366,0.6038043478260869,0.5826086956521739,0.625,0.5691056910569106,0.5635978996269102,0.7467391304347827,0.259033605362693,0.75,0.2678054869174957,0.0,5.551115123125783e-17
single_head,hungary,switzerland,0,entropy_sfda,123,0.9349593495934959,0.7467391304347827,0.9721561866255523,0.2652756710032171,0.37439252976782444,0.5691056910569106,0.5951086956521738,0.5652173913043478,0.625,0.5528455284552846,0.5605668198256716,0.7467391304347827,0.2652756710032171,0.75,0.2678054869174957,0.0,0.0
single_head,hungary,switzerland,0,reliability_gated_sfda,123,0.9349593495934959,0.7510869565217392,0.9725577319070764,0.2725463522141518,0.3913005801841495,0.5691056910569106,0.5951086956521738,0.5652173913043478,0.625,0.5528455284552846,0.5436587694093464,0.7510869565217392,0.2725463522141518,0.75,0.2678054869174957,0.0,0.0
single_head,hungary,switzerland,0,conservative_candidate,123,0.9349593495934959,0.75,0.972446651707126,0.26865206423962845,0.38912247624096835,0.5691056910569106,0.5951086956521738,0.5652173913043478,0.625,0.5528455284552846,0.5458368733525276,0.75,0.2686520642396284,0.75,0.2678054869174957,0.0,5.551115123125783e-17
single_head,hungary,switzerland,1,pseudo_label_sfda,123,0.9349593495934959,0.7445652173913044,0.9697426986212239,0.23733507533726614,0.3573200806551348,0.5853658536585366,0.6038043478260869,0.5826086956521739,0.625,0.5691056910569106,0.5776392689383612,0.7445652173913044,0.2373350753372661,0.7456521739130435,0.2430856376886367,0.0,2.7755575615628914e-17
single_head,hungary,switzerland,1,entropy_sfda,123,0.9349593495934959,0.7445652173913044,0.9698047750776932,0.23599567529439872,0.3510761419689752,0.5853658536585366,0.6038043478260869,0.5826086956521739,0.625,0.5691056910569106,0.5838832076245207,0.7445652173913044,0.2359956752943987,0.7456521739130435,0.2430856376886367,0.0,2.7755575615628914e-17
single_head,hungary,switzerland,1,reliability_gated_sfda,123,0.9349593495934959,0.7456521739130435,0.9698783526345134,0.24677799859641655,0.37045304334866325,0.5772357723577236,0.5994565217391304,0.5739130434782609,0.625,0.5609756097560976,0.5645063062448327,0.7456521739130435,0.2467779985964165,0.7456521739130435,0.2430856376886367,0.0,5.551115123125783e-17
single_head,hungary,switzerland,1,conservative_candidate,123,0.9349593495934959,0.7456521739130435,0.9698783526345134,0.24210650716132,0.36941923458522896,0.5772357723577236,0.5994565217391304,0.5739130434782609,0.625,0.5609756097560976,0.5677013939655409,0.7456521739130435,0.24210650716132,0.7456521739130435,0.2430856376886367,0.0,0.0
single_head,hungary,switzerland,2,pseudo_label_sfda,123,0.9349593495934959,0.7510869565217392,0.973596535404487,0.2234004538101044,0.3328794160085481,0.6341463414634146,0.629891304347826,0.6347826086956522,0.625,0.6178861788617886,0.6020799335849479,0.7510869565217392,0.2234004538101044,0.7521739130434781,0.225657120347023,0.0,0.0
single_head,hungary,switzerland,2,entropy_sfda,123,0.9349593495934959,0.75,0.9734842304853708,0.2141704868169476,0.319020463123433,0.6422764227642277,0.6342391304347825,0.6434782608695652,0.625,0.6260162601626016,0.6159388864700629,0.75,0.2141704868169475,0.7521739130434781,0.225657120347023,0.0,8.326672684688674e-17
single_head,hungary,switzerland,2,reliability_gated_sfda,123,0.9349593495934959,0.7521739130434781,0.9742692533035324,0.23017278606291783,0.3467386617832552,0.6178861788617886,0.621195652173913,0.6173913043478261,0.625,0.6016260162601627,0.5882206878102407,0.7521739130434781,0.2301727860629178,0.7521739130434781,0.225657120347023,0.0,2.7755575615628914e-17
single_head,hungary,switzerland,2,conservative_candidate,123,0.9349593495934959,0.7521739130434781,0.9742692533035324,0.22306146479170605,0.3404229009539132,0.6341463414634146,0.629891304347826,0.6347826086956522,0.625,0.6178861788617886,0.5945364486395828,0.7521739130434781,0.223061464791706,0.7521739130434781,0.225657120347023,0.0,5.551115123125783e-17
single_head,hungary,switzerland,3,pseudo_label_sfda,123,0.9349593495934959,0.7554347826086958,0.9755476998615327,0.22918846659910688,0.34654353522672887,0.6097560975609756,0.6168478260869565,0.6086956521739131,0.625,0.5934959349593496,0.588415814366767,0.7554347826086958,0.2291884665991068,0.7576086956521739,0.2341042160987854,0.0,8.326672684688674e-17
single_head,hungary,switzerland,3,entropy_sfda,123,0.9349593495934959,0.7576086956521739,0.9758738917941894,0.2343933419329496,0.3482246209026837,0.6016260162601627,0.6125,0.6,0.625,0.5853658536585366,0.5867347286908122,0.7576086956521739,0.2343933419329495,0.7576086956521739,0.2341042160987854,0.0,1.1102230246251565e-16
single_head,hungary,switzerland,3,reliability_gated_sfda,123,0.9349593495934959,0.7565217391304349,0.9756932221872854,0.2390663433166886,0.3613785207271576,0.6016260162601627,0.6706521739130435,0.591304347826087,0.75,0.5691056910569106,0.5735808288663383,0.7565217391304349,0.2390663433166886,0.7576086956521739,0.2341042160987854,0.0,0.0
single_head,hungary,switzerland,3,conservative_candidate,123,0.9349593495934959,0.758695652173913,0.9761088819373189,0.23132432355809907,0.3546614554233668,0.6016260162601627,0.6706521739130435,0.591304347826087,0.75,0.5691056910569106,0.5802978941701292,0.758695652173913,0.231324323558099,0.7576086956521739,0.2341042160987854,0.0,5.551115123125783e-17
