architecture,source,target,direction,method,method_label,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,specificity_mean,specificity_std,f1_mean,f1_std,mcc_mean,mcc_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,brier_mean,brier_std,ece10_mean,ece10_std,predicted_positive_rate_mean,predicted_positive_rate_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_seeds
single_head,hungary,switzerland,Hungary -> Switzerland,reliability_gated_sfda,Reliability-gated,0.5959349593495935,0.02514636468219412,0.6210869565217391,0.03119394784012684,0.9604396234436887,0.00623968338104106,0.5921739130434782,0.02607084848900735,0.65,0.05270462766947301,0.7323641405788381,0.020617186689863596,0.12108871415493279,0.03151140809766713,0.7485869565217391,0.0076525650427049135,0.9729277592339605,0.0018586692741579826,0.24589796950007742,0.014105595114374885,0.3694357173047899,0.015300972895575797,0.5764227642276423,0.0240719978224417,5.2,0.42163702135578407,2.8,0.42163702135578396,46.9,2.9981475762358483,68.1,2.9981475762358496,10
single_head,hungary,switzerland,Hungary -> Switzerland,source_only,Source-only,0.6032520325203252,0.032475126675220026,0.625,0.032386521710270386,0.960906589967793,0.006251718870476594,0.6,0.034296114684635455,0.65,0.05270462766947301,0.7382639390706446,0.026468290957925994,0.12549864366239552,0.03313880042078096,0.7490217391304348,0.00848862861686156,0.972967948225023,0.0019330530152402098,0.24168577746820713,0.014266309769217283,0.3668236624722073,0.015865325998724575,0.583739837398374,0.03201963249374947,5.2,0.42163702135578407,2.8,0.42163702135578396,46.0,3.9440531887330774,69.0,3.944053188733074,10
single_head,hungary,va_long_beach,Hungary -> VA Long Beach,conservative_candidate,Conservative,0.6555000000000001,0.014424131015612553,0.6830306619292013,0.008968791900353717,0.8753504867915588,0.004552691325679962,0.6268456375838926,0.021504456090734526,0.7392156862745098,0.013234285445304955,0.7303599608443146,0.014937988510077823,0.320036860331708,0.01618799527283435,0.7415580997499671,0.0053832004816098305,0.8868177266390493,0.002140274908114502,0.2237708954434925,0.008064517630944954,0.20299471407011152,0.01266435760453678,0.5335,0.01811230398252952,37.7,0.6749485577105525,13.3,0.6749485577105531,55.6,3.204163957519443,93.4,3.2041639575194423,10
single_head,hungary,va_long_beach,Hungary -> VA Long Beach,entropy_sfda,Entropy,0.653,0.015311578770474484,0.681997631267272,0.008918553147935018,0.8754960092225286,0.004881385501398348,0.6228187919463087,0.023633311223703372,0.7411764705882353,0.015466875249933617,0.7276182302559351,0.016169235939121753,0.3181383635638771,0.016038676171403293,0.7412685879721016,0.0049714057663171295,0.8867923349156142,0.0023069850516879062,0.24035748689775055,0.009051051848520071,0.22521163251344115,0.01633882137810295,0.53,0.020412414523193163,37.8,0.7888106377466155,13.2,0.7888106377466155,56.2,3.5213633723318027,92.8,3.5213633723318023,10
single_head,hungary,va_long_beach,Hungary -> VA Long Beach,pseudo_label_sfda,Pseudo-label,0.662,0.01751190071541826,0.6848137912883274,0.011409808310778658,0.8741892718425808,0.007589698517176123,0.638255033557047,0.027843138374446692,0.7313725490196078,0.0245424619026387,0.7374835696511806,0.01814050096083954,0.32387541841308093,0.0204421419291621,0.742413475457297,0.005718829653231811,0.8870058598939334,0.002292799421341515,0.2236234006381192,0.0070974369755227,0.19963007267192007,0.01003909682863708,0.544,0.02514402955419479,37.3,1.251665557034572,13.7,1.2516655570345725,53.9,4.1486276177925525,95.1,4.148627617792553,10
single_head,hungary,va_long_beach,Hungary -> VA Long Beach,reliability_gated_sfda,Reliability-gated,0.6555000000000001,0.014424131015612553,0.6836754836162653,0.00957584499054483,0.8760714480732679,0.005565814018400166,0.6261744966442953,0.021469517877422944,0.7411764705882353,0.015466875249933617,0.7301508073010076,0.014890091342333834,0.3211229309370422,0.017157736491346807,0.7416370575075668,0.0051793899513041496,0.8867998423355203,0.0022331848720952953,0.2273466207516912,0.007775413101759506,0.20851669659465552,0.012414040146298535,0.5325,0.018295415333416783,37.8,0.7888106377466155,13.2,0.7888106377466155,55.7,3.1989581637360214,93.3,3.1989581637360196,10
single_head,hungary,va_long_beach,Hungary -> VA Long Beach,source_only,Source-only,0.6555000000000001,0.014424131015612553,0.6836754836162653,0.00957584499054483,0.8760714480732679,0.005565814018400166,0.6261744966442953,0.021469517877422944,0.7411764705882353,0.015466875249933617,0.7301508073010076,0.014890091342333834,0.3211229309370422,0.017157736491346807,0.741834451901566,0.005157890851683019,0.8868475968163487,0.0022702317084240947,0.2244103705820447,0.007922294405634267,0.2037548603750765,0.012732846962167747,0.5325,0.018295415333416783,37.8,0.7888106377466155,13.2,0.7888106377466155,55.7,3.1989581637360214,93.3,3.1989581637360196,10
single_head,switzerland,cleveland,Switzerland -> Cleveland,conservative_candidate,Conservative,0.45874587458745875,0.0,0.5,0.0,0.45874587458745875,0.0,1.0,0.0,0.0,0.0,0.6289592760180995,0.0,0.0,0.0,0.7949771889805228,0.02800412314366196,0.7746509031832876,0.03646406223885811,0.41143889705210235,0.016495473138279964,0.43576536046789816,0.0131070522102185,1.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,139.0,0.0,10
single_head,switzerland,cleveland,Switzerland -> Cleveland,entropy_sfda,Entropy,0.45874587458745875,0.0,0.5,0.0,0.45874587458745875,0.0,1.0,0.0,0.0,0.0,0.6289592760180995,0.0,0.0,0.0,0.792018336550272,0.029108836506554124,0.7765072738178825,0.03625411224657284,0.4667337743576475,0.013151914098621213,0.4850474699889079,0.009698510606896277,1.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,139.0,0.0,10
single_head,switzerland,cleveland,Switzerland -> Cleveland,pseudo_label_sfda,Pseudo-label,0.45874587458745875,0.0,0.5,0.0,0.45874587458745875,0.0,1.0,0.0,0.0,0.0,0.6289592760180995,0.0,0.0,0.0,0.797740831724864,0.02762431717068924,0.7794893894899019,0.035712592102040065,0.467453579253173,0.017778676645105136,0.4866415986526917,0.013197104503161252,1.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,139.0,0.0,10
single_head,switzerland,cleveland,Switzerland -> Cleveland,reliability_gated_sfda,Reliability-gated,0.45874587458745875,0.0,0.5,0.0,0.45874587458745875,0.0,1.0,0.0,0.0,0.0,0.6289592760180995,0.0,0.0,0.0,0.7949771889805228,0.02800412314366196,0.7746509031832876,0.03646406223885811,0.41143889705210235,0.016495473138279964,0.43576536046789816,0.0131070522102185,1.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,139.0,0.0,10
single_head,switzerland,cleveland,Switzerland -> Cleveland,source_only,Source-only,0.45874587458745875,0.0,0.5,0.0,0.45874587458745875,0.0,1.0,0.0,0.0,0.0,0.6289592760180995,0.0,0.0,0.0,0.7949771889805228,0.02800412314366196,0.7746509031832876,0.03646406223885811,0.41143889703641773,0.01649547181509285,0.43576536082198525,0.013107051777154788,1.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,139.0,0.0,10
single_head,switzerland,hungary,Switzerland -> Hungary,conservative_candidate,Conservative,0.36054421768707484,0.0,0.5,0.0,0.36054421768707484,0.0,1.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.8610999598554798,0.011336903622269438,0.7694041640895225,0.029386820428759532,0.48885162171801166,0.012181047802385634,0.5384751482074763,0.007726575238572157,1.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,106.0,0.0,10
single_head,switzerland,hungary,Switzerland -> Hungary,entropy_sfda,Entropy,0.36054421768707484,0.0,0.5,0.0,0.36054421768707484,0.0,1.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.8516057808109194,0.018168256943027462,0.7543808396796746,0.04098921191487746,0.558390992516805,0.01227164441424524,0.5881222625573477,0.007639262473399864,1.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,106.0,0.0,10
single_head,switzerland,hungary,Switzerland -> Hungary,pseudo_label_sfda,Pseudo-label,0.36054421768707484,0.0,0.5,0.0,0.36054421768707484,0.0,1.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.8598203532717784,0.015751951350594807,0.7710465550658828,0.03431078455041606,0.5552487196137851,0.015180791484309954,0.5868959988663797,0.009434539800578325,1.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,106.0,0.0,10
single_head,switzerland,hungary,Switzerland -> Hungary,reliability_gated_sfda,Reliability-gated,0.36054421768707484,0.0,0.5,0.0,0.36054421768707484,0.0,1.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.8610999598554798,0.011336903622269438,0.7694041640895225,0.029386820428759532,0.48885162171801166,0.012181047802385634,0.5384751482074763,0.007726575238572157,1.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,106.0,0.0,10
single_head,switzerland,hungary,Switzerland -> Hungary,source_only,Source-only,0.36054421768707484,0.0,0.5,0.0,0.36054421768707484,0.0,1.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.8610999598554798,0.011336903622269438,0.7694041640895225,0.029386820428759532,0.4888516213453549,0.012181047287833348,0.538475148288571,0.00772657542550648,1.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,106.0,0.0,10
single_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,conservative_candidate,Conservative,0.745,0.0,0.5,0.0,0.745,0.0,1.0,0.0,0.0,0.0,0.8538681948424068,0.0,0.0,0.0,0.6982102908277404,0.02232804215728967,0.8545602145504028,0.013797995715627539,0.21496888096060304,0.002473124642679615,0.18962848156690598,0.005308324012638918,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,149.0,0.0,10
single_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,entropy_sfda,Entropy,0.745,0.0,0.5,0.0,0.745,0.0,1.0,0.0,0.0,0.0,0.8538681948424068,0.0,0.0,0.0,0.7077970785629688,0.019834991931730467,0.8602491693709184,0.01181674369542041,0.22559617624150247,0.0018358562181781536,0.2117740796208382,0.0034982484660134646,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,149.0,0.0,10
single_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,pseudo_label_sfda,Pseudo-label,0.745,0.0,0.5,0.0,0.745,0.0,1.0,0.0,0.0,0.0,0.8538681948424068,0.0,0.0,0.0,0.710672456902224,0.019888840145704967,0.8621133280053339,0.011434758482559143,0.23250810213965817,0.002071489689874449,0.22432506662607196,0.0033341086279120623,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,149.0,0.0,10
single_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,reliability_gated_sfda,Reliability-gated,0.745,0.0,0.5,0.0,0.745,0.0,1.0,0.0,0.0,0.0,0.8538681948424068,0.0,0.0,0.0,0.6982102908277404,0.02232804215728967,0.8545602145504028,0.013797995715627539,0.21496888096060304,0.002473124642679615,0.18962848156690598,0.005308324012638918,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,149.0,0.0,10
single_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,source_only,Source-only,0.745,0.0,0.5,0.0,0.745,0.0,1.0,0.0,0.0,0.0,0.8538681948424068,0.0,0.0,0.0,0.6982102908277404,0.02232804215728967,0.8545602145504028,0.013797995715627539,0.21496888149900473,0.0024731245339437526,0.18962848126888276,0.005308322357999041,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,149.0,0.0,10
single_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,conservative_candidate,Conservative,0.599009900990099,0.07690154556576614,0.6266669591156344,0.06907311857533649,0.5407408926157443,0.0520403980492623,0.9618705035971222,0.033581704971578516,0.2914634146341463,0.1651427454652501,0.690031112727009,0.03597821061380593,0.3295590164958074,0.11045836354944767,0.8444727145113177,0.013512158242781944,0.8339309571631673,0.012257250510822116,0.21803485243081303,0.010275077747916509,0.20467886366073054,0.019616287780180007,0.8247524752475247,0.10266390246807891,47.8,27.08341025630102,116.2,27.083410256301015,5.3,4.667856991049414,133.7,4.667856991049415,10
