architecture,source,target,direction,seed,method,method_label,n,prevalence,accuracy,balanced_accuracy,precision,recall,specificity,f1,mcc,roc_auc,pr_auc,brier,ece10,predicted_positive_rate,mean_probability,tn,fp,fn,tp
dual_head,switzerland,hungary,Switzerland -> Hungary,9,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7557205941388999,0.6934472684729055,0.30245664708467274,0.3192836135423102,1.0,0.6490835673144074,0,188,0,106
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,0,dual_head_source_only,Dual-head source-only,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.4919726279773654,0.7305616038475807,0.20522632777422928,0.12189082413911814,1.0,0.6231091758608818,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,0,dlar_lcl,DLAR-LCL,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.49131464666403474,0.729460338524144,0.2050991412189797,0.12120653659105295,1.0,0.623793463408947,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,1,dual_head_source_only,Dual-head source-only,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6264640084221609,0.8433112445937068,0.21113774678131797,0.15910863399505615,1.0,0.5858913660049438,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,1,dlar_lcl,DLAR-LCL,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6251480457954994,0.84228435152712,0.21066596588516417,0.15803653210401536,1.0,0.5869634678959846,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,2,dual_head_source_only,Dual-head source-only,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.5921173838662982,0.8118108241533207,0.19011854378773127,0.05330072820186614,1.0,0.6916992717981338,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,2,dlar_lcl,DLAR-LCL,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.5906698249769706,0.810653102902676,0.19013588668995965,0.0534232899546623,1.0,0.6915767100453377,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,3,dual_head_source_only,Dual-head source-only,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6746282405579682,0.8629625212470255,0.1815544627426145,0.06522034972906111,1.0,0.7156329241394996,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,3,dlar_lcl,DLAR-LCL,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6785761284379525,0.8654544194764527,0.18110986678669136,0.06647372186183928,1.0,0.7170453900098801,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,4,dual_head_source_only,Dual-head source-only,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.7039742071325175,0.8747991124825261,0.18521749627990874,0.08327105522155762,1.0,0.8185141187906265,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,4,dlar_lcl,DLAR-LCL,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.7043689959205159,0.8751227766464393,0.18489196859983692,0.08379747182130813,1.0,0.8182876017689705,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,5,dual_head_source_only,Dual-head source-only,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6125148045795499,0.7945273161777715,0.19235083108564838,0.06816265434026719,1.0,0.6768373456597329,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,5,dlar_lcl,DLAR-LCL,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6183050401368602,0.7973065782564202,0.1920700676687602,0.06812458187341695,1.0,0.6768754181265831,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,6,dual_head_source_only,Dual-head source-only,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.5069746019213054,0.7392778274203031,0.19098153165997772,0.041508371233940106,1.0,0.7564042657613754,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,6,dlar_lcl,DLAR-LCL,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.5050006579813133,0.7374301789308466,0.191117216553872,0.04985323935747152,1.0,0.7577628228068352,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,7,dual_head_source_only,Dual-head source-only,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.7192393736017897,0.8717278714861528,0.18734930469905628,0.05259979486465454,1.0,0.6924002051353455,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,7,dlar_lcl,DLAR-LCL,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.7202921437031189,0.8734946491218327,0.18708112978420133,0.05173406511545186,1.0,0.6932659348845482,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,8,dual_head_source_only,Dual-head source-only,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.563824187393078,0.7970068356036606,0.19372707746391968,0.07360017865896218,1.0,0.6713998213410377,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,8,dlar_lcl,DLAR-LCL,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.5663245163837346,0.7987403127643484,0.19358337175308646,0.07373633384704584,1.0,0.6712636661529541,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,9,dual_head_source_only,Dual-head source-only,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6446242926700881,0.8330305894784943,0.19520177130169244,0.10271121025085449,1.0,0.643053308725357,0,51,0,149
dual_head,switzerland,va_long_beach,Switzerland -> VA Long Beach,9,dlar_lcl,DLAR-LCL,200,0.745,0.745,0.5,0.745,1.0,0.0,0.8538681948424068,0.0,0.6492301618634032,0.8350176063253205,0.19455728143474033,0.11145544767379754,1.0,0.6441560167074204,0,51,0,149
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,0,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8145727320582558,0.801029823935356,0.2852417034155083,0.26668428607506334,1.0,0.70869380904503,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,0,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8176434462186348,0.8041494192008222,0.2823074264790591,0.26613350040448386,1.0,0.7058160068965195,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,1,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.822161782768907,0.8108736056568704,0.25585831759166944,0.25078010893497527,1.0,0.6483797836225025,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,1,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8253640989647306,0.8136868773557216,0.2541550283203426,0.24860240897723154,1.0,0.6470038235777675,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,2,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7897438147043341,0.7833243701066703,0.28570734682850185,0.27022443667496787,1.0,0.7082170952271314,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,2,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7927706615195649,0.7854379643907163,0.28427121228788177,0.2728196642186382,1.0,0.7073780581502631,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,3,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8038690998420776,0.7875667974639113,0.26463896958570476,0.23669635639725736,1.0,0.6883975643135927,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,3,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8064134058606772,0.7899348980857104,0.2627825482335705,0.2374242371064995,1.0,0.6873206899504457,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,4,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.846069485874715,0.8306010028357803,0.24551027796783637,0.25787958020817714,1.0,0.6568464430251925,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,4,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8456308124232321,0.8296823662527234,0.24452484971829214,0.2559718792588011,1.0,0.6570318632393387,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,5,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7959291103702404,0.761605258861428,0.27018276004115716,0.25274978199414294,1.0,0.6739437987308691,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,5,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7969380593086506,0.7660649521456706,0.2690965749139435,0.2548749368182897,1.0,0.6736424996121095,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,6,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7075802772416213,0.6502807908971925,0.3000137230995672,0.2567866645237007,1.0,0.7155325391111594,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,6,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7119231444113002,0.6532537878506754,0.2984061562712099,0.25501327152692843,1.0,0.7137591461143872,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,7,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8201438848920863,0.8169558772181384,0.2791280668981971,0.24874727344355568,1.0,0.6981094093999454,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,7,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8215915072819792,0.8180105329492149,0.2776348237996915,0.2487893222582222,1.0,0.6971711246880761,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,8,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7946130900157922,0.775058468623585,0.27585164684201685,0.24439889526996675,1.0,0.697419002111202,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,8,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7975522021407264,0.7761890265647804,0.2747316523194806,0.24648745953053136,1.0,0.6975000111183317,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,9,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7638620810668538,0.7403577594809795,0.2735895147831291,0.237292740211235,1.0,0.6929211384392414,0,164,0,139
dual_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,9,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7658799789436743,0.74186146870142,0.27277283299344707,0.23793389045759394,1.0,0.6929813684409994,0,164,0,139
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,0,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8941690084303492,0.8380184755622099,0.2979523602519749,0.34710889993881694,1.0,0.676469415831728,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,0,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8949718988358089,0.837854181523053,0.29505607471182,0.35154022367633125,1.0,0.6742316731790297,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,1,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8421818546768367,0.8046469582871865,0.2779611241308477,0.33188833407804263,1.0,0.6385481221740749,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,1,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8429847450822964,0.8049232025911129,0.2762023023874383,0.33194755068441634,1.0,0.6373340092143234,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,2,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8631573665194701,0.7671350631936769,0.3060480165585885,0.3334300297052682,1.0,0.6777523851313558,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,2,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8647631473303894,0.7696788570319102,0.30506072237655973,0.33151232912426903,1.0,0.6776311835464166,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,3,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8725411481332798,0.8084284872993361,0.2646131795885834,0.3153443320267865,1.0,0.639724947562834,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,3,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8740465676435167,0.8096077088154817,0.2628742817588586,0.31009011690308447,1.0,0.639421885110894,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,4,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8751505419510237,0.8166202486277083,0.26457644399111097,0.32231197044962934,1.0,0.6377097244570855,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,4,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8758028904054597,0.8168029820853595,0.263264806077876,0.3202311368215652,1.0,0.6376911511226576,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,5,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8311922922521076,0.7361956740732092,0.29081994040499826,0.3202368290651412,1.0,0.6529562195547584,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,5,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8308912083500601,0.7355401810079556,0.2894078277130067,0.3223304138297126,1.0,0.6519737387595533,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,6,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7723303894018466,0.6609492656505053,0.321108950069137,0.3282420333145428,1.0,0.6887862510016175,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,6,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7757426736250501,0.6647438488832069,0.3194661903933826,0.3271295841859311,1.0,0.687673801873006,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,7,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8809714973906061,0.8220036069092667,0.29837998110325514,0.3443939637164681,1.0,0.6738207595688956,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,7,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8803191489361702,0.8217123623875786,0.2968509534327595,0.3444744962818769,1.0,0.6728905372473658,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,8,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8588920112404658,0.8021777794822862,0.3079016134843933,0.3469511432712581,1.0,0.6936504658387632,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,8,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.86029706945002,0.8033855980805413,0.30665590264329023,0.342237918758068,1.0,0.6936987433709255,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,9,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8446407065435567,0.7961563526287494,0.2922972993079138,0.32630204363745086,1.0,0.6772852213609786,0,188,0,106
dual_head,va_long_beach,hungary,VA Long Beach -> Hungary,9,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8456945002007226,0.7977257086180874,0.2907022433648271,0.3275825772561184,1.0,0.6765212349745692,0,188,0,106
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,0,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7108695652173913,0.9656478860607456,0.09920021360305233,0.20471412088812854,1.0,0.7302452287053675,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,0,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7152173913043478,0.9667613586486324,0.09881574058220849,0.20393035033854037,1.0,0.7310289992549555,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,1,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7391304347826086,0.9729180403015689,0.13908069196715678,0.28382053753224823,1.0,0.6511388120612478,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,1,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7347826086956522,0.9726233404353917,0.13862443961660112,0.282941900617708,1.0,0.652017448975788,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,2,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7,0.9594714101261915,0.10200347597651241,0.20822254865150153,1.0,0.7267368009419946,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,2,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7021739130434782,0.9615842489510825,0.10167431179262142,0.2074224498213791,1.0,0.7275368997721168,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,3,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7173913043478262,0.9686964665598683,0.11531854380900157,0.23669071604565883,1.0,0.6982686335478372,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,3,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7173913043478262,0.9686964665598683,0.11448486487049818,0.23455903539812667,1.0,0.7004003141953693,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,4,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6652173913043478,0.9629943565943737,0.12143344499708085,0.2449044236322729,1.0,0.6900549259612231,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,4,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6630434782608696,0.963018154922189,0.12088208739649071,0.2432466779297929,1.0,0.691712671663703,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,5,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6717391304347826,0.9627388731106143,0.1152866155501599,0.2345839796996698,1.0,0.7003753698938261,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,5,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6728260869565218,0.963100281655667,0.11497894081675243,0.2337446968729902,1.0,0.7012146527205056,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,6,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.608695652173913,0.9419687537258272,0.10846035621183375,0.21637995601669563,1.0,0.7185793935768003,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,6,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6108695652173913,0.9423423886668306,0.10842849840737978,0.22323307613047158,1.0,0.7189505172938835,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,7,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7173913043478262,0.9674628008613817,0.10534236623446512,0.21683084189407226,1.0,0.7181285076994237,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,7,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.717391304347826,0.967951565124212,0.1052952751670446,0.21667943591994,1.0,0.7182799136735559,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,8,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7358695652173913,0.9710698743559353,0.0929509898246262,0.187696514575462,1.0,0.7472628350180339,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,8,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.7336956521739131,0.9706499722927415,0.09250423450674686,0.18642687070660474,1.0,0.7485324788868912,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,9,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6880434782608695,0.9660526803797909,0.1061456302312803,0.21376311488267846,1.0,0.7211962347108174,0,8,0,115
dual_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,9,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.9349593495934959,0.5,0.9349593495934959,1.0,0.0,0.9663865546218487,0.0,0.6869565217391305,0.9658896620506043,0.10593333495695767,0.21295767731782864,1.0,0.7220016722756673,0,8,0,115
